Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,739,739.000,568,1042,11071,13632,18595,29322,37273,98763,137962
1,938,938.000,535,814,10559,10611,16803,24335,30892,45869,62756
2,1039,1039.000,494,748,10396,9592,15685,20458,26692,35372,47228
3,1071,1071.000,414,720,10196,9339,15572,19798,24814,37626,45463
4,943,943.000,488,740,10399,10580,15588,21033,28931,72231,98860
5,1113,1113.000,476,692,10085,8976,15173,19095,22695,31710,42320
6,1071,1071.000,462,695,10335,9315,15625,19080,24126,34861,58229
7,1117,1117.000,471,684,10242,8908,14984,18478,20771,30465,46744
8,1108,1108.000,447,673,10218,9024,15300,19380,22754,31608,47476
9,1099,1099.000,473,687,10108,9091,15511,19135,22804,34648,49087
10,1028,1028.000,477,696,10173,9726,15617,20153,24638,40972,102229
11,1113,1113.000,450,683,10355,8975,15593,18875,21814,28910,36482
12,1103,1103.000,463,687,10426,9027,14892,18678,21432,30737,53235
13,1125,1125.000,484,678,10189,8938,15184,18975,22285,31190,41063
14,1086,1086.000,447,667,9475,9172,15226,20342,26248,37080,45326
15,1047,1047.000,476,686,10079,9545,15801,19441,22647,60596,80711
16,1118,1118.000,445,696,10458,8900,15303,18164,20124,27277,39966
17,1087,1087.000,484,706,10782,9211,15369,18702,21462,31418,38072
18,1132,1132.000,489,699,10099,8781,15096,18288,20942,28860,39620
19,1113,1113.000,456,681,10377,8988,15494,18903,21503,29178,33878
20,1075,1075.000,485,679,9836,9298,15348,18870,22712,45519,83939
21,1130,1130.000,483,685,10784,8869,14937,18261,20569,30176,40119
22,1093,1093.000,487,699,10259,9121,15244,18833,22314,37215,58809
23,1157,1157.000,454,685,9915,8640,15000,18304,20336,29739,55718
24,1140,1140.000,463,674,10319,8733,14953,18374,20941,31403,42923
25,594,594.000,484,726,10039,23471,15774,19707,23108,874733,1041100
26,686,686.000,462,685,9792,8791,15223,18659,22521,32828,54668
27,1024,1024.000,432,685,10588,9777,15686,19038,22667,36944,94660
28,490,490.000,494,702,10102,26512,15256,18617,20724,899527,1020679
29,741,741.000,454,684,11019,9427,15910,18780,21922,27765,37618
30,1191,1191.000,447,667,9704,8427,15034,18008,20490,29497,40122
31,1104,1104.000,464,682,10516,9026,15352,18029,20319,28896,44109
32,1060,1060.000,448,689,11054,9434,15565,19085,21756,31351,46207
33,1067,1067.000,477,675,9960,9337,15325,19077,21675,43751,87258
34,1078,1078.000,463,681,10150,9255,15551,18758,22290,37592,89035
35,1095,1095.000,431,677,10732,9131,15078,18468,20621,30705,56502
36,1063,1063.000,470,699,10784,9405,15708,19092,22380,31183,42433
37,1076,1076.000,475,717,10373,9296,15793,19134,22584,33966,50510
38,1082,1082.000,481,685,10191,9272,15015,18776,21080,42925,89490
39,1128,1128.000,444,689,10144,8786,15241,18772,20786,29105,47727
40,1207,1207.000,462,675,9859,8262,14535,17833,19610,25367,34077
41,1165,1165.000,493,673,9860,8601,14798,18325,20482,29492,37707
42,777,777.000,452,670,10091,20294,14954,18201,20934,901205,1025518
43,488,488.000,474,711,9697,8567,15235,19224,21555,28079,32271
44,1179,1179.000,459,679,10167,8501,14685,17929,19556,27809,33206
45,1089,1089.000,488,682,10011,9163,15109,18683,20891,44615,83159
46,1077,1077.000,460,694,10707,9265,15521,18837,21991,28829,40761
47,1138,1138.000,463,675,10481,8788,14801,18156,20052,27892,44876
48,1138,1138.000,447,677,9965,8796,14991,18735,21696,31081,37481
49,1141,1141.000,470,691,9530,8741,15084,18622,21278,32857,64730
50,1072,1072.000,468,687,10329,9329,15154,18758,21231,35395,88157
51,1104,1104.000,455,685,10210,9006,15249,18640,21472,30325,39795
52,1111,1111.000,460,691,9715,11208,14835,18643,21205,31484,1022191
53,390,390.000,462,758,11327,19344,16930,21348,29593,594371,775098
54,1212,1212.000,457,668,9611,8255,14531,18196,20320,27603,56717
55,1137,1137.000,469,680,9749,8766,15277,18931,20806,29230,42917
56,1108,1108.000,459,698,9723,9011,15075,18486,20567,37590,86113
57,1095,1095.000,460,692,10602,9112,15143,18119,20298,32781,45121
58,1157,1157.000,466,679,9907,8615,14898,18260,20423,28429,49004
59,1220,1220.000,460,672,9520,8224,14573,17853,19915,28310,38430
60,1155,1155.000,439,682,9789,8629,14970,18506,21003,30673,55253
61,1179,1179.000,452,679,9870,8462,14786,17858,19902,28775,42597
62,1017,1017.000,445,692,10719,9818,15588,19370,22928,44256,75532
63,1191,1191.000,476,670,9906,8404,14866,18044,19947,28026,34431
64,1060,1060.000,467,679,10793,9452,15627,19019,21813,33793,42219
65,1125,1125.000,480,676,10078,8867,15042,18298,21065,32997,57476
66,1146,1146.000,464,681,10070,8693,15326,18619,20190,27229,37137
67,1011,1011.000,472,687,10822,9908,15698,18848,21839,42042,91896
68,1130,1130.000,473,663,10218,8833,15003,18446,20670,29662,36509
69,1175,1175.000,460,650,9944,8513,14883,18254,20460,28927,40998
70,1133,1133.000,443,667,10471,8821,15221,18447,20206,27859,45182
71,1138,1138.000,455,675,10181,8771,14995,18508,21025,28590,41286
72,619,619.000,442,668,10123,20662,15353,18890,22338,579083,1023476
73,734,734.000,458,680,10219,9780,15251,18893,22419,79182,94739
74,1116,1116.000,446,666,10086,8947,14697,19143,23195,32297,42081
75,1170,1170.000,457,657,9944,8546,14933,18394,19777,28362,42351
76,1171,1171.000,458,678,9640,8554,14586,18288,20652,28983,53294
77,1056,1056.000,482,686,10860,9415,15961,18791,20792,31691,41746
78,1177,1177.000,483,671,10027,8513,14890,18239,20942,29227,39408
79,1042,1042.000,475,672,10422,9607,15426,19010,21559,37834,105449
80,1141,1141.000,457,680,9825,8743,15259,18440,21463,30501,44325
81,1111,1111.000,465,676,10506,9006,15250,18539,20782,29718,50176
82,1135,1135.000,465,675,10517,8773,15181,18536,20770,27921,39820
83,1122,1122.000,459,676,10142,8926,15255,18703,21643,30359,45565
84,1077,1077.000,452,669,10221,9290,15106,18363,20274,45452,92499
85,1195,1195.000,456,661,9541,8368,14847,18240,20179,29500,36508
86,1169,1169.000,467,674,9861,8519,14525,18174,20312,29795,42279
87,1116,1116.000,458,693,10483,8950,15087,18007,20471,28993,39885
88,1112,1112.000,443,666,10767,9000,15094,18617,20382,26660,37180
89,1167,1167.000,460,658,10243,8951,14976,18154,20520,38554,79361
90,657,657.000,486,693,11137,23670,15653,18982,21227,990989,1019294
91,425,425.000,472,727,10418,9416,15671,20710,27438,34385,39286
92,1130,1130.000,453,676,10352,8832,15078,18569,20339,30816,44145
93,1171,1171.000,460,677,10138,8542,14967,18088,19954,29060,38162
94,1135,1135.000,455,675,10229,8764,15131,18653,20991,29625,44865
95,1058,1058.000,474,667,10672,9448,15795,19213,22044,36800,53940
96,1026,1026.000,444,673,10737,9760,15610,19216,22908,37918,95465
97,1128,1128.000,456,674,10011,8875,15051,18833,21679,31503,48447
98,1094,1094.000,468,680,10431,9095,15436,18772,21131,33074,39185
99,481,481.000,428,690,9989,24498,14931,17750,19688,931583,1031284
100,920,920.000,455,668,9762,8948,15352,19208,21774,33432,185901
101,1111,1111.000,464,686,10715,8944,14961,18426,20696,29830,39344
102,1072,1072.000,453,683,10590,9369,14899,18521,20741,38022,82428
103,1134,1134.000,471,672,10088,8807,14967,18249,20366,29205,50012
104,1191,1191.000,461,671,9647,8404,14991,18178,20547,30448,37790
105,1079,1079.000,460,690,10973,9226,15266,18476,21075,30169,49474
106,1174,1174.000,462,678,10185,8508,14571,18041,19870,28524,39200
107,1166,1166.000,449,682,9861,8565,15061,18171,20074,25559,32609
108,1091,1091.000,430,685,10059,9148,15267,18946,21697,34593,79759
109,1028,1028.000,433,693,10423,9896,16084,20236,23706,49882,82900
110,1033,1033.000,446,689,10013,9545,16009,19519,22627,40743,88636
111,1160,1160.000,437,673,9984,8605,15020,18548,20681,28178,40304
112,1050,1050.000,438,698,10416,9509,15241,19231,22219,39762,87787
113,808,808.000,441,667,10953,18361,15315,18155,20860,43986,1014318
114,448,448.000,446,790,11725,11537,16471,20069,23527,36945,454001
115,1063,1063.000,475,683,11021,9413,15499,18587,20874,30036,40641
116,1028,1028.000,456,680,10914,9681,15351,18824,21249,44984,88227
117,1129,1129.000,456,690,10420,8862,15177,18469,21039,29406,40678
118,642,642.000,462,709,10392,23090,14951,18392,21206,963114,1119660
119,446,446.000,474,762,12627,11198,16992,20112,23228,29621,237325
