Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,306.200,8.820,0.536,1.486,3.135,13.355,22.618,27.175,44.984,224.157,0.113
5,366.800,5.232,0.739,1.218,1.591,6.760,15.285,19.415,27.001,85.526,0.191
10,356.000,4.252,0.742,1.215,1.582,5.180,13.036,15.538,19.565,28.216,0.235
15,286.000,4.447,0.752,1.211,1.665,5.214,13.817,16.362,20.447,31.016,0.225
20,388.800,4.170,0.747,1.189,1.509,4.686,12.522,15.453,20.233,32.209,0.240
25,292.800,6.041,0.740,1.200,1.518,4.511,12.791,15.610,22.279,989.318,0.166
30,369.200,4.681,0.735,1.193,1.510,4.844,12.272,14.895,19.739,1007.012,0.214
35,345.800,4.106,0.719,1.187,1.533,4.703,12.866,15.133,18.897,33.795,0.244
40,319.800,7.401,0.770,1.196,1.517,5.928,15.970,20.114,28.593,1025.579,0.135
45,280.800,6.197,0.770,1.182,1.548,5.521,17.555,21.165,30.709,1017.535,0.161
50,330.800,5.794,0.781,1.159,1.536,7.057,18.139,22.028,28.901,42.404,0.173
55,362.000,5.613,0.744,1.192,1.654,5.991,17.302,21.331,29.190,78.629,0.178
60,311.200,6.807,0.758,1.173,1.648,6.107,17.298,21.325,28.322,1023.602,0.147
65,387.200,5.263,0.696,1.172,1.549,5.700,17.055,20.107,28.321,44.087,0.190
70,484.400,5.095,0.681,1.130,1.499,6.035,15.940,19.512,23.938,39.368,0.196
75,424.000,6.934,0.744,1.129,1.456,6.430,15.263,18.761,27.656,1008.416,0.144
80,487.000,5.335,0.740,1.146,1.490,7.214,15.982,19.285,27.152,60.131,0.187
85,484.600,5.233,0.759,1.134,1.427,6.516,15.949,19.937,26.436,67.463,0.191
90,475.000,5.407,0.742,1.149,1.469,6.986,16.355,20.056,26.356,50.128,0.185
95,2119.600,1.327,0.101,0.255,0.392,0.708,2.247,5.586,18.749,80.420,0.753
100,5011.000,0.442,0.103,0.291,0.394,0.504,0.618,0.661,0.828,36.262,2.262
105,4493.600,0.436,0.102,0.327,0.423,0.533,0.632,0.663,0.717,42.763,2.293
110,4526.400,0.442,0.102,0.331,0.426,0.536,0.630,0.662,0.716,37.575,2.263
115,4476.800,0.446,0.103,0.331,0.424,0.534,0.632,0.664,0.729,46.097,2.242
