Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,784.000,12.683,0.568,1.456,9.806,20.340,28.313,33.933,50.014,222.462,0.079
5,618.200,16.156,0.770,1.538,17.849,24.898,30.434,34.131,44.347,916.266,0.062
10,551.400,18.099,0.654,2.977,20.136,27.281,32.995,36.354,44.603,70.774,0.055
15,580.000,17.228,0.715,3.114,19.409,25.727,30.999,34.475,45.223,61.994,0.058
20,624.000,16.021,0.752,2.625,17.912,24.686,30.034,32.875,38.753,64.754,0.062
25,595.200,16.773,0.648,2.908,18.548,25.225,30.558,34.040,42.476,71.568,0.060
30,553.800,18.043,0.729,1.892,20.182,27.092,32.590,35.332,42.153,1023.900,0.055
35,608.800,16.402,0.742,1.937,18.686,25.263,30.434,33.419,38.648,47.824,0.061
40,596.800,16.742,0.723,2.787,18.363,25.447,30.983,34.053,41.554,90.682,0.060
45,653.400,15.270,0.684,1.409,17.498,24.148,29.193,32.339,40.548,69.748,0.065
50,493.000,20.265,0.737,4.508,22.078,29.674,37.861,42.463,53.270,64.877,0.049
55,600.000,16.661,0.704,3.153,18.642,25.299,30.385,33.214,38.417,56.784,0.060
60,592.200,16.870,0.729,3.350,18.734,25.329,30.646,33.670,40.838,73.168,0.059
65,573.000,17.426,0.668,3.120,18.928,26.351,31.642,34.410,42.606,479.520,0.057
70,564.800,17.709,0.681,3.326,19.666,26.426,31.366,34.225,40.157,845.664,0.056
75,608.200,16.410,0.714,2.529,18.426,25.020,30.004,33.163,40.490,63.300,0.061
80,616.400,16.188,0.719,2.211,17.817,24.665,30.168,33.317,40.667,69.718,0.062
85,590.000,16.942,0.715,2.659,18.647,26.178,31.518,34.338,40.270,62.034,0.059
90,580.200,17.213,0.725,2.311,19.628,26.216,31.834,34.679,40.038,60.401,0.058
95,575.000,17.400,0.722,3.738,18.856,25.676,30.869,34.309,40.907,1031.817,0.057
100,599.800,16.648,0.720,2.458,17.905,25.357,31.286,35.038,44.513,70.075,0.060
105,548.400,18.185,0.722,1.996,20.428,28.285,33.831,36.817,42.800,58.855,0.055
110,587.000,17.037,0.751,2.583,19.337,25.909,31.366,34.667,40.432,48.025,0.059
115,602.600,16.504,0.719,2.397,18.582,25.166,30.356,33.282,38.769,58.491,0.061
