Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file),error,aborted,retries,success,window
1,NewOrder,1661808298.640876,211590,3,1,0,0,1,0,0
1,NewOrder,1661808298.641992,194252,4,1,0,0,0,1,58365
1,NewOrder,1661808298.642010,209271,1,1,0,0,1,0,0
1,NewOrder,1661808298.642124,208349,2,1,0,0,1,0,0
1,NewOrder,1661808298.642273,211379,5,1,0,0,1,0,0
1,NewOrder,1661808298.642402,219581,7,1,0,0,1,0,0
1,NewOrder,1661808298.642438,214357,0,1,0,0,1,0,0
1,NewOrder,1661808298.642514,222462,6,1,0,0,1,0,0
1,NewOrder,1661808298.642542,211427,9,1,0,0,1,0,0
1,NewOrder,1661808298.836738,53876,4,1,0,0,0,1,49474
1,NewOrder,1661808298.850556,16685,2,1,0,0,0,1,14571
1,NewOrder,1661808298.851386,57494,1,1,0,0,0,1,15104
1,NewOrder,1661808298.852583,26926,3,1,0,0,0,1,1560
1,NewOrder,1661808298.852700,41619,8,1,0,0,0,1,3226
1,NewOrder,1661808298.853718,47133,5,1,0,0,0,1,7581
1,NewOrder,1661808298.854122,39571,9,1,0,0,0,1,2005
1,NewOrder,1661808298.856872,33933,0,1,0,0,0,1,7239
1,NewOrder,1661808298.862106,31777,7,1,0,0,0,1,3761
1,NewOrder,1661808298.865077,33036,6,1,0,0,0,1,1007
1,NewOrder,1661808298.867276,48264,2,1,0,0,1,0,0
1,NewOrder,1661808298.879585,29432,3,1,0,0,1,0,0
1,NewOrder,1661808298.890666,67024,4,1,0,0,1,0,0
1,NewOrder,1661808298.890891,26641,0,1,0,0,1,0,0
1,NewOrder,1661808298.893733,46115,9,1,0,0,1,0,0
1,NewOrder,1661808298.893946,45740,7,1,0,0,1,0,0
1,NewOrder,1661808298.894420,46697,8,1,0,0,1,0,0
1,NewOrder,1661808298.898151,44770,6,1,0,0,0,1,31999
1,NewOrder,1661808298.900889,41708,5,1,0,0,1,0,0
1,NewOrder,1661808298.908930,40162,1,1,0,0,1,0,0
1,NewOrder,1661808298.909058,8752,3,1,0,0,0,1,1002
1,NewOrder,1661808298.915570,14113,2,1,0,0,0,1,999
