Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
80,625,625.000,719,2178,17779,15931,24275,29854,32336,37629,48201
81,627,627.000,783,2265,17335,15896,24757,30201,32647,39541,47311
82,640,640.000,790,1972,16657,15671,24060,30155,33570,40667,51955
83,601,601.000,749,2606,18836,16710,24561,30220,33762,52135,69718
84,589,589.000,771,3683,18825,16796,25829,30507,33648,39410,44332
85,615,615.000,742,1996,18159,16309,24948,29453,31711,38108,62034
86,653,653.000,736,2079,17130,15271,23503,29020,32563,37860,49304
87,607,607.000,775,3204,17569,16600,25772,31267,34463,42408,54316
88,582,582.000,765,3292,18588,17093,26421,31530,34945,41049,45148
89,493,493.000,715,5556,24603,20187,30020,34238,35855,40541,43183
90,528,528.000,725,5541,22131,18878,28443,33921,35910,40363,46231
91,585,585.000,775,1570,19370,16997,26752,32443,34999,40394,48546
92,571,571.000,759,4667,20399,17606,26252,30885,33841,40969,46235
93,611,611.000,733,2299,18261,16360,25187,30316,32523,37837,60401
94,606,606.000,780,1507,18598,16457,24798,30766,34321,38522,43908
95,587,587.000,774,4020,19143,16982,25931,30178,32830,39546,49012
96,577,577.000,777,5379,18615,17447,26160,31590,35193,42319,46116
97,542,542.000,722,3405,19183,18447,25108,29381,32106,37997,1031817
98,574,574.000,774,4120,19159,17413,25783,32378,36894,44364,50528
99,595,595.000,754,2637,18711,16797,25241,30754,34259,39671,47375
100,581,581.000,774,4158,18834,17153,25650,31030,34469,39860,59995
101,645,645.000,720,1699,17156,15436,23604,28573,32558,39382,46600
102,594,594.000,771,3704,17973,16801,25627,31201,34371,40887,50003
103,618,618.000,806,1543,17261,16157,25171,31433,35771,53265,70075
104,561,561.000,769,2894,18932,17891,26701,33037,36723,55113,66436
105,609,609.000,771,1663,18950,16381,25188,30731,33812,38697,52750
106,629,629.000,735,1547,17788,15878,25156,31752,34974,41846,58855
107,528,528.000,806,4107,20293,18847,29534,34659,37244,44410,54635
108,451,451.000,794,10338,26392,22266,31702,35989,37818,42579,54656
109,525,525.000,722,4325,21525,18869,28688,34656,37940,45173,50917
110,558,558.000,786,2214,20670,17949,28052,32934,36870,43403,48025
111,557,557.000,786,4941,20527,18059,26556,32337,35441,42043,46585
112,593,593.000,792,2456,18726,16680,25509,30947,34579,38824,47781
113,628,628.000,767,1528,17989,15990,25447,30468,34270,39179,45226
114,599,599.000,751,3079,18795,16685,25252,29944,33030,39021,42695
115,584,584.000,745,4386,19468,17180,25717,30625,33063,39086,45997
116,601,601.000,719,2364,18537,16489,24763,30843,33648,38769,58491
117,600,600.000,765,4100,18653,16672,24984,29794,33145,38079,40512
118,632,632.000,770,1697,17955,15821,24847,29948,33488,37575,48735
119,596,596.000,769,2169,18414,16412,25369,30512,32958,40338,47739
