Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,25.000,34.665,1.070,2.538,25.756,54.791,85.242,95.020,142.830,148.487,0.029
5,40.800,24.756,1.282,1.987,30.756,44.121,50.379,58.377,75.559,80.135,0.040
10,37.800,26.756,1.366,1.858,26.013,43.324,49.353,54.350,78.029,620.867,0.037
15,35.000,25.545,1.602,1.855,16.267,46.542,61.168,71.318,83.010,83.359,0.039
20,39.800,25.627,0.932,1.811,29.936,44.761,52.447,60.906,71.839,90.815,0.039
25,42.800,21.808,1.071,1.745,10.955,41.561,49.238,54.092,80.309,83.498,0.046
30,34.800,25.373,1.593,1.816,26.797,45.694,57.643,65.395,72.222,96.293,0.039
35,33.600,23.299,1.309,1.840,15.484,46.633,54.355,58.282,68.420,74.282,0.043
40,44.000,26.448,1.321,1.981,33.788,45.858,55.320,63.579,81.350,84.866,0.038
45,38.600,21.360,1.122,1.777,3.758,42.801,53.619,59.700,72.550,80.480,0.047
50,36.000,24.828,1.536,1.890,23.595,45.323,53.054,58.188,95.314,104.701,0.040
55,49.200,24.844,1.115,2.137,29.241,43.769,50.334,53.648,68.993,86.608,0.040
60,33.000,36.913,0.944,1.741,10.581,43.679,51.546,59.969,617.992,656.156,0.027
65,28.200,26.097,1.496,1.762,8.275,46.296,63.213,75.648,119.845,149.150,0.038
70,44.000,22.486,1.370,1.706,11.121,43.548,54.625,61.535,76.096,80.735,0.044
75,34.800,30.442,1.555,1.874,37.761,51.443,62.558,69.470,90.832,115.090,0.033
80,39.800,27.562,1.113,1.818,33.993,46.972,55.223,60.967,85.708,92.788,0.036
85,42.000,24.237,1.483,1.705,23.739,43.254,49.159,55.867,72.343,89.014,0.041
90,40.000,25.325,1.324,1.736,13.149,48.260,57.050,66.859,86.675,93.482,0.039
95,40.800,25.019,1.115,1.753,23.718,46.196,53.226,59.745,67.862,87.178,0.040
100,42.600,24.463,1.336,1.774,23.706,43.700,49.024,55.077,64.956,85.534,0.041
105,35.600,24.424,1.426,1.774,18.867,44.642,54.125,65.542,86.689,87.126,0.041
110,39.200,29.377,1.185,1.942,37.026,47.594,56.077,64.391,78.787,93.311,0.034
115,46.000,24.651,1.184,1.737,28.552,42.651,49.772,54.476,78.044,91.760,0.041
