Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,364,364.000,1358,7258,14538,27103,33789,58152,96094,192740,225436,363,1,192740,14538,27103,33789,58152,96094
1,558,558.000,759,3404,9038,17735,25073,42451,63587,85242,115776,558,0,85242,9038,17735,25073,42451,63587
2,692,692.000,529,2131,7035,14518,20718,37491,54089,77351,97294,692,0,77351,7035,14518,20718,37491,54089
3,760,760.000,690,2273,6530,13116,18631,32018,46191,83671,103529,759,1,83671,6530,13116,18631,32018,46191
4,801,801.000,614,2029,5984,12321,17241,29731,43771,73425,99943,800,1,73425,5984,12321,17241,29731,43771
5,917,917.000,516,1837,5507,10870,16540,26844,37543,52417,75559,916,1,52417,5507,10870,16540,26844,37543
6,1050,1050.000,578,2062,5456,9520,14326,23674,29584,47331,75117,1050,0,47331,5456,9520,14326,23674,29584
7,1102,1102.000,606,1682,5148,9015,14153,22449,26850,42374,68583,1102,0,42374,5148,9015,14153,22449,26850
8,1116,1116.000,566,1724,5522,8978,14097,22164,26297,40418,80135,1115,1,40418,5522,8978,14097,22164,26297
9,1123,1123.000,542,1657,5055,8870,14123,22317,26884,44365,77568,1122,1,44365,5055,8870,14123,22317,26884
10,1093,1093.000,600,1750,5124,9121,13674,22597,28258,48896,78029,1093,0,48896,5124,9121,13674,22597,28258
11,1132,1132.000,533,1586,5005,8808,14706,22026,26206,43040,62216,1132,0,43040,5005,8808,14706,22026,26206
12,1190,1190.000,587,1703,4908,8451,13025,21078,25294,44348,62976,1190,0,44348,4908,8451,13025,21078,25294
13,409,409.000,660,1876,5492,24362,16380,25115,35705,611768,627992,408,1,611768,5492,24362,16380,25115,35705
14,1100,1100.000,596,1799,4989,9078,13966,21444,28541,48989,57303,1100,0,48989,4989,9078,13966,21444,28541
15,1155,1155.000,523,1548,4934,8596,13477,21679,25679,46542,71980,1154,1,46542,4934,8596,13477,21679,25679
16,800,800.000,590,1717,5822,12558,19063,34616,45623,66130,83761,799,1,66130,5822,12558,19063,34616,45623
