Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,265.000,12.272,1.322,4.763,7.421,13.630,18.629,22.661,41.045,1016.298,0.081
5,499.000,6.511,1.188,3.277,4.425,7.928,13.668,16.101,24.381,82.001,0.154
10,507.800,6.057,1.015,3.065,3.977,7.290,13.351,15.915,21.435,67.238,0.165
15,468.800,5.395,1.033,2.896,3.772,5.567,12.267,15.068,19.808,50.926,0.185
20,459.400,7.568,0.958,2.978,3.909,6.672,13.255,15.771,22.049,1000.862,0.132
25,472.600,6.391,1.027,2.993,4.113,9.197,13.932,16.328,20.121,40.907,0.156
30,611.600,5.463,1.099,2.865,3.728,5.994,12.316,15.047,19.347,73.260,0.183
35,506.400,6.445,1.057,2.970,3.971,8.981,14.002,16.510,22.794,73.434,0.155
40,617.400,5.289,1.039,2.798,3.563,5.386,11.988,14.655,18.564,75.915,0.189
45,386.200,8.574,0.970,3.008,4.105,9.900,14.519,16.910,22.200,1005.388,0.117
50,610.400,5.323,1.041,2.832,3.654,5.594,11.929,14.552,19.733,78.148,0.188
55,472.600,6.529,1.052,2.992,4.043,9.249,14.446,16.432,22.660,72.987,0.153
60,562.600,5.617,1.072,2.822,3.691,6.301,13.138,15.488,19.086,81.301,0.178
65,509.600,5.894,1.171,2.897,3.788,7.721,13.420,15.570,19.059,34.300,0.170
70,590.200,5.701,1.031,2.854,3.643,6.046,12.997,15.488,22.474,73.512,0.175
75,544.400,6.028,1.078,3.076,4.084,7.841,13.483,15.607,19.029,36.886,0.166
80,549.000,5.876,1.066,2.947,3.843,7.636,13.341,15.457,19.157,31.514,0.170
85,537.600,6.206,1.035,2.922,3.864,8.040,13.620,16.025,20.052,75.828,0.161
90,531.400,6.130,1.025,2.953,3.985,8.556,13.653,16.101,19.979,30.002,0.163
95,598.200,5.680,1.071,2.870,3.770,6.768,13.001,15.226,19.255,74.271,0.176
100,587.400,5.542,0.983,2.809,3.700,6.283,12.976,15.256,18.733,32.915,0.180
105,558.200,5.716,1.081,2.915,3.774,6.513,13.091,15.378,18.934,78.118,0.175
110,437.200,6.535,1.027,2.885,3.934,9.611,14.374,16.834,22.752,77.639,0.153
115,620.800,5.335,1.131,2.844,3.659,5.503,12.224,14.476,19.314,84.462,0.187
