Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,582.400,17.100,0.688,5.047,7.715,15.233,33.222,51.113,81.249,1042.104,0.058
5,1111.600,8.968,0.721,3.518,5.047,7.900,20.213,35.568,56.823,90.325,0.112
10,1140.600,8.738,0.664,3.272,4.692,7.474,18.371,34.438,61.537,98.839,0.114
15,1044.800,9.553,0.573,3.081,4.411,6.223,17.116,29.862,54.979,1034.022,0.105
20,1014.200,9.886,0.580,3.194,4.553,6.804,18.755,32.722,53.031,1000.862,0.101
25,1045.000,9.538,0.611,3.262,4.785,9.805,23.563,39.628,61.502,103.892,0.105
30,1341.800,7.428,0.666,3.040,4.394,6.161,16.520,27.737,47.004,92.605,0.135
35,1108.000,8.982,0.635,3.193,4.678,9.344,21.442,35.200,55.558,103.116,0.111
40,1376.800,7.255,0.635,2.947,4.228,5.746,15.485,28.063,52.039,118.427,0.138
45,851.000,11.722,0.618,3.245,4.766,10.911,25.433,39.342,57.147,1005.388,0.085
50,1356.000,7.353,0.615,3.016,4.292,5.996,15.681,28.210,52.842,81.745,0.136
55,1053.800,9.481,0.599,3.227,4.650,9.947,23.156,37.607,62.394,101.249,0.105
60,1250.200,7.976,0.572,3.010,4.373,6.643,17.846,31.076,52.412,111.159,0.125
65,1138.800,8.764,0.580,3.140,4.537,8.564,20.565,35.526,55.424,95.032,0.114
70,1292.600,7.721,0.650,3.034,4.318,6.414,17.287,29.025,50.040,105.630,0.130
75,1191.600,8.402,0.620,3.270,4.728,7.787,18.828,32.169,54.500,81.344,0.119
80,1229.400,8.097,0.614,3.127,4.503,7.257,17.884,31.576,49.969,79.737,0.124
85,1206.000,8.302,0.619,3.119,4.557,7.737,18.515,32.620,53.015,79.908,0.120
90,1177.600,8.455,0.584,3.204,4.652,8.556,19.305,33.381,49.234,83.627,0.118
95,1307.800,7.626,0.642,3.080,4.422,6.782,16.952,28.745,47.141,74.271,0.131
100,1278.200,7.804,0.560,3.032,4.441,6.617,16.711,28.562,58.362,86.043,0.128
105,1239.600,8.051,0.657,3.131,4.453,6.484,17.255,33.440,55.444,94.693,0.124
110,957.000,10.463,0.523,3.220,4.938,11.008,28.163,45.704,64.827,96.469,0.096
115,1397.600,7.104,0.604,3.026,4.330,5.903,14.780,24.237,50.434,139.499,0.141
