Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,34.800,21.199,1.203,8.522,18.234,26.479,42.037,53.988,79.392,90.497,0.047
5,32.000,13.423,0.814,5.653,10.524,18.977,24.585,31.166,71.553,79.053,0.074
10,41.600,13.491,1.021,6.699,11.567,18.512,26.641,30.907,38.357,44.140,0.074
15,52.400,12.488,1.119,6.169,11.199,16.332,23.734,26.788,38.058,43.886,0.080
20,33.200,13.911,1.054,5.801,11.669,18.595,26.790,35.973,46.817,60.218,0.072
25,35.000,12.613,1.000,5.492,10.872,17.964,22.459,27.303,67.422,79.978,0.079
30,36.600,12.149,0.890,3.686,10.436,19.168,24.985,30.465,40.426,40.440,0.082
35,30.600,10.784,0.789,3.962,8.657,16.179,21.899,24.729,34.365,75.853,0.093
40,39.600,10.031,0.646,2.866,8.171,16.402,21.413,25.783,31.475,36.403,0.100
45,36.800,8.114,0.666,2.479,5.783,12.616,17.473,21.741,25.614,55.040,0.123
50,30.600,8.179,0.723,3.018,5.887,12.362,18.194,20.181,24.924,30.084,0.122
55,26.400,7.832,0.632,2.477,5.794,11.893,16.289,20.574,23.871,24.822,0.128
60,47.000,6.523,0.580,1.986,3.817,9.341,14.700,17.985,31.990,57.535,0.153
65,44.400,6.175,0.677,2.178,4.256,9.112,13.825,16.494,20.239,25.039,0.162
70,54.600,11.351,0.681,6.039,9.975,15.758,21.563,25.259,34.579,36.526,0.088
75,46.200,10.608,0.718,4.945,9.221,15.189,20.203,23.431,28.743,32.274,0.094
80,37.800,11.668,0.847,5.426,9.857,15.315,20.026,25.309,57.152,67.974,0.086
85,57.200,11.931,0.608,5.990,10.382,16.903,22.480,25.007,35.649,57.172,0.084
90,56.000,11.328,0.621,5.548,10.452,16.417,20.515,24.615,33.482,34.520,0.088
95,53.600,11.250,0.680,6.106,10.310,15.527,20.628,24.476,29.139,31.123,0.089
100,57.800,11.486,0.605,4.949,10.390,15.908,21.406,25.619,34.545,78.720,0.087
105,61.000,12.017,0.761,5.343,9.940,16.046,22.545,26.100,60.783,83.520,0.083
110,55.600,11.913,0.731,5.456,10.524,17.034,23.556,25.594,31.119,34.354,0.084
115,53.600,11.511,0.689,5.556,10.576,15.624,22.616,24.730,34.956,57.535,0.087
