Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,626,626.000,1775,6980,9466,15783,18123,32385,47562,88506,113581,625,1,88506,9466,15783,18123,32385,47562
1,1227,1227.000,893,4195,5921,8208,9757,16349,20644,35952,53988,1226,1,35952,5921,8208,9757,16349,20644
2,811,811.000,1258,4670,6782,12212,13862,28078,36423,79392,95376,810,1,79392,6782,12212,13862,28078,36423
3,986,986.000,1203,4183,5681,10031,9837,20900,37038,56409,81579,985,1,56409,5681,10031,9837,20900,37038
4,761,761.000,1336,4893,7088,13220,12943,38831,46861,67650,78613,760,1,67650,7088,13220,12943,38831,46861
5,731,731.000,1089,4903,6714,13508,12645,40719,47308,56188,59887,730,1,56188,6714,13508,12645,40719,47308
6,850,850.000,945,4444,6113,11736,10038,39799,47465,61477,71553,849,1,61477,6113,11736,10038,39799,47465
7,1075,1075.000,814,4097,5247,9263,8174,23980,38249,52288,57618,1074,1,52288,5247,9263,8174,23980,38249
8,989,989.000,845,4292,5756,10237,9274,27222,39959,57551,61450,988,1,57551,5756,10237,9274,27222,39959
9,1005,1005.000,806,4074,5374,9797,8542,29724,38109,56688,79053,1004,1,56688,5374,9797,8542,29724,38109
10,972,972.000,849,3720,4973,10394,9419,29763,43091,87728,99462,971,1,87728,4973,10394,9419,29763,43091
11,1024,1024.000,1130,3910,4990,9593,8804,24617,37873,62494,69356,1023,1,62494,4990,9593,8804,24617,37873
12,1052,1052.000,1301,3815,5021,9709,9102,27228,39060,53569,62529,1051,1,53569,5021,9709,9102,27228,39060
13,844,844.000,1162,3950,5360,11770,10496,41063,46550,51580,58771,843,1,51580,5360,11770,10496,41063,46550
14,1029,1029.000,1021,3790,4930,9788,8201,23770,41150,76680,105867,1028,1,76680,4930,9788,8201,23770,41150
15,1088,1088.000,1027,3818,4789,8941,8607,21759,35841,57031,67327,1087,1,57031,4789,8941,8607,21759,35841
16,1360,1360.000,1013,3688,4523,7364,6694,12628,30299,44235,54853,1360,0,44235,4523,7364,6694,12628,30299
17,1255,1255.000,937,3669,4578,8001,7514,18527,34146,40643,45317,1254,1,40643,4578,8001,7514,18527,34146
18,898,898.000,821,3657,4832,10978,10027,33194,48651,67149,76585,897,1,67149,4832,10978,10027,33194,48651
19,987,987.000,997,3812,4976,10103,9242,28850,43592,56001,71458,986,1,56001,4976,10103,9242,28850,43592
20,808,808.000,1278,4492,7040,12479,13078,35595,42238,61009,70069,807,1,61009,7040,12479,13078,35595,42238
21,1135,1135.000,1074,3747,4710,8699,8154,18884,37270,52292,78540,1135,0,52292,4710,8699,8154,18884,37270
22,1077,1077.000,1054,3741,4931,9407,9033,26107,37100,48300,55818,1076,1,48300,4931,9407,9033,26107,37100
23,1022,1022.000,941,3834,5018,9746,8956,28805,40057,49157,62486,1021,1,49157,5018,9746,8956,28805,40057
24,768,768.000,1237,4169,6210,13085,12290,41698,52455,65395,82607,767,1,65395,6210,13085,12290,41698,52455
25,833,833.000,1059,3996,5457,11805,10335,35293,53913,62652,68684,832,1,62652,5457,11805,10335,35293,53913
26,930,930.000,994,3924,5167,10846,9576,30881,43300,67916,76101,929,1,67916,5167,10846,9576,30881,43300
27,1016,1016.000,1030,3907,4965,9667,8863,25173,41599,57882,67918,1015,1,57882,4965,9667,8863,25173,41599
28,906,906.000,946,4105,5581,11206,9958,32432,42489,65282,79978,905,1,65282,5581,11206,9958,32432,42489
29,847,847.000,1000,4045,5368,11707,9896,38006,49168,64683,82198,846,1,64683,5368,11707,9896,38006,49168
30,1364,1364.000,826,3512,4348,7338,6254,14451,29359,46627,53022,1363,1,46627,4348,7338,6254,14451,29359
31,1034,1034.000,1011,3874,5115,9792,8982,27012,41363,53382,64532,1033,1,53382,5115,9792,8982,27012,41363
32,659,659.000,1076,4228,6793,14952,13366,50937,59850,72409,86050,658,1,72409,6793,14952,13366,50937,59850
33,966,966.000,1183,4045,5201,10338,9306,30042,40719,52270,62120,965,1,52270,5201,10338,9306,30042,40719
34,1000,1000.000,890,3987,5230,9847,9196,27613,37820,48559,55492,999,1,48559,5230,9847,9196,27613,37820
35,891,891.000,787,3835,4924,11421,9192,40760,51834,60641,67929,890,1,60641,4924,11421,9192,40760,51834
36,464,464.000,891,4303,8322,21588,50320,62424,66349,73568,75853,463,1,73568,8322,21588,50320,62424,66349
37,971,971.000,926,3704,4876,10061,9288,25016,38813,76182,83550,970,1,76182,4876,10061,9288,25016,38813
38,851,851.000,993,4269,5616,11856,9315,34984,51330,86031,96512,850,1,86031,5616,11856,9315,34984,51330
39,676,676.000,933,4580,6909,14583,13905,43689,59504,67488,70956,675,1,67488,6909,14583,13905,43689,59504
40,1175,1175.000,863,3839,4849,8676,7732,16131,34946,61630,84165,1174,1,61630,4849,8676,7732,16131,34946
41,1080,1080.000,750,3822,5145,9161,8709,23952,36978,53287,72017,1079,1,53287,5145,9161,8709,23952,36978
42,743,743.000,646,4428,6369,13634,11231,43380,55492,65128,76231,742,1,65128,6369,13634,11231,43380,55492
43,775,775.000,694,4217,6498,12526,12010,31558,51689,66017,81592,774,1,66017,6498,12526,12010,31558,51689
44,736,736.000,783,4217,6033,13685,14219,44264,54599,65635,71559,735,1,65635,6033,13685,14219,44264,54599
45,774,774.000,666,4455,6518,12907,12981,36325,47788,66872,74611,773,1,66872,6518,12907,12981,36325,47788
46,999,999.000,911,3718,4953,10101,8526,34637,45772,51557,54667,998,1,51557,4953,10101,8526,34637,45772
47,1031,1031.000,1029,3959,5218,9591,8675,23258,40391,61086,68869,1030,1,61086,5218,9591,8675,23258,40391
48,718,718.000,811,4448,6921,14013,12941,42887,59643,72560,79630,717,1,72560,6921,14013,12941,42887,59643
49,932,932.000,695,4049,5501,10711,8937,29990,46324,62273,80519,931,1,62273,5501,10711,8937,29990,46324
50,763,763.000,723,4167,6434,13216,11313,43520,50963,64562,70893,762,1,64562,6434,13216,11313,43520,50963
51,910,910.000,782,4096,5571,10990,10376,30320,44747,58110,63561,909,1,58110,5571,10990,10376,30320,44747
52,831,831.000,939,4328,6089,11803,10552,35450,52447,67982,72629,830,1,67982,6089,11803,10552,35450,52447
53,908,908.000,770,4124,5618,11041,10691,31342,41267,56769,61538,907,1,56769,5618,11041,10691,31342,41267
54,339,339.000,1308,4191,5538,29091,8422,26508,50696,701853,718547,338,1,701853,5538,29091,8422,26508,50696
55,31,31.000,1545,8352,33329,330210,981373,990177,1007222,1007838,1007838,30,1,1007838,33329,330210,981373,990177,1007222
56,570,570.000,1206,4878,8977,17398,23764,49291,57391,67608,73681,569,1,67608,8977,17398,23764,49291,57391
57,969,969.000,632,4007,5344,10078,8632,28200,44333,58019,64559,968,1,58019,5344,10078,8632,28200,44333
58,732,732.000,748,4277,7083,13825,13097,44015,50569,55509,66331,731,1,55509,7083,13825,13097,44015,50569
59,763,763.000,1105,4286,6506,12957,12708,39995,46146,65392,73982,762,1,65392,6506,12957,12708,39995,46146
