Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,882.200,11.292,0.893,4.577,6.732,12.179,24.333,38.055,67.916,113.581,0.089
5,930.000,10.705,0.806,4.265,5.729,9.395,32.490,43.006,57.045,79.053,0.093
10,984.200,10.191,0.849,3.848,5.031,9.227,28.681,42.807,61.149,105.867,0.098
15,1117.600,8.879,0.821,3.711,4.691,8.183,21.578,37.174,54.286,76.585,0.113
20,962.000,10.416,0.941,3.918,5.228,9.727,29.355,41.362,57.898,82.607,0.096
25,906.400,10.991,0.946,3.973,5.291,9.613,31.789,46.477,64.250,82.198,0.091
30,1004.600,9.919,0.826,3.842,4.965,9.059,27.613,41.231,57.784,86.050,0.101
35,770.600,12.954,0.787,3.988,5.636,10.661,42.586,57.088,72.933,96.512,0.077
40,901.800,11.089,0.646,4.027,5.497,9.933,30.051,46.976,64.592,84.165,0.090
45,890.800,11.229,0.666,4.041,5.582,9.949,33.460,45.995,64.101,80.519,0.089
50,750.200,13.271,0.723,4.162,5.841,10.524,34.467,47.729,62.951,718.547,0.075
55,613.000,16.289,0.632,4.271,6.443,11.973,42.525,50.373,64.491,1007.838,0.061
60,962.200,10.410,0.580,3.813,5.135,9.440,28.510,42.652,66.041,95.411,0.096
65,1172.400,8.473,0.677,3.567,4.579,7.686,18.124,35.619,56.534,85.574,0.118
70,1400.200,7.135,0.681,3.301,4.066,6.866,16.102,25.079,38.000,64.800,0.140
75,1180.400,8.460,0.577,3.173,3.946,5.950,14.882,23.782,41.062,1058.200,0.118
80,1058.600,9.406,0.670,3.313,4.129,8.297,17.385,26.333,41.290,1020.619,0.106
85,1418.000,7.048,0.608,3.226,3.954,7.112,15.849,24.813,38.742,67.044,0.142
90,1379.800,7.221,0.621,3.223,3.991,7.313,16.417,25.581,40.165,78.624,0.138
95,1374.200,7.268,0.680,3.185,3.946,7.317,16.255,25.473,40.652,105.800,0.138
100,1429.400,6.980,0.605,3.207,3.925,6.360,15.723,25.346,40.425,79.807,0.143
105,1308.000,7.646,0.657,3.264,4.070,7.988,17.300,28.310,44.340,86.557,0.131
110,1477.800,6.748,0.623,3.182,3.892,6.239,14.817,23.684,37.852,92.073,0.148
115,1490.800,6.662,0.653,3.174,3.914,5.829,14.692,22.357,38.182,82.703,0.150
