Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,32.200,3.944,1.361,2.321,3.107,4.321,6.712,8.035,15.854,38.930,0.254
5,34.400,2.217,1.203,1.835,2.129,2.473,2.924,3.206,4.356,5.044,0.451
10,42.800,1.876,1.162,1.624,1.810,2.068,2.387,2.645,2.806,4.468,0.533
15,44.400,1.842,1.161,1.513,1.701,2.046,2.403,2.796,3.788,5.388,0.543
20,37.200,1.847,1.178,1.527,1.761,2.005,2.516,2.775,3.512,4.072,0.541
25,37.600,1.846,1.095,1.506,1.721,2.043,2.542,2.873,3.781,4.259,0.542
30,40.800,1.862,1.130,1.504,1.753,2.051,2.543,2.915,3.448,5.589,0.537
35,28.000,1.942,1.227,1.505,1.745,2.108,2.775,3.363,5.249,5.626,0.515
40,29.800,1.865,1.161,1.509,1.717,2.047,2.635,2.794,3.618,4.651,0.536
45,37.800,1.893,1.107,1.489,1.737,2.150,2.707,2.988,3.631,3.856,0.528
50,32.000,1.970,1.165,1.506,1.758,2.301,2.954,3.545,4.601,4.630,0.508
55,23.400,1.751,1.073,1.419,1.610,1.944,2.414,2.819,2.942,4.468,0.571
60,38.800,1.846,1.084,1.446,1.682,2.077,2.666,3.044,3.662,4.890,0.542
65,45.400,1.839,1.122,1.472,1.667,2.062,2.542,2.903,3.800,4.344,0.544
70,56.600,1.771,1.167,1.508,1.681,1.900,2.226,2.678,3.496,3.971,0.565
75,49.400,1.790,1.110,1.491,1.644,1.886,2.349,2.648,4.751,5.953,0.559
80,42.800,1.796,1.136,1.480,1.649,1.943,2.474,2.804,3.951,4.798,0.557
85,60.000,1.752,1.071,1.491,1.653,1.922,2.204,2.589,3.552,4.357,0.571
90,58.000,1.710,0.976,1.462,1.625,1.856,2.196,2.491,3.571,4.552,0.585
95,54.400,1.713,1.050,1.456,1.665,1.827,2.140,2.621,3.124,3.155,0.584
100,55.800,1.758,1.065,1.541,1.671,1.868,2.227,2.629,3.075,3.515,0.569
105,50.000,1.745,1.101,1.461,1.647,1.881,2.289,2.767,3.337,3.382,0.573
110,53.400,1.745,1.125,1.479,1.657,1.901,2.196,2.380,3.742,4.404,0.573
115,62.000,1.722,1.107,1.477,1.619,1.835,2.123,2.573,3.410,5.155,0.581
