Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,417,417.000,1275,8284,16416,24584,32565,56822,70414,95787,158014,417,0,95787,16416,24584,32565,56822,70414
1,529,529.000,676,5927,11732,18507,21662,46866,57428,86561,129570,528,1,86561,11732,18507,21662,46866,57428
2,623,623.000,934,4787,10408,16374,21705,38538,53780,74728,92367,623,0,74728,10408,16374,21705,38538,53780
3,585,585.000,956,4786,10502,16535,20377,38291,53345,94397,148255,585,0,94397,10502,16535,20377,38291,53345
4,801,801.000,754,4121,7223,12469,16929,26252,39097,61895,108467,801,0,61895,7223,12469,16929,26252,39097
5,939,939.000,881,3886,6558,10530,14562,21215,31020,47753,83291,938,1,47753,6558,10530,14562,21215,31020
6,1044,1044.000,874,3727,6183,9573,13424,19766,27652,37357,53664,1043,1,37357,6183,9573,13424,19766,27652
7,1030,1030.000,824,3710,6588,9711,13442,19433,25169,43868,59042,1029,1,43868,6588,9711,13442,19433,25169
8,907,907.000,793,3685,6446,16503,13143,19039,28304,608366,655610,906,1,608366,6446,16503,13143,19039,28304
9,519,519.000,997,3791,5779,9427,13474,19300,26202,38550,54423,519,0,38550,5779,9427,13474,19300,26202
10,1147,1147.000,785,3559,5530,8792,12296,17939,23953,37167,62114,1146,1,37167,5530,8792,12296,17939,23953
11,538,538.000,878,4017,12986,18521,27010,46302,55191,71075,84055,537,1,71075,12986,18521,27010,46302,55191
12,450,450.000,943,8077,18673,22338,34270,46307,52242,66565,87307,450,0,66565,18673,22338,34270,46307,52242
13,531,531.000,717,6479,14878,18857,27087,39965,49321,74725,83547,530,1,74725,14878,18857,27087,39965,49321
14,719,719.000,872,4392,9912,13730,18401,30545,39959,75774,79628,719,0,75774,9912,13730,18401,30545,39959
15,814,814.000,800,4047,8166,12224,16549,26225,34073,62229,84717,813,1,62229,8166,12224,16549,26225,34073
16,830,830.000,782,3961,7827,12032,15836,28885,35835,56884,72073,830,0,56884,7827,12032,15836,28885,35835
17,895,895.000,917,3680,6928,11131,14079,25602,33309,65122,93546,894,1,65122,6928,11131,14079,25602,33309
18,1165,1165.000,871,3537,5737,8565,12326,17422,20784,32657,52375,1165,0,32657,5737,8565,12326,17422,20784
19,1133,1133.000,686,3541,5259,8826,12501,17763,22130,39974,76742,1132,1,39974,5259,8826,12501,17763,22130
20,1143,1143.000,717,3516,5599,8763,12431,17413,21909,38716,60454,1142,1,38716,5599,8763,12431,17413,21909
21,945,945.000,818,3756,7666,11193,14377,20582,26920,40580,942519,944,1,40580,7666,11193,14377,20582,26920
22,713,713.000,803,4697,10670,13521,18502,26555,36776,55343,82266,712,1,55343,10670,13521,18502,26555,36776
23,417,417.000,1238,8698,21353,23432,34378,45202,54986,73257,87807,416,1,73257,21353,23432,34378,45202,54986
24,545,545.000,837,5146,13712,18364,27218,40607,47454,91491,100771,544,1,91491,13712,18364,27218,40607,47454
25,661,661.000,765,5221,12511,15057,21842,33044,38273,45448,65852,660,1,45448,12511,15057,21842,33044,38273
26,847,847.000,963,3989,8411,12063,16827,24276,35342,61336,80004,847,0,61336,8411,12063,16827,24276,35342
27,694,694.000,830,4244,8239,14046,18238,33905,44542,68259,85979,694,0,68259,8239,14046,18238,33905,44542
28,838,838.000,844,3949,7689,11833,16473,25053,35850,54736,74000,837,1,54736,7689,11833,16473,25053,35850
29,954,954.000,754,3741,6892,10489,14202,21600,31374,51675,67434,954,0,51675,6892,10489,14202,21600,31374
30,1091,1091.000,894,3557,5799,9236,12798,18444,26425,40930,70970,1090,1,40930,5799,9236,12798,18444,26425
31,1082,1082.000,708,3561,5723,9119,13152,18965,24086,35651,57624,1081,1,35651,5723,9119,13152,18965,24086
32,549,549.000,792,3526,5695,19961,13357,18257,22945,637645,643123,549,0,637645,5695,19961,13357,18257,22945
33,999,999.000,724,3655,6145,9011,12777,17690,21888,36146,91456,998,1,36146,6145,9011,12777,17690,21888
34,1064,1064.000,845,3599,6142,9608,13396,19170,27072,44491,52121,1063,1,44491,6142,9608,13396,19170,27072
35,404,404.000,702,8654,25410,24652,38150,43407,49601,70603,78514,403,1,70603,25410,24652,38150,43407,49601
36,510,510.000,678,6056,14625,19526,29753,39611,51255,76644,99528,510,0,76644,14625,19526,29753,39611,51255
37,642,642.000,889,4853,10665,15492,21869,37179,40864,56301,79408,642,0,56301,10665,15492,21869,37179,40864
38,750,750.000,661,4163,9183,13261,18099,31202,37757,53997,63351,749,1,53997,9183,13261,18099,31202,37757
39,785,785.000,654,3959,6991,13547,16787,27036,39640,61352,943081,785,0,61352,6991,13547,16787,27036,39640
