Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
32,1716,1716.000,1084,2046,2807,5812,7299,16144,19006,25665,32927
33,1798,1798.000,1263,2041,2714,5535,6818,14958,17926,22868,34542
34,1832,1832.000,1139,2133,2817,5463,6422,14132,18292,23033,30075
35,1736,1736.000,1266,2058,2660,5722,7689,15653,18782,23852,33744
36,1858,1858.000,1253,2128,2854,5379,5769,14205,17838,22204,30583
37,1835,1835.000,1125,2188,2901,5420,6477,14069,17847,22705,36380
38,1818,1818.000,1276,2152,2924,5475,6171,14118,17834,22689,28003
39,1812,1812.000,1222,2134,2836,5524,6305,14978,18058,23140,32852
40,1692,1692.000,1196,2156,2916,5881,7287,15431,18993,26321,62064
41,1754,1754.000,1245,2138,2809,5689,6597,15264,18186,24398,56725
42,1865,1865.000,1169,2122,2764,5350,5829,13983,17761,23415,53678
43,1887,1887.000,1318,2197,2955,5285,5887,13456,16722,21535,33178
44,1798,1798.000,1069,2146,2879,5611,6294,14781,18184,27927,49575
45,1352,1352.000,1067,2527,4018,7869,7871,18563,25653,33690,1016431
46,719,719.000,1309,6433,10325,12826,18465,25196,27764,33354,42008
47,562,562.000,1140,14523,18494,17852,21999,24964,27197,32670,38985
48,620,620.000,1146,13200,16663,16167,19895,23684,25103,29250,40719
49,601,601.000,1660,13134,17135,16521,20064,23190,25450,33177,37615
50,610,610.000,1717,13362,17071,16428,20184,22998,24297,29239,42404
51,637,637.000,1266,12309,15470,16722,18990,21792,23662,28259,829932
52,577,577.000,1279,12239,15658,16132,20040,24417,27995,34535,41595
53,660,660.000,1393,12006,15279,15076,18830,21665,23627,27696,42235
54,675,675.000,1368,11828,15249,14809,18546,21216,23234,26842,30871
55,602,602.000,1255,12500,16598,16606,20089,23603,26801,37898,46278
56,699,699.000,1277,11024,14215,14250,17623,20583,22724,27708,44070
57,535,535.000,1262,11333,16572,18671,23432,33208,38270,65259,80228
58,440,440.000,1791,20287,24088,22852,27038,28984,30565,33609,40160
59,466,466.000,1541,18102,22861,21419,25890,28322,30271,33510,36414
60,547,547.000,1593,14993,18493,18279,22074,25924,29080,34896,39373
61,590,590.000,1675,13507,17522,16917,21060,23627,26284,31559,36269
62,613,613.000,1616,13364,16706,16239,19937,22434,24123,28647,35515
63,624,624.000,1829,12606,16028,16867,19143,21851,23548,31445,883974
64,575,575.000,1264,12678,16463,16437,20213,24268,28118,33423,52010
65,649,649.000,1169,11870,15184,15421,18837,22712,25575,32178,37540
66,634,634.000,1234,12396,15932,15715,19140,22510,24928,33288,38269
67,647,647.000,1163,11738,15862,15474,19210,22493,24606,30204,39740
68,680,680.000,1518,11578,14836,14707,18242,20551,23202,28708,50333
69,611,611.000,1251,12896,16556,16309,19601,22763,25179,42058,53652
70,674,674.000,1798,11729,15501,14868,18162,20677,22474,26126,29106
71,691,691.000,1254,11282,14612,14482,17973,21074,23361,26509,28746
72,490,490.000,2007,13766,18647,21156,24429,29072,32051,37887,1023010
73,433,433.000,1183,19538,22445,22156,25309,29545,32761,42170,47346
74,536,536.000,1370,16218,19112,18554,22452,24813,25960,31161,44505
75,579,579.000,1516,13951,17575,17297,21214,24207,26501,34771,38880
76,613,613.000,1389,12879,16806,16269,20136,23208,24639,28287,35345
77,639,639.000,1379,12081,15722,15672,18893,21671,24504,45173,54792
78,643,643.000,1377,12210,16019,15575,19284,22194,23733,27261,39572
79,643,643.000,2205,12607,15536,15453,18537,21574,23544,27170,40878
80,675,675.000,1168,11751,15111,14837,18594,21186,22706,25583,28802
81,653,653.000,1521,12287,15804,15309,19046,21619,23560,28100,34698
82,648,648.000,1669,12352,15393,15353,18729,21983,24797,30500,35701
83,663,663.000,1523,11703,15508,15073,18889,21424,22959,27260,33010
84,609,609.000,1375,12355,16683,16404,19581,22544,26190,53233,67713
85,713,713.000,1211,10968,14254,14030,17584,20146,21749,25676,28837
86,700,700.000,1244,11004,14294,15432,17488,20404,22236,26825,1013288
87,411,411.000,1335,15620,22852,22233,28051,33099,39584,51477,52476
88,477,477.000,1445,18162,22074,21078,24890,28291,29677,32693,37543
89,531,531.000,2140,15751,19144,18772,22631,25462,28297,32377,42964
90,579,579.000,2260,13166,17741,17342,21153,24372,26867,47687,56543
91,606,606.000,1368,12912,16306,16359,19587,23278,25764,37327,47211
92,633,633.000,1335,12945,16171,15777,19108,21891,23561,27743,32170
93,630,630.000,1043,12718,16194,15951,19929,22222,23869,28206,39809
94,637,637.000,1175,12015,15922,15614,19288,22274,23522,27470,29606
95,689,689.000,1553,11234,14821,14541,18178,21455,23222,26652,33105
96,643,643.000,1185,11953,15354,15491,18826,22077,24937,37992,44242
97,674,674.000,1485,11805,14909,14790,18427,21250,22982,27349,33243
98,654,654.000,1425,11612,14937,16501,18512,21640,24104,42317,932188
99,572,572.000,1334,12863,16538,16104,19638,22806,24834,30489,45738
100,674,674.000,1316,11479,14725,14856,18068,21064,23020,44984,52490
101,598,598.000,1560,11752,15468,16569,20201,29053,31799,36730,42794
102,450,450.000,4947,19460,23644,22322,26064,29424,31083,36325,48269
103,481,481.000,1290,17787,20908,20745,25207,28646,30737,39098,42202
104,565,565.000,1497,14935,18130,17706,21213,24508,26556,31965,38135
105,586,586.000,1018,12570,16953,17010,21614,25672,27664,31721,36712
106,602,602.000,1254,12915,16092,16706,20026,24676,26713,33036,36540
107,637,637.000,1137,11867,15381,15613,19055,23115,25315,29855,31961
108,645,645.000,1336,12578,15671,15562,18545,21707,23872,27141,30942
109,634,634.000,1523,12416,15939,15701,19693,22961,24856,30502,39738
110,629,629.000,1215,12583,15587,15887,19262,22840,25887,32286,40146
111,604,604.000,1269,13001,16517,16513,19736,22999,25420,48553,56132
112,681,681.000,1551,11555,15171,14725,18508,21445,23037,27591,31437
113,691,691.000,1389,11100,14657,14405,17970,20621,22639,26554,30377
114,363,363.000,2824,24939,27756,27720,33070,36631,38860,46293,61176
115,418,418.000,3936,20216,23921,23794,27719,31813,35561,41550,56709
116,458,458.000,2125,18917,22423,21780,25399,28803,30791,36132,50702
117,569,569.000,1365,14636,18241,17631,21656,24882,26848,30742,35093
118,604,604.000,1559,13526,16980,16521,19975,23231,24901,27149,30894
119,575,575.000,2244,13262,17039,16881,20527,24358,26653,32297,35874
