Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,649.600,15.394,0.477,3.652,16.470,22.043,27.641,32.224,45.138,147.016,0.065
5,696.800,14.347,0.432,4.643,15.808,20.623,25.317,28.100,39.720,69.179,0.070
10,711.400,14.049,0.457,4.195,15.439,20.547,24.992,27.974,34.678,67.243,0.071
15,601.200,16.594,0.483,8.217,19.055,24.036,27.808,29.894,35.726,49.667,0.060
20,700.000,14.298,0.477,5.373,16.109,20.907,25.220,27.507,32.174,42.150,0.070
25,696.400,14.344,0.478,5.887,15.671,20.740,25.166,27.600,33.244,81.892,0.070
30,639.000,15.595,0.470,6.783,16.630,22.145,27.217,29.779,37.835,954.688,0.064
35,732.600,13.663,0.453,0.903,15.759,21.487,25.507,27.985,33.434,50.534,0.073
40,748.400,13.349,0.472,0.992,14.923,20.071,24.274,27.215,32.124,979.235,0.075
45,679.800,14.695,0.486,3.928,15.667,20.780,25.137,28.028,36.831,1014.303,0.068
50,591.400,16.916,0.463,9.372,18.801,24.341,28.913,31.891,37.514,48.678,0.059
55,661.800,15.088,0.479,8.299,16.919,21.472,25.419,27.782,32.917,42.150,0.066
60,699.000,14.295,0.482,6.681,15.812,20.719,24.751,27.164,32.723,45.430,0.070
65,691.800,14.458,0.467,7.206,15.878,20.729,25.214,27.770,33.403,66.824,0.069
70,596.000,16.744,0.455,7.813,18.349,23.784,28.465,31.349,36.863,922.080,0.060
75,696.200,14.345,0.444,5.110,16.209,21.137,25.133,27.158,32.476,55.156,0.070
80,711.200,14.047,0.470,5.927,15.616,20.730,24.585,27.133,31.679,45.857,0.071
85,686.400,14.549,0.473,5.823,15.691,21.006,25.763,29.194,37.487,70.510,0.069
90,611.000,16.377,0.504,8.771,18.557,23.612,27.733,29.821,35.919,52.424,0.061
95,701.800,14.232,0.470,4.037,15.706,20.909,25.477,27.858,35.498,67.015,0.070
100,703.800,14.194,0.390,5.747,15.863,20.730,25.017,27.349,32.152,43.183,0.070
105,599.200,16.697,0.485,8.405,18.168,24.230,28.862,32.150,38.640,78.680,0.060
110,639.200,15.904,0.454,7.538,16.999,21.955,25.959,28.502,35.429,1019.505,0.063
115,660.000,14.550,0.462,11.022,15.857,19.710,23.277,25.904,31.043,49.311,0.069
