Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
32,676,676.000,490,6048,15872,14471,20945,25459,28194,32857,46954
33,701,701.000,510,7496,15394,14220,20437,25437,27773,30231,37727
34,500,500.000,505,13693,23230,19824,28086,30800,32961,40400,52764
35,626,626.000,509,6453,18837,16221,23563,26722,29582,34822,41224
36,580,580.000,484,11334,19736,17110,23898,27254,29747,37673,42051
37,690,690.000,542,5926,16570,14513,21310,24915,27604,31377,35785
38,861,861.000,453,783,13097,11560,18970,23644,27334,33618,50534
39,906,906.000,479,775,12466,11038,18498,22791,26105,31845,43142
40,899,899.000,492,756,12630,11836,18286,22653,25361,31503,979235
41,712,712.000,485,886,15646,13108,21033,25177,28009,32562,45172
42,703,703.000,509,4805,15834,14191,20915,24976,27300,32464,36941
43,693,693.000,472,6952,15713,14406,21007,25010,27541,32124,35391
44,735,735.000,490,5501,15143,13629,19665,23561,27379,31752,34813
45,646,646.000,501,5599,14774,16846,19745,24418,26992,42467,1014303
46,668,668.000,541,1075,15667,13585,20500,25242,28594,43796,48400
47,699,699.000,514,5699,16047,14343,21057,25588,28005,32630,37121
48,652,652.000,486,5760,16829,15312,22106,26618,30301,46900,58256
49,734,734.000,518,4171,15167,13599,19949,23909,26532,31015,44969
50,691,691.000,483,6693,15645,14530,20975,25672,28277,33110,37261
51,573,573.000,463,8929,18532,17420,25698,30942,32981,46682,47093
52,534,534.000,487,13709,21789,18794,26251,29661,32682,38771,47771
53,577,577.000,501,10856,19460,17324,24651,28406,32133,36651,43289
54,582,582.000,512,10244,19147,17123,23698,28620,31325,37811,48678
55,628,628.000,479,9152,17820,15850,22251,26596,29752,34259,41176
56,673,673.000,498,6658,16725,14891,21678,25196,27400,32719,36296
57,671,671.000,514,9145,16761,14859,20953,25018,26989,32125,40191
58,687,687.000,499,7587,16374,14545,20684,24813,26981,31447,39327
59,650,650.000,504,8663,17241,15361,21867,26181,28742,34280,42150
60,711,711.000,528,6459,15544,14035,20306,24604,27096,32663,38002
61,705,705.000,495,6587,15456,14127,20844,24648,26978,31399,38111
62,699,699.000,496,6628,15739,14303,20371,24800,28097,39793,45430
63,686,686.000,501,7113,16569,14611,20885,24828,26966,32800,40820
64,694,694.000,482,6371,15980,14407,20943,24871,27436,31388,36250
65,693,693.000,467,8424,15811,14353,20545,24297,26919,30213,42086
66,634,634.000,469,7561,17115,15902,22510,26812,29510,53560,66824
67,704,704.000,505,6181,16221,14091,20158,24817,26664,31993,39223
68,698,698.000,495,7487,15689,14273,20578,24473,27921,32519,37660
69,730,730.000,494,6502,15282,13830,20021,24396,27599,31652,44961
70,550,550.000,528,7319,19934,18024,27509,31919,33366,37698,46042
71,557,557.000,462,10050,20874,18107,25945,29498,32199,36206,38133
72,612,612.000,455,7917,18482,16248,23201,26827,29989,34455,43138
73,633,633.000,470,8589,16635,16665,22139,25582,28875,36747,922080
74,628,628.000,459,5341,16884,14975,21761,25643,29220,37174,44975
75,686,686.000,522,6616,16553,14554,21276,25105,26954,31022,36967
76,685,685.000,476,6306,16779,14547,21411,24835,27007,31081,33966
77,698,698.000,509,4862,16234,14324,21227,25241,26957,32476,39312
78,700,700.000,451,3827,16229,14384,21352,25436,28002,37394,55156
79,712,712.000,444,5821,15160,13927,20268,24878,27375,32104,37768
80,707,707.000,470,6653,15578,14157,21121,24686,27522,31354,35678
81,699,699.000,498,6580,15952,14343,21185,24758,27640,32298,36962
82,709,709.000,485,5556,15668,14041,20297,24722,26499,30765,35734
83,699,699.000,478,5927,15937,14384,21071,25049,27994,34424,45857
84,742,742.000,520,3563,14982,13349,19732,23593,25757,30967,35193
85,665,665.000,508,6916,15899,15071,21229,25358,28989,50973,70510
86,692,692.000,502,4939,16043,14490,21770,25782,27587,32023,34264
87,748,748.000,507,5305,14774,13245,19451,23210,25727,30688,34276
88,728,728.000,482,5940,15196,13809,20283,24089,26384,32352,43631
89,599,599.000,473,6887,16847,16558,24269,31536,36129,43084,43761
90,501,501.000,527,16933,22349,20064,27019,29835,31824,36994,42979
91,583,583.000,508,10200,19518,17201,24804,28636,31357,38282,48028
92,639,639.000,523,6750,18118,15617,22971,26352,28330,32861,39027
93,667,667.000,510,6042,16810,14909,21961,25882,28103,31574,37900
94,665,665.000,504,5879,16889,15076,21660,26131,28387,38161,52424
95,685,685.000,483,5745,15790,14554,20658,25730,29151,41498,54688
96,682,682.000,508,8421,16420,14681,21422,25173,26975,32046,39666
97,687,687.000,508,6800,16104,14915,21219,25717,29176,45524,67015
98,682,682.000,517,3146,15611,14283,21382,25611,27660,32499,50870
99,773,773.000,470,882,14650,12895,19995,24930,27112,30944,39766
100,761,761.000,482,1449,14911,13162,19979,24177,26441,33030,38393
101,702,702.000,502,6389,15842,14213,20692,24944,27201,31331,34036
102,704,704.000,522,6603,15795,14179,20549,24505,27118,31788,37204
103,711,711.000,390,6979,15284,14045,20259,24783,26944,31579,37654
104,641,641.000,493,7864,17628,15578,22552,26119,28339,33250,43183
105,683,683.000,503,9607,16183,14682,20397,24799,27879,32327,37276
106,703,703.000,514,5403,15818,14203,20997,25188,27574,30854,35851
107,565,565.000,496,8029,19479,17725,27383,31368,35019,38597,42088
108,522,522.000,485,10280,22328,19000,26532,31655,33942,38640,43464
109,523,523.000,527,11232,21248,19272,26501,31564,35112,67335,78680
110,624,624.000,533,7471,17941,15937,23109,26884,29628,35695,39563
111,610,610.000,526,11559,18419,16394,22924,26746,28913,34072,45325
112,620,620.000,454,8660,16896,16820,21742,25412,28110,39437,1018401
113,666,666.000,504,5600,15988,14296,21017,24600,27446,36200,44040
114,676,676.000,486,7050,16423,16175,21512,25002,28237,33445,1019505
115,639,639.000,506,6657,16489,14202,20471,24170,26283,32901,49311
116,668,668.000,545,10275,16836,15018,21360,25278,27095,30583,39239
117,676,676.000,514,8429,16517,14773,20859,24658,27480,34094,38765
118,722,722.000,462,10888,14936,13820,18962,21658,23490,28228,37365
119,595,595.000,511,12527,15234,15030,18021,19824,21294,23541,26516
