time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,421,421.000,421.000,232200,232200,420,1
1,524,524.000,524.000,108249,108249,523,1
2,539,539.000,539.000,91594,91594,538,1
3,600,600.000,600.000,24907,24907,599,1
4,600,600.000,600.000,18193,18193,599,1
5,650,650.000,650.000,33272,33272,649,1
6,550,550.000,550.000,99788,99788,549,1
7,600,600.000,600.000,50115,50115,599,1
8,571,571.000,571.000,50097,50097,570,1
9,630,630.000,630.000,58323,58323,629,1
10,751,751.000,751.000,58516,58516,750,1
11,576,576.000,576.000,99650,99650,575,1
12,734,734.000,734.000,17330,17330,733,1
13,732,732.000,732.000,82928,82928,731,1
14,858,858.000,858.000,24672,24672,857,1
15,930,930.000,930.000,17288,17288,929,1
16,940,940.000,940.000,17087,17087,939,1
17,1042,1042.000,1042.000,17102,17102,1041,1
18,1010,1010.000,1010.000,17494,17494,1009,1
19,877,877.000,877.000,104410,104410,876,1
20,800,800.000,800.000,33292,33292,799,1
21,1010,1010.000,1010.000,17084,17084,1009,1
22,994,994.000,994.000,17133,17133,993,1
23,946,946.000,946.000,24383,24383,945,1
24,1020,1020.000,1020.000,17251,17251,1019,1
25,1030,1030.000,1030.000,17359,17359,1029,1
26,885,885.000,885.000,108048,108048,884,1
27,1108,1108.000,1108.000,16917,16917,1107,1
28,1087,1087.000,1087.000,17392,17392,1086,1
29,890,890.000,890.000,24787,24787,889,1
30,731,731.000,731.000,82934,82934,730,1
31,860,860.000,860.000,108142,108142,859,1
32,1015,1015.000,1015.000,17297,17297,1014,1
33,867,867.000,867.000,141171,141171,866,1
34,968,968.000,968.000,25352,25352,967,1
35,1080,1080.000,1080.000,17048,17048,1079,1
36,1020,1020.000,1020.000,17108,17108,1019,1
37,910,910.000,910.000,82799,82799,909,1
38,1100,1100.000,1100.000,17113,17113,1099,1
39,890,890.000,890.000,141502,141502,889,1
40,1060,1060.000,1060.000,17264,17264,1059,1
41,888,888.000,888.000,33675,33675,887,1
42,855,855.000,855.000,17400,17400,854,1
43,980,980.000,980.000,24729,24729,979,1
44,960,960.000,960.000,17347,17347,959,1
45,1020,1020.000,1020.000,17544,17544,1019,1
46,871,871.000,871.000,108424,108424,870,1
47,1039,1039.000,1039.000,25130,25130,1038,1
48,1040,1040.000,1040.000,17481,17481,1039,1
49,1040,1040.000,1040.000,18023,18023,1039,1
50,1100,1100.000,1100.000,17120,17120,1099,1
51,962,962.000,962.000,25178,25178,961,1
52,908,908.000,908.000,140830,140830,907,1
53,1010,1010.000,1010.000,39396,39396,1009,1
54,1020,1020.000,1020.000,17507,17507,1019,1
55,1040,1040.000,1040.000,16959,16959,1039,1
56,790,790.000,790.000,141174,141174,789,1
57,971,971.000,971.000,33331,33331,970,1
58,860,860.000,860.000,49375,49375,859,1
59,880,880.000,880.000,141188,141188,879,1
60,1070,1070.000,1070.000,17584,17584,1069,1
61,945,945.000,945.000,25062,25062,944,1
62,971,971.000,971.000,40867,40867,970,1
63,974,974.000,974.000,17096,17096,973,1
64,950,950.000,950.000,49984,49984,949,1
65,1000,1000.000,1000.000,19499,19499,999,1
66,720,720.000,720.000,165035,165035,719,1
67,1020,1020.000,1020.000,18811,18811,1019,1
68,990,990.000,990.000,50059,50059,989,1
69,980,980.000,980.000,32593,32593,979,1
70,1012,1012.000,1012.000,25649,25649,1011,1
71,1000,1000.000,1000.000,49528,49528,999,1
72,870,870.000,870.000,107680,107680,869,1
73,1073,1073.000,1073.000,17266,17266,1072,1
74,1007,1007.000,1007.000,25075,25075,1006,1
75,690,690.000,690.000,400090,400090,689,1
76,950,950.000,950.000,25091,25091,949,1
77,1090,1090.000,1090.000,16957,16957,1089,1
78,1108,1108.000,1108.000,16899,16899,1107,1
79,912,912.000,912.000,107677,107677,911,1
80,1040,1040.000,1040.000,33460,33460,1039,1
81,1090,1090.000,1090.000,17293,17293,1089,1
82,1050,1050.000,1050.000,17395,17395,1049,1
83,1004,1004.000,1004.000,17221,17221,1003,1
84,967,967.000,967.000,49899,49899,966,1
85,980,980.000,980.000,107541,107541,979,1
86,1040,1040.000,1040.000,25026,25026,1039,1
87,1078,1078.000,1078.000,17108,17108,1077,1
88,954,954.000,954.000,36090,36090,953,1
89,1030,1030.000,1030.000,17693,17693,1029,1
90,910,910.000,910.000,83418,83418,909,1
91,1010,1010.000,1010.000,25425,25425,1009,1
92,890,890.000,890.000,33173,33173,889,1
93,1105,1105.000,1105.000,16937,16937,1104,1
94,1064,1064.000,1064.000,16859,16859,1063,1
95,1050,1050.000,1050.000,17732,17732,1049,1
96,840,840.000,840.000,149526,149526,839,1
97,1078,1078.000,1078.000,17173,17173,1077,1
98,1024,1024.000,1024.000,33229,33229,1023,1
99,1058,1058.000,1058.000,17129,17129,1057,1
100,1030,1030.000,1030.000,17630,17630,1029,1
101,1110,1110.000,1110.000,17418,17418,1109,1
102,1117,1117.000,1117.000,16886,16886,1116,1
103,1025,1025.000,1025.000,25097,25097,1024,1
104,898,898.000,898.000,107832,107832,897,1
105,1110,1110.000,1110.000,17391,17391,1109,1
106,1001,1001.000,1001.000,25066,25066,1000,1
107,860,860.000,860.000,50395,50395,859,1
108,1047,1047.000,1047.000,18153,18153,1046,1
109,973,973.000,973.000,41649,41649,972,1
110,1057,1057.000,1057.000,17018,17018,1056,1
111,953,953.000,953.000,74727,74727,952,1
112,1053,1053.000,1053.000,17648,17648,1052,1
113,1097,1097.000,1097.000,17934,17934,1096,1
114,1060,1060.000,1060.000,17958,17958,1059,1
115,1010,1010.000,1010.000,17301,17301,1009,1
116,860,860.000,860.000,176441,176441,859,1
117,1100,1100.000,1100.000,17273,17273,1099,1
118,980,980.000,980.000,57113,57113,979,1
119,1060,1060.000,1060.000,17024,17024,1059,1
