Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,421,421.000,2072,15893,17023,23298,20853,26209,30811,232200,244769,420,1,232200,17023,23298,20853,26209,30811
1,524,524.000,1042,16309,16619,18924,17080,18365,24722,108249,109853,523,1,108249,16619,18924,17080,18365,24722
2,539,539.000,1204,16328,16627,18471,16966,17753,25132,91594,92283,538,1,91594,16627,18471,16966,17753,25132
3,600,600.000,14290,16444,16641,16793,16849,17160,17392,24907,25501,599,1,24907,16641,16793,16849,17160,17392
4,600,600.000,15579,16439,16616,16644,16787,17015,17279,18193,18652,599,1,18193,16616,16644,16787,17015,17279
5,650,650.000,7538,16246,16557,15379,16732,17121,18523,33272,34068,649,1,33272,16557,15379,16732,17121,18523
6,550,550.000,7383,16438,16617,18153,16790,17102,24862,99788,100035,549,1,99788,16617,18153,16790,17102,24862
7,600,600.000,7631,16479,16637,16970,16791,17121,18503,50115,50613,599,1,50115,16637,16970,16791,17121,18503
8,571,571.000,1373,16464,16614,17060,16780,17051,17506,50097,50371,570,1,50097,16614,17060,16780,17051,17506
9,630,630.000,7476,16053,16599,15731,16735,16970,18714,58323,58616,629,1,58323,16599,15731,16735,16970,18714
10,751,751.000,1271,8288,16369,13417,16681,16871,17066,58516,59477,750,1,58516,16369,13417,16681,16871,17066
11,576,576.000,7665,16246,16642,17258,16811,17109,17580,99650,99986,575,1,99650,16642,17258,16811,17109,17580
12,734,734.000,7437,8345,16493,13579,16706,16869,16994,17330,17804,733,1,17330,16493,13579,16706,16869,16994
13,732,732.000,7468,8326,16313,13585,16687,16845,16995,82928,83219,731,1,82928,16313,13585,16687,16845,16995
14,858,858.000,7449,8260,8473,11709,16672,16881,17083,24672,25126,857,1,24672,8473,11709,16672,16881,17083
15,930,930.000,7446,8228,8390,10660,16485,16766,16944,17288,17564,929,1,17288,8390,10660,16485,16766,16944
16,940,940.000,7463,8272,8415,10650,16411,16731,16867,17087,17932,939,1,17087,8415,10650,16411,16731,16867
17,1042,1042.000,7251,8227,8359,9534,8568,16623,16805,17102,17411,1041,1,17102,8359,9534,8568,16623,16805
18,1010,1010.000,7210,8220,8373,9902,8676,16670,16871,17494,41577,1009,1,17494,8373,9902,8676,16670,16871
19,877,877.000,7404,8232,8445,12253,16608,16925,17288,104410,124762,876,1,104410,8445,12253,16608,16925,17288
20,800,800.000,7151,8217,8442,11629,16547,16900,24768,33292,33944,799,1,33292,8442,11629,16547,16900,24768
21,1010,1010.000,7657,8233,8374,9902,8652,16663,16775,17084,17306,1009,1,17084,8374,9902,8652,16663,16775
22,994,994.000,7073,8225,8385,9972,8736,16681,16805,17133,17352,993,1,17133,8385,9972,8736,16681,16805
23,946,946.000,7359,8233,8395,10501,10483,16740,16901,24383,25774,945,1,24383,8395,10501,10483,16740,16901
24,1020,1020.000,7535,8219,8373,9804,8644,16664,16869,17251,17732,1019,1,17251,8373,9804,8644,16664,16869
25,1030,1030.000,7207,8193,8379,9709,8644,16527,16805,17359,41744,1029,1,17359,8379,9709,8644,16527,16805
26,885,885.000,7235,8193,8365,11252,8761,16744,16982,108048,108417,884,1,108048,8365,11252,8761,16744,16982
