Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,536.800,18.534,1.042,16.376,16.638,16.971,18.160,24.732,91.351,244.769,0.054
5,600.200,16.600,1.373,16.410,16.611,16.768,17.068,18.380,50.103,100.035,0.060
10,730.200,13.688,1.271,8.316,16.415,16.705,16.902,17.095,58.526,99.986,0.073
15,959.800,10.546,7.210,8.236,8.387,8.865,16.746,16.937,17.676,124.762,0.095
20,954.000,10.305,7.073,8.228,8.387,8.804,16.718,16.879,24.813,33.944,0.097
25,1000.000,9.984,6.451,8.183,8.375,8.698,16.639,16.877,17.805,108.417,0.100
30,888.200,11.238,1.310,8.231,8.388,8.830,16.786,17.034,41.443,141.433,0.089
35,1000.000,10.001,7.153,8.211,8.364,8.581,16.641,16.834,17.420,142.102,0.100
40,948.600,10.507,7.254,8.185,8.420,9.316,16.792,16.985,17.650,43.501,0.095
45,1002.000,9.958,7.051,8.178,8.363,8.666,16.642,16.892,25.130,109.042,0.100
50,1000.000,9.983,5.345,8.160,8.363,8.659,16.703,16.965,25.178,141.594,0.100
55,908.200,10.991,1.170,8.229,8.379,8.711,16.732,16.944,33.866,141.412,0.091
60,982.000,10.168,1.185,8.222,8.366,8.708,16.711,16.878,25.062,50.788,0.098
65,942.000,10.595,6.556,8.185,8.363,8.675,16.725,16.938,33.059,165.139,0.094
70,992.400,10.058,6.633,8.173,8.367,8.646,16.690,16.966,25.384,108.083,0.099
75,950.000,10.505,7.343,8.205,8.344,8.542,16.476,16.755,25.377,400.447,0.095
80,1030.200,9.692,0.847,8.216,8.354,8.574,16.646,16.816,17.499,50.369,0.103
85,1016.400,9.842,6.712,8.212,8.352,8.586,16.614,16.830,24.891,108.206,0.102
90,995.800,10.006,7.158,8.228,8.358,8.570,16.618,16.775,25.295,108.362,0.100
95,1010.000,9.887,7.098,8.174,8.361,8.611,16.508,16.826,25.200,150.123,0.101
100,1036.000,9.638,7.453,8.225,8.343,8.508,16.197,16.739,25.062,108.239,0.104
105,998.200,10.025,0.919,8.218,8.373,8.605,16.698,17.025,25.813,50.912,0.100
110,1044.000,9.548,6.391,8.186,8.358,8.596,16.410,16.775,17.934,75.142,0.105
115,1002.000,9.936,6.426,8.183,8.366,8.625,16.477,16.825,19.082,177.236,0.101
