Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,21.000,5.585,2.326,3.554,4.652,5.998,8.294,9.770,13.999,50.788,0.179
5,19.000,3.071,1.667,2.398,2.671,3.200,3.813,4.502,17.906,17.906,0.326
10,22.200,2.663,1.675,2.162,2.481,2.920,3.381,3.865,6.730,9.123,0.376
15,21.200,2.713,1.671,2.147,2.445,2.877,3.342,3.557,6.139,14.670,0.369
20,22.800,2.898,1.672,2.117,2.394,2.727,3.129,4.075,15.266,18.708,0.345
25,27.800,2.276,1.515,1.926,2.151,2.376,2.693,2.894,3.545,14.802,0.439
30,26.400,2.373,1.641,1.972,2.185,2.529,2.972,3.347,3.953,12.913,0.421
35,19.800,2.509,1.578,1.956,2.168,2.473,2.774,3.610,16.307,16.307,0.399
40,23.600,2.249,1.388,1.840,2.104,2.396,2.965,3.833,4.406,6.526,0.445
45,30.800,2.730,1.497,1.922,2.123,2.381,2.669,4.428,17.789,38.006,0.366
50,17.000,2.531,1.610,1.925,2.188,2.408,2.655,2.772,17.916,17.916,0.395
55,20.400,2.547,1.501,2.027,2.187,2.438,3.000,3.499,13.913,14.993,0.393
60,23.200,2.416,1.569,1.956,2.156,2.435,3.132,3.931,4.850,17.108,0.414
65,26.600,2.176,1.515,1.862,2.038,2.334,2.617,3.168,3.885,4.276,0.460
70,24.800,2.412,1.563,1.941,2.122,2.402,3.035,3.498,9.627,12.710,0.415
75,20.600,2.222,1.543,1.893,2.117,2.355,2.788,2.989,3.880,3.945,0.450
80,25.400,2.661,1.597,1.932,2.198,2.675,3.179,3.690,16.435,16.905,0.376
85,25.800,2.228,1.659,1.902,2.166,2.400,2.844,3.327,3.629,3.719,0.449
90,29.200,2.446,1.579,1.898,2.103,2.372,3.125,4.014,14.732,15.368,0.409
95,25.000,2.247,1.284,1.847,2.038,2.314,2.552,2.957,5.901,17.626,0.445
100,28.600,2.262,1.484,1.877,2.089,2.378,2.645,3.050,4.748,13.945,0.442
105,19.000,2.171,1.172,1.847,2.079,2.371,2.744,3.170,4.500,4.500,0.461
110,24.400,2.250,1.494,1.919,2.147,2.402,2.660,3.142,3.866,7.374,0.444
115,22.000,2.579,1.651,1.906,2.161,2.437,2.902,4.010,13.682,16.090,0.388
