Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,513.800,19.519,0.761,2.925,11.790,21.653,49.578,80.753,124.115,254.421,0.051
5,596.200,16.593,0.701,1.616,9.951,16.686,42.842,67.027,120.793,207.673,0.060
10,533.800,18.838,0.651,1.554,10.832,20.418,56.278,75.877,122.337,254.939,0.053
15,561.200,17.685,0.638,1.493,9.320,20.181,47.850,74.163,115.832,148.618,0.057
20,559.600,17.841,0.606,1.523,10.608,20.551,52.687,72.915,98.989,224.971,0.056
25,625.400,15.977,0.599,1.442,8.889,16.832,39.975,67.552,105.883,147.442,0.063
30,600.000,16.725,0.606,1.443,8.204,16.928,45.103,73.478,107.658,194.664,0.060
35,481.000,20.657,0.623,1.472,9.711,16.869,42.770,66.432,149.787,1049.300,0.048
40,619.000,16.227,0.604,1.498,8.431,16.570,41.249,72.603,115.302,144.885,0.062
45,654.600,15.235,0.606,1.505,7.820,16.410,37.036,64.331,111.306,149.168,0.066
50,571.400,17.587,0.614,1.527,11.179,19.421,48.829,66.267,100.254,238.937,0.057
55,618.200,16.028,0.608,1.436,9.777,16.842,40.162,66.710,99.676,155.236,0.062
60,514.800,19.384,0.557,1.593,8.488,16.552,39.093,69.913,116.365,1050.470,0.052
65,586.600,17.052,0.600,1.605,9.115,16.893,44.034,73.687,117.128,214.072,0.059
70,618.200,16.171,0.597,1.594,8.330,16.952,42.865,66.144,105.807,142.447,0.062
75,564.000,17.665,0.528,1.648,8.246,17.801,47.691,74.219,118.771,259.854,0.057
80,642.200,15.552,0.685,1.522,9.977,16.660,37.013,65.058,107.254,142.562,0.064
85,607.000,16.457,0.619,1.544,9.490,16.998,43.557,66.993,108.614,130.451,0.061
90,669.000,14.940,0.552,1.523,7.369,16.317,34.926,66.291,91.100,202.293,0.067
95,667.800,14.951,0.634,1.540,8.325,16.653,38.391,59.540,89.736,138.277,0.067
100,654.600,15.349,0.617,1.537,7.770,16.514,37.587,64.783,106.882,191.838,0.065
105,500.800,19.852,0.513,1.577,8.625,22.970,52.226,73.388,181.244,390.504,0.050
110,628.600,15.879,0.670,1.526,8.095,16.848,41.263,58.826,118.344,207.897,0.063
115,662.800,14.814,0.600,1.508,8.701,16.987,38.208,57.309,82.773,109.202,0.068
