Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,233.200,10.643,0.767,1.518,3.414,16.068,29.610,37.498,54.019,208.985,0.094
5,264.400,6.164,0.702,1.265,1.560,5.637,19.083,27.771,40.452,156.238,0.162
10,234.600,7.191,0.829,1.203,1.496,6.486,23.232,31.680,45.711,188.152,0.139
15,254.000,7.521,0.801,1.203,1.483,8.327,25.896,32.794,41.204,53.487,0.133
20,243.000,7.221,0.821,1.196,1.483,6.671,25.049,31.474,42.108,201.331,0.138
25,284.600,6.498,0.812,1.186,1.442,5.202,22.695,31.109,44.375,66.305,0.154
30,280.400,7.566,0.810,1.187,1.485,7.823,25.227,31.612,40.220,194.664,0.132
35,221.600,8.152,0.793,1.173,1.472,8.834,24.265,30.872,39.464,1019.704,0.123
40,279.600,6.894,0.808,1.184,1.492,6.309,23.851,31.351,39.815,109.919,0.145
45,297.200,6.930,0.800,1.183,1.488,6.372,24.088,30.929,42.355,82.140,0.144
50,249.000,7.544,0.712,1.188,1.473,7.573,28.239,32.218,41.872,56.615,0.133
55,273.400,6.718,0.747,1.180,1.446,6.562,25.025,30.764,39.466,64.329,0.149
60,229.400,7.128,0.780,1.194,1.629,6.763,24.187,31.309,41.884,100.278,0.140
65,258.800,7.540,0.817,1.198,1.588,7.980,24.970,31.346,44.780,196.744,0.133
70,278.600,7.126,0.690,1.198,1.592,6.523,25.045,31.242,43.904,70.336,0.140
75,257.600,7.532,0.819,1.200,1.661,6.687,25.222,31.487,41.126,115.028,0.133
80,287.800,6.557,0.750,1.184,1.494,5.886,22.971,30.530,39.482,67.285,0.153
85,273.400,7.205,0.783,1.189,1.592,6.972,25.034,31.565,39.385,120.048,0.139
90,297.200,6.309,0.854,1.183,1.481,4.936,20.254,29.751,45.032,170.076,0.159
95,302.200,6.933,0.795,1.201,1.557,6.726,24.710,30.881,39.516,63.820,0.144
100,294.200,7.086,0.820,1.186,1.536,6.793,23.443,31.238,41.236,114.876,0.141
105,220.800,7.593,0.827,1.204,1.542,5.047,24.185,32.976,47.450,294.276,0.132
110,286.000,6.863,0.799,1.204,1.549,5.787,23.661,31.451,40.029,159.135,0.146
115,302.800,7.572,0.815,1.188,1.529,8.155,25.978,31.356,40.520,72.167,0.132
