Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,23.600,6.221,0.908,4.854,5.589,6.349,8.156,10.885,15.785,46.616,0.161
5,23.800,5.081,0.701,4.444,5.210,5.958,6.589,7.118,7.950,15.271,0.197
10,21.400,4.994,0.651,4.235,5.171,5.804,6.739,6.845,14.941,15.324,0.200
15,23.800,5.189,0.674,4.318,5.272,6.031,6.907,7.303,7.614,7.777,0.193
20,25.000,5.515,0.606,4.602,5.423,6.086,6.569,6.983,31.307,32.598,0.181
25,20.400,4.507,0.599,4.037,4.955,5.769,6.308,6.691,6.886,6.906,0.222
30,24.000,4.616,0.606,4.210,5.142,5.754,6.109,6.327,7.146,7.200,0.217
35,16.600,5.651,0.667,4.417,5.111,5.771,6.300,6.964,36.989,36.989,0.177
40,26.400,4.866,0.604,4.307,5.070,5.662,6.151,6.665,8.127,8.311,0.206
45,25.600,5.060,0.636,4.481,5.293,5.910,6.465,6.721,15.068,15.524,0.198
50,22.200,4.994,0.614,4.311,5.220,5.871,6.274,6.582,8.115,15.269,0.200
55,24.600,4.609,0.608,4.079,4.949,5.737,6.372,6.698,7.863,16.007,0.217
60,21.600,4.842,0.557,4.258,5.009,5.670,6.259,6.439,7.730,15.540,0.207
65,22.400,4.773,0.600,4.335,5.230,5.802,6.232,6.366,6.895,7.603,0.209
70,24.800,5.150,0.598,4.514,5.361,5.874,6.722,7.131,8.174,15.400,0.194
75,23.400,4.911,0.528,4.330,5.156,5.670,6.296,7.045,8.579,9.678,0.204
80,23.000,5.288,0.685,4.367,5.419,6.240,6.721,7.157,15.148,16.074,0.189
85,21.200,5.226,0.637,4.617,5.231,6.287,6.742,7.091,7.531,7.790,0.191
90,29.600,5.109,0.552,4.351,5.452,6.058,6.700,6.891,14.177,15.452,0.196
95,27.200,4.999,0.638,4.496,5.211,6.063,6.602,6.941,7.703,11.227,0.200
100,25.200,5.083,0.617,4.572,5.299,5.819,6.488,6.858,9.398,16.370,0.197
105,21.000,4.605,0.651,4.249,4.951,5.771,6.113,6.428,6.980,7.693,0.217
110,24.000,5.194,0.698,4.647,5.525,5.996,6.830,7.006,7.739,15.839,0.193
115,27.000,4.570,0.652,4.322,4.957,5.375,6.112,6.644,7.582,15.589,0.219
