Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,20.600,14.188,0.824,2.028,3.162,23.786,41.868,49.604,62.503,66.943,0.070
5,23.000,12.545,0.744,1.428,2.201,23.281,38.749,42.459,63.636,96.016,0.080
10,19.800,12.845,0.701,1.517,2.482,22.362,34.615,46.291,62.333,62.333,0.078
15,25.200,9.795,0.708,1.305,2.039,14.311,32.344,40.438,54.734,59.726,0.102
20,25.000,11.474,0.776,1.187,1.751,17.134,41.818,52.281,67.769,68.077,0.087
25,24.200,11.513,0.659,1.208,1.756,21.348,36.613,39.656,53.703,56.819,0.087
30,21.600,14.121,0.756,1.263,1.755,23.394,42.349,48.127,122.698,130.793,0.071
35,18.400,12.613,0.722,1.230,1.898,22.717,32.385,39.707,155.294,155.294,0.079
40,22.600,12.249,0.720,1.234,1.861,21.424,37.250,42.063,57.442,140.000,0.082
45,25.800,9.954,0.722,1.355,1.754,16.232,33.637,40.076,56.949,57.715,0.100
50,25.800,10.946,0.689,1.185,1.706,20.773,35.817,39.004,64.790,68.326,0.091
55,28.800,10.405,0.682,1.328,1.874,19.882,32.438,40.170,47.586,48.276,0.096
60,24.800,12.321,0.771,1.198,1.720,22.222,38.649,45.782,56.522,61.966,0.081
65,24.000,10.338,0.738,1.362,2.232,15.390,37.948,42.769,50.157,55.069,0.097
70,24.600,11.974,0.668,1.227,1.837,22.525,38.492,47.449,59.196,74.250,0.084
75,22.000,12.349,0.650,1.322,2.915,19.023,37.484,44.621,68.082,68.996,0.081
80,27.600,12.362,0.691,1.259,1.724,22.306,39.911,45.297,66.219,113.289,0.081
85,23.000,9.545,0.683,1.161,1.540,13.720,35.389,40.113,53.494,70.775,0.105
90,26.200,15.964,0.744,1.203,1.764,24.542,41.048,53.509,189.297,202.293,0.063
95,26.000,11.105,0.634,1.203,1.693,18.401,38.789,53.825,57.338,63.297,0.090
100,25.600,10.723,0.770,1.312,1.764,19.174,37.587,42.404,58.901,64.410,0.093
105,19.600,14.045,0.513,1.334,2.353,24.059,42.280,57.488,61.083,61.083,0.071
110,27.000,8.938,0.676,1.243,1.769,14.152,28.563,36.555,54.942,62.650,0.112
115,25.200,10.255,0.736,1.343,1.867,17.386,31.040,39.531,51.023,52.317,0.098
