Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,1578.200,6.317,1.112,2.268,3.176,5.810,12.572,22.435,52.124,164.890,0.158
5,1166.400,8.546,1.002,3.874,5.771,9.066,18.845,27.320,43.338,86.298,0.117
10,633.800,15.814,0.970,4.526,7.930,22.018,39.476,52.072,69.412,939.762,0.063
15,286.600,34.795,0.982,24.806,35.099,44.971,56.160,61.992,74.362,102.192,0.029
20,261.200,38.299,1.214,26.054,34.049,45.220,58.994,70.739,188.226,222.660,0.026
25,302.800,33.058,1.325,19.511,27.008,43.027,61.147,69.525,93.619,142.754,0.030
30,254.800,39.161,1.356,30.074,38.462,46.861,56.310,63.443,92.454,214.339,0.026
35,267.800,37.349,1.229,28.758,36.825,45.134,53.510,56.258,70.854,116.074,0.027
40,260.400,38.269,1.316,27.719,36.283,45.329,54.832,61.230,82.820,120.253,0.026
45,275.000,36.439,1.295,27.315,35.623,44.492,52.494,54.780,63.763,88.830,0.027
50,224.600,44.437,1.439,26.845,39.638,52.084,68.845,84.942,185.143,214.039,0.023
55,284.000,35.273,1.459,25.573,27.495,49.024,60.125,67.974,90.509,109.718,0.028
60,241.800,41.342,1.096,30.477,39.393,48.101,56.540,66.135,118.306,997.871,0.024
65,330.800,30.148,0.919,16.676,27.586,37.779,49.679,56.118,74.653,1038.025,0.033
70,309.400,32.402,1.040,19.892,30.502,43.147,51.620,58.000,72.894,888.355,0.031
75,268.400,37.349,1.444,26.824,35.139,43.975,52.322,60.303,77.369,212.252,0.027
80,228.600,43.632,4.024,27.185,36.332,45.458,60.159,94.624,213.356,255.842,0.023
85,200.800,49.775,1.665,42.040,50.411,58.374,68.283,76.380,95.697,121.266,0.020
90,231.600,42.872,1.397,35.509,40.806,48.519,57.370,65.934,93.899,981.135,0.023
95,267.400,37.540,1.331,28.954,37.214,45.173,51.649,55.074,67.898,83.655,0.027
100,268.000,37.222,1.550,27.590,36.370,44.720,53.296,60.130,73.052,90.641,0.027
105,273.800,36.573,4.430,27.414,35.441,44.097,52.772,56.635,76.125,94.078,0.027
110,235.800,42.642,5.002,31.695,36.930,50.693,62.599,76.898,127.323,211.393,0.023
115,277.000,35.555,1.148,24.603,26.918,44.884,66.475,71.064,121.863,162.132,0.028
