Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1652398433.634602,74490,0,1
2,Payment,1652398433.709333,24773,0,1
2,Payment,1652398433.734153,91619,0,1
2,Payment,1652398433.825824,25126,0,1
2,Payment,1652398433.851010,16874,0,1
2,Payment,1652398433.867949,16633,0,1
2,Payment,1652398433.884638,58293,0,1
2,Payment,1652398433.942982,16724,0,1
2,Payment,1652398433.959761,33311,0,1
2,Payment,1652398433.993130,16663,0,1
2,Payment,1652398434.009841,24971,0,1
2,Payment,1652398434.034872,16841,0,1
2,Payment,1652398434.051769,16631,0,1
2,Payment,1652398434.068451,16625,0,1
2,Payment,1652398434.085131,16826,0,1
2,Payment,1652398434.102016,99932,0,1
2,Payment,1652398434.202007,100019,0,1
2,Payment,1652398434.302083,16614,0,1
2,Payment,1652398434.318754,66770,0,1
2,Payment,1652398434.385582,66577,0,1
2,Payment,1652398434.452208,16781,0,1
2,Payment,1652398434.469044,33326,0,1
2,Payment,1652398434.502420,16760,0,1
2,Payment,1652398434.519235,41693,0,1
2,Payment,1652398434.560987,16843,0,1
2,Payment,1652398434.577883,33271,0,1
2,Payment,1652398434.611205,17103,0,1
2,Payment,1652398434.628352,16781,0,1
2,Payment,1652398434.645181,16868,0,1
2,Payment,1652398434.662105,24906,0,1
2,Payment,1652398434.687067,25014,0,1
2,Payment,1652398434.712138,33244,0,1
2,Payment,1652398434.745433,16716,0,1
2,Payment,1652398434.762192,16558,0,1
2,Payment,1652398434.778792,8505,0,1
2,Payment,1652398434.787347,16884,0,1
2,Payment,1652398434.804281,16520,0,1
2,Payment,1652398434.820844,8274,0,1
2,Payment,1652398434.829170,25132,0,1
2,Payment,1652398434.854348,16755,0,1
2,Payment,1652398434.871158,16650,0,1
2,Payment,1652398434.887853,58233,0,1
2,Payment,1652398434.946128,24994,0,1
2,Payment,1652398434.971182,16851,0,1
2,Payment,1652398434.988077,33354,0,1
2,Payment,1652398435.021474,25014,0,1
2,Payment,1652398435.046529,50065,0,1
2,Payment,1652398435.096650,25005,0,1
2,Payment,1652398435.121701,16571,0,1
2,Payment,1652398435.138314,75031,0,1
2,Payment,1652398435.213398,16654,0,1
2,Payment,1652398435.230106,66844,0,1
2,Payment,1652398435.297010,16683,0,1
2,Payment,1652398435.313738,33195,0,1
2,Payment,1652398435.346979,16763,0,1
2,Payment,1652398435.363799,25128,0,1
2,Payment,1652398435.388972,25048,0,1
2,Payment,1652398435.414062,16584,0,1
2,Payment,1652398435.430690,25047,0,1
2,Payment,1652398435.455786,91825,0,1
2,Payment,1652398435.547659,16434,0,1
2,Payment,1652398435.564143,41761,0,1
2,Payment,1652398435.605964,16710,0,1
2,Payment,1652398435.622746,8334,0,1
2,Payment,1652398435.631126,50065,0,1
2,Payment,1652398435.681244,16680,0,1
2,Payment,1652398435.697967,25076,0,1
2,Payment,1652398435.723084,8331,0,1
2,Payment,1652398435.731453,8144,0,1
2,Payment,1652398435.739637,25381,0,1
2,Payment,1652398435.765072,58216,0,1
2,Payment,1652398435.823335,16534,0,1
2,Payment,1652398435.839913,75378,0,1
2,Payment,1652398435.915339,41626,0,1
2,Payment,1652398435.957007,8331,0,1
2,Payment,1652398435.965376,50087,0,1
2,Payment,1652398436.015507,25029,0,1
2,Payment,1652398436.040578,50024,0,1
2,Payment,1652398436.090671,8232,0,1
2,Payment,1652398436.098948,16844,0,1
2,Payment,1652398436.115834,25114,0,1
2,Payment,1652398436.140989,16608,0,1
2,Payment,1652398436.157670,16613,0,1
2,Payment,1652398436.174328,8195,0,1
2,Payment,1652398436.182568,25284,0,1
2,Payment,1652398436.207908,16713,0,1
2,Payment,1652398436.224707,24905,0,1
2,Payment,1652398436.249672,83387,0,1
2,Payment,1652398436.333101,16585,0,1
2,Payment,1652398436.349724,25069,0,1
2,Payment,1652398436.374830,24856,0,1
2,Payment,1652398436.399724,83613,0,1
2,Payment,1652398436.483379,33278,0,1
2,Payment,1652398436.516697,33260,0,1
2,Payment,1652398436.549997,50036,0,1
2,Payment,1652398436.600076,49964,0,1
2,Payment,1652398436.650080,25132,0,1
2,Payment,1652398436.675251,16721,0,1
2,Payment,1652398436.692008,16735,0,1
2,Payment,1652398436.708780,49874,0,1
2,Payment,1652398436.758704,16747,0,1
2,Payment,1652398436.775502,24975,0,1
2,Payment,1652398436.800516,16633,0,1
2,Payment,1652398436.817188,16784,0,1
2,Payment,1652398436.834010,25083,0,1
2,Payment,1652398436.859133,16580,0,1
2,Payment,1652398436.875753,8383,0,1
2,Payment,1652398436.884174,25126,0,1
2,Payment,1652398436.909340,16497,0,1
2,Payment,1652398436.925889,25120,0,1
2,Payment,1652398436.951082,16698,0,1
2,Payment,1652398436.967822,8255,0,1
2,Payment,1652398436.976115,8435,0,1
2,Payment,1652398436.984589,16743,0,1
2,Payment,1652398437.001370,16648,0,1
2,Payment,1652398437.018055,33371,0,1
2,Payment,1652398437.051467,16565,0,1
2,Payment,1652398437.068072,58471,0,1
2,Payment,1652398437.126585,16737,0,1
2,Payment,1652398437.143360,75021,0,1
2,Payment,1652398437.218431,25091,0,1
2,Payment,1652398437.243694,49867,0,1
2,Payment,1652398437.293613,16735,0,1
2,Payment,1652398437.310395,16475,0,1
2,Payment,1652398437.326928,33363,0,1
2,Payment,1652398437.360338,16654,0,1
2,Payment,1652398437.377060,16830,0,1
2,Payment,1652398437.393959,33203,0,1
2,Payment,1652398437.427235,16553,0,1
2,Payment,1652398437.443826,8347,0,1
2,Payment,1652398437.452210,25025,0,1
2,Payment,1652398437.477272,16573,0,1
2,Payment,1652398437.493888,75040,0,1
2,Payment,1652398437.568978,16711,0,1
2,Payment,1652398437.585725,8810,0,1
2,Payment,1652398437.594569,58356,0,1
2,Payment,1652398437.652959,25064,0,1
2,Payment,1652398437.678059,24998,0,1
2,Payment,1652398437.703090,16530,0,1
2,Payment,1652398437.719654,50140,0,1
2,Payment,1652398437.769828,49978,0,1
2,Payment,1652398437.819850,41619,0,1
2,Payment,1652398437.861532,25050,0,1
2,Payment,1652398437.886635,16590,0,1
2,Payment,1652398437.903277,8270,0,1
2,Payment,1652398437.911603,75128,0,1
2,Payment,1652398437.986788,49985,0,1
2,Payment,1652398438.036827,41733,0,1
2,Payment,1652398438.078611,16711,0,1
2,Payment,1652398438.095374,16498,0,1
2,Payment,1652398438.111922,8274,0,1
2,Payment,1652398438.120248,25170,0,1
2,Payment,1652398438.145504,16549,0,1
2,Payment,1652398438.162105,16541,0,1
2,Payment,1652398438.178698,25045,0,1
2,Payment,1652398438.203793,16693,0,1
2,Payment,1652398438.220542,8171,0,1
2,Payment,1652398438.228768,25163,0,1
2,Payment,1652398438.253984,16682,0,1
2,Payment,1652398438.270724,108309,0,1
2,Payment,1652398438.379086,108323,0,1
2,Payment,1652398438.487465,25042,0,1
2,Payment,1652398438.512568,24986,0,1
2,Payment,1652398438.537607,24995,0,1
2,Payment,1652398438.562657,33400,0,1
2,Payment,1652398438.596106,16870,0,1
2,Payment,1652398438.613038,16555,0,1
2,Payment,1652398438.629673,8091,0,1
2,Payment,1652398438.637815,25085,0,1
2,Payment,1652398438.662954,16702,0,1
2,Payment,1652398438.679711,33473,0,1
2,Payment,1652398438.713253,16536,0,1
2,Payment,1652398438.729843,8240,0,1
2,Payment,1652398438.738139,41714,0,1
2,Payment,1652398438.779910,16684,0,1
2,Payment,1652398438.796656,16673,0,1
2,Payment,1652398438.813388,16645,0,1
2,Payment,1652398438.830092,83367,0,1
2,Payment,1652398438.913514,58300,0,1
2,Payment,1652398438.971874,25045,0,1
2,Payment,1652398438.996975,8249,0,1
2,Payment,1652398439.005279,75120,0,1
2,Payment,1652398439.080456,24892,0,1
2,Payment,1652398439.105410,33337,0,1
2,Payment,1652398439.138809,41578,0,1
2,Payment,1652398439.180434,16638,0,1
2,Payment,1652398439.197125,16687,0,1
2,Payment,1652398439.213866,16692,0,1
2,Payment,1652398439.230610,25049,0,1
2,Payment,1652398439.255713,8193,0,1
2,Payment,1652398439.263956,8572,0,1
2,Payment,1652398439.272590,74910,0,1
2,Payment,1652398439.347552,41656,0,1
2,Payment,1652398439.389266,16673,0,1
2,Payment,1652398439.405996,50029,0,1
2,Payment,1652398439.456082,8070,0,1
2,Payment,1652398439.464207,25223,0,1
2,Payment,1652398439.489486,16580,0,1
2,Payment,1652398439.506118,16639,0,1
2,Payment,1652398439.522811,25094,0,1
2,Payment,1652398439.547965,33334,0,1
2,Payment,1652398439.581355,24947,0,1
2,Payment,1652398439.606351,16698,0,1
2,Payment,1652398439.623099,66642,0,1
2,Payment,1652398439.689792,16683,0,1
2,Payment,1652398439.706530,16668,0,1
2,Payment,1652398439.723250,49903,0,1
2,Payment,1652398439.773205,50210,0,1
2,Payment,1652398439.823468,24927,0,1
2,Payment,1652398439.848447,16657,0,1
2,Payment,1652398439.865164,16729,0,1
2,Payment,1652398439.881949,16583,0,1
2,Payment,1652398439.898592,16748,0,1
2,Payment,1652398439.915388,16629,0,1
2,Payment,1652398439.932073,16600,0,1
2,Payment,1652398439.948736,16744,0,1
2,Payment,1652398439.965534,49986,0,1
2,Payment,1652398440.015575,50004,0,1
2,Payment,1652398440.065657,24911,0,1
2,Payment,1652398440.090620,16672,0,1
2,Payment,1652398440.107346,66615,0,1
2,Payment,1652398440.174014,25045,0,1
2,Payment,1652398440.199108,24978,0,1
2,Payment,1652398440.224132,58308,0,1
2,Payment,1652398440.282494,33380,0,1
2,Payment,1652398440.315924,8309,0,1
2,Payment,1652398440.324288,16731,0,1
2,Payment,1652398440.341075,8155,0,1
2,Payment,1652398440.349285,91806,0,1
2,Payment,1652398440.441142,8200,0,1
2,Payment,1652398440.449397,33375,0,1
2,Payment,1652398440.482829,16731,0,1
2,Payment,1652398440.499612,16640,0,1
