Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1658108447.150252,124588,9,1
1,NewOrder,1658108447.150710,132371,6,1
1,NewOrder,1658108447.150714,122910,1,1
1,NewOrder,1658108447.150785,129744,5,1
1,NewOrder,1658108447.150992,122633,8,1
1,NewOrder,1658108447.151000,126598,2,1
1,NewOrder,1658108447.151032,130790,7,1
1,NewOrder,1658108447.151047,117450,3,1
1,NewOrder,1658108447.151092,125294,0,1
1,NewOrder,1658108447.151128,129650,4,1
1,NewOrder,1658108447.268714,35191,3,1
1,NewOrder,1658108447.273688,36269,8,1
1,NewOrder,1658108447.273688,39146,1,1
1,NewOrder,1658108447.274945,36971,9,1
1,NewOrder,1658108447.276444,39578,0,1
1,NewOrder,1658108447.277678,36988,2,1
1,NewOrder,1658108447.280598,45325,5,1
1,NewOrder,1658108447.280839,37058,4,1
1,NewOrder,1658108447.281875,42333,7,1
1,NewOrder,1658108447.283171,39737,6,1
1,NewOrder,1658108447.303956,30233,3,1
1,NewOrder,1658108447.309987,27830,8,1
1,NewOrder,1658108447.311975,37467,9,1
1,NewOrder,1658108447.312861,36725,1,1
1,NewOrder,1658108447.314684,22447,2,1
1,NewOrder,1658108447.316099,20677,0,1
1,NewOrder,1658108447.317938,33452,4,1
1,NewOrder,1658108447.322945,32146,6,1
1,NewOrder,1658108447.324245,29396,7,1
1,NewOrder,1658108447.325969,38651,5,1
1,NewOrder,1658108447.334229,28624,3,1
1,NewOrder,1658108447.336835,23745,0,1
1,NewOrder,1658108447.337162,27897,2,1
1,NewOrder,1658108447.337849,41000,8,1
1,NewOrder,1658108447.349478,29993,9,1
1,NewOrder,1658108447.349620,19058,1,1
1,NewOrder,1658108447.351412,24571,4,1
1,NewOrder,1658108447.353673,20535,7,1
1,NewOrder,1658108447.355146,31004,6,1
1,NewOrder,1658108447.360611,31641,0,1
1,NewOrder,1658108447.362913,31456,3,1
1,NewOrder,1658108447.364662,29910,5,1
1,NewOrder,1658108447.365093,28354,2,1
1,NewOrder,1658108447.368708,19728,1,1
1,NewOrder,1658108447.374237,33489,7,1
1,NewOrder,1658108447.376016,22151,4,1
1,NewOrder,1658108447.378879,24607,8,1
1,NewOrder,1658108447.379509,35669,9,1
1,NewOrder,1658108447.386211,24494,6,1
1,NewOrder,1658108447.388468,25866,1,1
1,NewOrder,1658108447.392301,27327,0,1
1,NewOrder,1658108447.393483,19619,2,1
1,NewOrder,1658108447.394411,32043,3,1
1,NewOrder,1658108447.394625,33355,5,1
