Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,534.400,18.714,0.754,11.744,17.690,23.404,27.301,35.095,52.240,179.663,0.053
5,590.000,16.898,0.859,15.022,17.227,21.546,25.714,28.625,39.999,67.665,0.059
10,610.400,16.366,0.679,5.653,17.198,21.969,25.423,26.319,41.193,71.656,0.061
15,629.400,15.873,0.730,16.167,16.978,18.113,22.658,25.301,28.824,61.108,0.063
20,571.000,17.490,0.707,16.643,16.962,20.301,25.205,25.699,34.087,53.620,0.057
25,643.200,15.528,0.745,5.237,17.051,21.170,22.375,25.304,36.572,160.408,0.064
30,607.800,16.437,0.757,16.575,16.886,19.219,21.817,24.961,33.685,84.590,0.061
35,554.200,18.019,0.684,16.658,16.793,16.981,17.419,25.085,41.488,150.187,0.055
40,558.000,17.905,0.768,16.652,16.796,16.977,17.642,25.177,33.509,109.231,0.056
45,540.800,18.453,0.764,16.642,16.782,16.986,24.977,25.340,33.884,108.743,0.054
50,553.000,18.086,0.781,16.639,16.787,16.982,24.992,25.216,33.253,125.218,0.055
55,558.200,17.868,0.735,16.632,16.787,17.000,24.833,25.356,50.358,83.697,0.056
60,557.600,17.931,0.755,16.621,16.745,16.885,17.138,17.353,58.411,183.530,0.056
65,549.200,18.170,0.759,16.604,16.761,16.998,17.522,24.953,49.709,150.595,0.055
70,576.400,17.337,0.796,16.628,16.758,16.935,17.294,24.695,25.283,49.881,0.058
75,534.400,18.690,0.734,16.627,16.750,16.923,23.758,25.148,74.921,108.920,0.054
80,540.000,18.503,0.746,16.640,16.744,16.879,20.926,25.319,58.009,183.329,0.054
85,619.000,16.141,0.762,16.481,16.746,17.105,21.319,25.030,26.016,42.468,0.062
90,578.200,17.288,0.739,16.548,16.762,17.066,21.151,25.085,28.984,158.893,0.058
95,582.000,17.568,0.714,16.531,16.768,17.108,21.639,25.079,33.711,150.207,0.057
100,546.200,17.827,0.709,16.589,16.758,17.034,24.644,25.225,58.035,67.156,0.056
105,562.200,17.765,0.713,16.618,16.739,16.877,17.182,25.051,34.604,83.414,0.056
110,569.400,17.586,0.751,16.597,16.720,16.860,17.050,17.234,33.495,158.611,0.057
115,556.600,17.828,0.783,16.613,16.723,16.846,17.053,17.529,57.908,116.973,0.056
