Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,616.600,16.165,0.584,1.368,12.863,21.289,30.869,40.699,67.699,1043.364,0.062
5,890.000,11.207,0.639,1.165,11.865,18.549,23.551,28.649,45.309,98.177,0.089
10,923.800,10.804,0.610,1.130,11.444,18.262,22.807,27.290,42.131,91.437,0.093
15,910.400,10.963,0.735,1.124,11.842,18.467,22.858,27.781,42.831,83.580,0.091
20,932.400,10.713,0.713,1.132,11.904,18.040,22.258,25.979,40.023,65.492,0.093
25,930.000,10.744,0.726,1.129,11.816,17.976,22.318,25.877,40.443,92.218,0.093
30,919.800,10.848,0.715,1.130,12.060,18.169,22.484,25.640,38.818,88.824,0.092
35,916.800,10.903,0.717,1.133,11.827,18.387,22.794,26.203,39.594,102.375,0.092
40,908.600,10.971,0.699,1.148,12.178,18.547,22.606,26.142,37.576,78.088,0.091
45,914.400,10.912,0.723,1.147,12.234,18.249,22.399,25.784,40.241,107.862,0.092
50,932.200,10.729,0.702,1.147,11.828,18.060,22.315,25.658,38.331,92.854,0.093
55,942.800,10.580,0.715,1.136,11.606,18.055,22.181,25.365,36.425,109.349,0.095
60,936.800,10.654,0.714,1.119,11.475,18.140,22.405,26.455,39.505,93.233,0.094
65,929.600,10.748,0.710,1.124,11.912,18.145,22.161,25.415,40.234,94.991,0.093
70,663.000,15.243,0.731,1.102,11.537,18.257,22.517,26.296,41.225,1045.441,0.066
75,954.000,10.384,0.718,1.111,11.428,18.072,22.081,24.869,37.598,83.839,0.096
80,944.200,10.530,0.715,1.110,11.730,18.234,22.225,25.115,37.315,59.322,0.095
85,894.600,11.172,0.721,1.127,12.506,18.459,22.504,26.340,41.222,93.941,0.090
90,915.400,10.898,0.700,1.106,12.185,18.302,22.343,24.843,39.158,104.476,0.092
95,770.800,12.971,0.704,1.124,12.227,18.274,22.743,26.851,39.306,1030.522,0.077
100,936.400,10.666,0.693,1.106,12.020,18.437,22.268,24.634,36.240,86.156,0.094
105,923.200,10.812,0.685,1.096,12.054,18.370,22.516,25.453,38.673,89.877,0.092
110,932.200,10.715,0.695,1.106,11.841,18.035,22.555,25.471,38.481,88.130,0.093
115,906.000,10.985,0.707,1.112,12.430,18.590,22.848,25.666,35.129,59.673,0.091
