Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,500,500.000,1121,6590,11807,20163,21553,36755,61443,183673,272735,500,0,183673,11807,20163,21553,36755,61443
1,705,705.000,658,4504,9403,14195,20720,31307,41637,60058,106395,705,0,60058,9403,14195,20720,31307,41637
2,772,772.000,653,2089,9111,12975,19324,28627,37561,61478,97906,772,0,61478,9111,12975,19324,28627,37561
3,871,871.000,523,2030,8186,11273,16649,24643,33334,58451,102243,870,1,58451,8186,11273,16649,24643,33334
4,989,989.000,589,1920,7553,10152,15401,23422,27410,43971,92502,989,0,43971,7553,10152,15401,23422,27410
5,956,956.000,524,1900,7705,10448,16687,24180,27873,43328,57357,955,1,43328,7705,10448,16687,24180,27873
6,979,979.000,587,1720,6940,10124,15335,24459,30173,53243,82106,979,0,53243,6940,10124,15335,24459,30173
7,941,941.000,547,1799,7823,10605,16319,23899,28748,48251,73164,941,0,48251,7823,10605,16319,23899,28748
8,952,952.000,600,1614,7574,10490,16375,23066,28600,47571,57358,952,0,47571,7574,10490,16375,23066,28600
9,1056,1056.000,559,1646,7080,9406,14601,21855,25835,45259,84136,1056,0,45259,7080,9406,14601,21855,25835
10,833,833.000,513,1780,9576,12055,18631,27024,33169,47311,72704,832,1,47311,9576,12055,18631,27024,33169
11,926,926.000,628,1516,9572,10811,16372,24791,28852,44434,54930,925,1,44434,9572,10811,16372,24791,28852
12,966,966.000,583,1600,8190,10328,16108,22492,27020,47343,60668,965,1,47343,8190,10328,16108,22492,27020
13,1149,1149.000,612,1504,6118,8661,12566,19831,23995,48175,60339,1149,0,48175,6118,8661,12566,19831,23995
14,956,956.000,493,1610,7637,10451,15365,23546,30168,48914,83389,955,1,48914,7637,10451,15365,23546,30168
15,1032,1032.000,578,1585,7411,9664,14420,22693,27788,44617,58202,1031,1,44617,7411,9664,14420,22693,27788
16,1030,1030.000,591,1651,7625,9688,14059,21949,26570,43701,84227,1029,1,43701,7625,9688,14059,21949,26570
17,1018,1018.000,577,1598,7402,9773,14852,22433,26452,43212,55349,1017,1,43212,7402,9773,14852,22433,26452
18,1021,1021.000,531,1700,7130,9759,14146,23307,28036,47948,81267,1021,0,47948,7130,9759,14146,23307,28036
19,1058,1058.000,509,1479,7161,9482,14209,22894,26858,42980,70326,1058,0,42980,7161,9482,14209,22894,26858
20,1007,1007.000,559,1523,6787,9882,15602,23519,27953,46971,61910,1006,1,46971,6787,9882,15602,23519,27953
21,1057,1057.000,576,1700,6979,9446,14659,22337,27421,42418,53899,1057,0,42418,6979,9446,14659,22337,27421
22,1047,1047.000,538,1561,6728,9480,14029,22425,27596,43177,58150,1046,1,43177,6728,9480,14029,22425,27596
23,951,951.000,552,1752,7966,10567,15206,23097,29481,48696,59596,951,0,48696,7966,10567,15206,23097,29481
24,1113,1113.000,546,1651,6331,8950,12623,21541,25962,45266,54331,1113,0,45266,6331,8950,12623,21541,25962
25,1032,1032.000,545,1584,6731,9724,15768,22481,27527,45240,66426,1032,0,45240,6731,9724,15768,22481,27527
26,814,814.000,556,1579,10737,12781,17115,26083,32171,47581,1027010,814,0,47581,10737,12781,17115,26083,32171
