Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
33,435,435.000,814,16750,24965,22854,25083,33034,33358,83242,83541
34,431,431.000,553,23441,24949,23240,25140,33309,41616,58405,58525
35,417,417.000,8039,24545,24972,24028,25098,33265,33587,83282,83548
36,435,435.000,8090,24233,24962,22912,25072,33201,33613,58433,58939
37,412,412.000,7433,17164,24975,24210,25237,33394,41504,83352,83422
38,457,457.000,584,24538,24950,21870,25072,25293,33249,50044,50410
39,428,428.000,7715,24647,24960,23343,25066,32887,33534,83341,83475
40,444,444.000,8088,23713,24950,22509,25096,33134,33398,66612,66807
41,432,432.000,8182,24662,24960,23134,25068,33225,41654,58376,58543
42,466,466.000,8140,24489,24970,22267,25052,25530,33351,58225,58463
43,444,444.000,8064,24502,24972,21758,25051,32989,33305,33480,33783
44,434,434.000,8144,24557,24972,22913,25060,33004,33316,83294,83509
45,436,436.000,8118,24640,24962,22919,25051,33238,33379,83292,83313
46,444,444.000,8180,24644,24976,22508,25037,33272,33485,58259,58534
47,408,408.000,8091,24679,24974,24509,25075,33342,49983,83453,83499
48,440,440.000,7906,24651,24961,22711,25028,25181,33369,83467,91889
49,454,454.000,8123,24694,24963,22122,25050,25249,33317,58260,58406
50,446,446.000,8151,24614,24957,22291,25054,33064,33360,58280,58425
51,436,436.000,8142,24321,24964,22920,25074,33301,33433,74665,75259
52,440,440.000,8107,24628,24954,22712,25056,33072,33451,75041,75193
53,444,444.000,8129,24748,24966,22509,25030,33138,33446,58287,58495
54,460,460.000,8188,24711,24976,21889,25037,33181,33367,33556,49995
55,432,432.000,7699,24427,24957,22955,25120,33284,41368,58311,58814
56,440,440.000,8100,24730,24965,22714,25060,33228,33474,50079,50147
57,436,436.000,8147,24584,24975,22921,25046,33181,33422,83354,83423
58,452,452.000,8120,24644,24975,22113,25048,25220,33382,57989,58248
59,454,454.000,8231,24635,24964,22122,25034,25293,33364,58131,58332
60,458,458.000,8224,16773,24962,21709,25048,25538,33333,33457,33575
61,418,418.000,8108,24687,24972,24227,25056,33335,33543,108370,108463
62,432,432.000,8011,24574,24955,22941,25096,33231,33378,75000,75069
63,446,446.000,8135,24724,24975,22295,25035,33255,33460,58403,58623
64,353,353.000,8196,24785,24981,28113,25144,58300,74877,75036,75069
65,449,449.000,8118,24756,24975,23648,25058,33349,33491,83300,83564
66,420,420.000,8095,24495,24965,22385,25076,33151,33341,50216,58324
67,444,444.000,8099,24515,24961,22506,25082,33235,33422,58295,58520
68,451,451.000,7041,17599,24959,22082,25045,25259,33371,58320,58587
69,452,452.000,7982,24687,24968,22111,25046,33125,33383,49999,50150
70,417,417.000,8011,24530,24962,24020,25099,33341,33650,83330,99917
71,439,439.000,8195,24620,24955,22707,25067,25400,33607,58419,58734
72,429,429.000,550,24587,24965,23294,25074,33323,33536,66632,66839
73,436,436.000,8115,24736,24955,22920,25033,32699,33372,83374,83565
74,432,432.000,8135,24657,24968,23113,25057,33285,33402,83307,83374
75,451,451.000,7505,24403,24955,22285,25035,33259,33382,58345,58358
76,432,432.000,7236,24658,24972,23095,25066,33327,33560,58247,58428
77,459,459.000,7285,16728,24946,21718,25043,33049,33352,33455,41842
78,456,456.000,7301,17254,24952,22003,25071,33214,33340,41682,41796
79,432,432.000,7389,24485,24965,23114,25074,33157,33397,83345,91674
80,438,438.000,8130,24324,24953,22750,25084,33271,33459,66737,66922
81,434,434.000,587,16693,24965,22984,25075,25783,41442,83297,84132
82,432,432.000,8156,24492,24962,23193,25043,25650,33620,74920,75108
83,439,439.000,8166,24683,24955,22874,25028,25224,33360,91724,91985
84,413,413.000,8179,24716,24973,24016,25048,33338,33477,91743,91897
85,454,454.000,684,24165,24966,22064,25032,25264,33368,58261,58460
86,435,435.000,8116,24637,24957,22917,25042,33299,33411,83369,83518
87,451,451.000,8228,24742,24978,22510,25038,33287,33370,58331,58354
88,434,434.000,8132,24690,24982,23296,25041,33278,41696,74929,74974
89,447,447.000,8045,16833,24977,21743,25046,33057,33325,33424,33578
90,444,444.000,8126,24707,24971,22506,25055,33216,33353,58256,58401
91,436,436.000,8108,24733,24973,23054,25077,33329,33459,58426,66572
92,414,414.000,8078,24704,24975,23888,25079,33340,42103,75114,100056
93,431,431.000,8119,24602,24957,23170,25065,33269,33451,83320,91767
94,454,454.000,8176,24582,24973,22120,25045,33032,33344,50004,50170
95,437,437.000,7758,24703,24976,22701,25049,33127,33523,66504,66807
96,432,432.000,7875,24128,24973,23150,25115,33395,34352,58266,58594
97,433,433.000,545,24737,24959,23118,25049,25221,33541,91659,91737
98,451,451.000,8116,24703,24976,22289,25046,33260,33371,49904,50144
99,456,456.000,8188,24747,24977,22281,25039,33170,33343,58278,58469
100,460,460.000,589,16694,24960,21433,25042,25279,33310,33478,33812
101,435,435.000,8132,24573,24966,22726,25065,33267,33604,58357,58585
102,442,442.000,809,24444,24977,22667,25064,33040,33355,75003,75102
103,456,456.000,8176,24602,24971,21921,25040,25191,33354,49944,50249
104,444,444.000,8085,24695,24966,22505,25050,33261,33397,58322,58559
105,454,454.000,8165,24624,24965,22124,25044,25219,33404,58252,58819
106,398,398.000,8136,24746,24970,24984,25128,33489,50012,75018,75430
107,454,454.000,7218,24579,24974,22106,25050,33127,33392,50049,50081
108,456,456.000,8085,24526,24958,21914,25055,25272,33379,49976,50104
109,438,438.000,8097,22247,24961,22699,25060,33349,33460,58377,58427
110,452,452.000,8092,24618,24969,22161,25069,26971,33328,58256,58525
111,437,437.000,7286,24384,24940,22844,25082,33290,41793,50308,58264
112,460,460.000,515,16784,24943,22142,25104,33162,33407,58220,58622
113,446,446.000,7340,16756,24946,21918,25080,33166,33411,33788,58158
114,436,436.000,7492,24562,24966,22901,25063,33258,33650,58323,59016
115,448,448.000,6895,23488,24954,22287,25054,33098,33418,58458,58508
116,431,431.000,8066,24667,24964,23168,25077,33361,41696,50207,50483
117,464,464.000,8183,24678,24968,21540,25044,25158,33335,33557,33701
118,449,449.000,7454,24668,24964,22275,25036,33133,33412,58371,58479
119,441,441.000,8135,16804,24964,22075,25024,33229,33404,50108,50175
