Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1652396374.442571,46440,7,1
2,Payment,1652396374.442571,45993,4,1
2,Payment,1652396374.442571,54597,0,1
2,Payment,1652396374.442571,48108,3,1
2,Payment,1652396374.442573,44883,8,1
2,Payment,1652396374.442929,45799,2,1
2,Payment,1652396374.442935,77101,9,1
2,Payment,1652396374.442941,46216,1,1
2,Payment,1652396374.442950,46587,5,1
2,Payment,1652396374.487746,7088,8,1
2,Payment,1652396374.488623,7473,4,1
2,Payment,1652396374.488779,5313,6,1
2,Payment,1652396374.488789,8751,2,1
2,Payment,1652396374.489052,7044,7,1
2,Payment,1652396374.489191,6838,1,1
2,Payment,1652396374.489611,14742,5,1
2,Payment,1652396374.490787,87374,3,1
2,Payment,1652396374.494136,17607,6,1
2,Payment,1652396374.494883,60668,8,1
2,Payment,1652396374.496061,22157,1,1
2,Payment,1652396374.496145,82023,7,1
2,Payment,1652396374.496145,82025,4,1
2,Payment,1652396374.497226,80943,0,1
2,Payment,1652396374.497635,27173,2,1
2,Payment,1652396374.504651,15636,5,1
2,Payment,1652396374.511792,14275,6,1
2,Payment,1652396374.518317,18047,1,1
2,Payment,1652396374.520103,15436,9,1
2,Payment,1652396374.520309,14263,5,1
2,Payment,1652396374.524886,17187,2,1
2,Payment,1652396374.526110,8661,6,1
2,Payment,1652396374.534611,15347,5,1
2,Payment,1652396374.534812,7669,6,1
2,Payment,1652396374.535573,13562,9,1
2,Payment,1652396374.536436,41773,1,1
2,Payment,1652396374.542147,12863,2,1
2,Payment,1652396374.542520,7413,6,1
2,Payment,1652396374.549205,13265,9,1
2,Payment,1652396374.549981,6619,6,1
2,Payment,1652396374.550009,38729,5,1
2,Payment,1652396374.555074,11825,2,1
2,Payment,1652396374.555596,15623,8,1
2,Payment,1652396374.556638,7002,6,1
2,Payment,1652396374.562527,9698,9,1
2,Payment,1652396374.563686,8470,6,1
2,Payment,1652396374.566967,13313,2,1
2,Payment,1652396374.571278,69049,8,1
2,Payment,1652396374.572210,68151,6,1
2,Payment,1652396374.572275,8682,9,1
2,Payment,1652396374.578281,62136,0,1
2,Payment,1652396374.578290,13443,3,1
2,Payment,1652396374.578296,62065,4,1
2,Payment,1652396374.578304,62024,1,1
2,Payment,1652396374.578555,61767,7,1
2,Payment,1652396374.580390,10493,2,1
2,Payment,1652396374.581015,98333,9,1
2,Payment,1652396374.588814,8064,5,1
2,Payment,1652396374.590954,8899,2,1
2,Payment,1652396374.591787,7517,3,1
2,Payment,1652396374.596938,7093,5,1
2,Payment,1652396374.599356,79984,3,1
2,Payment,1652396374.599941,8168,2,1
2,Payment,1652396374.604095,5412,5,1
2,Payment,1652396374.608185,7962,2,1
2,Payment,1652396374.609560,5559,5,1
2,Payment,1652396374.615161,4722,5,1
2,Payment,1652396374.616218,9181,2,1
2,Payment,1652396374.619932,4729,5,1
2,Payment,1652396374.624706,54512,5,1
2,Payment,1652396374.625481,8070,2,1
2,Payment,1652396374.633624,55934,2,1
2,Payment,1652396374.640404,49313,7,1
2,Payment,1652396374.640411,49452,8,1
2,Payment,1652396374.640411,10689,1,1
2,Payment,1652396374.640428,49319,4,1
2,Payment,1652396374.640428,49319,6,1
2,Payment,1652396374.640446,49065,0,1
2,Payment,1652396374.651145,7940,1,1
2,Payment,1652396374.659139,6816,1,1
2,Payment,1652396374.665992,6868,1,1
2,Payment,1652396374.672940,16530,1,1
2,Payment,1652396374.679275,27123,5,1
2,Payment,1652396374.679407,27000,3,1
2,Payment,1652396374.679419,27035,9,1
2,Payment,1652396374.689565,43282,1,1
2,Payment,1652396374.689600,43239,0,1
2,Payment,1652396374.689610,43232,2,1
2,Payment,1652396374.689783,43056,7,1
2,Payment,1652396374.689803,8373,6,1
2,Payment,1652396374.689803,43041,4,1
2,Payment,1652396374.689905,43117,8,1
2,Payment,1652396374.698239,7818,6,1
2,Payment,1652396374.706121,35237,6,1
2,Payment,1652396374.706447,35013,5,1
2,Payment,1652396374.706509,34885,3,1
2,Payment,1652396374.706535,34882,9,1
2,Payment,1652396374.732912,17317,7,1
2,Payment,1652396374.732961,17412,2,1
2,Payment,1652396374.732961,17312,1,1
2,Payment,1652396374.732992,17242,4,1
2,Payment,1652396374.732998,17208,0,1
2,Payment,1652396374.733126,17204,8,1
2,Payment,1652396374.741419,17745,6,1
2,Payment,1652396374.741490,9604,3,1
2,Payment,1652396374.741501,17901,9,1
2,Payment,1652396374.741507,17657,5,1
2,Payment,1652396374.750327,27017,0,1
2,Payment,1652396374.750330,26769,4,1
2,Payment,1652396374.750346,26987,7,1
2,Payment,1652396374.750386,26839,1,1
2,Payment,1652396374.750441,26666,2,1
2,Payment,1652396374.750451,26739,8,1
2,Payment,1652396374.751143,26064,3,1
2,Payment,1652396374.759221,34844,6,1
2,Payment,1652396374.759223,34914,5,1
2,Payment,1652396374.759473,34632,9,1
2,Payment,1652396374.777174,14397,4,1
2,Payment,1652396374.777205,11914,2,1
2,Payment,1652396374.777268,12345,3,1
2,Payment,1652396374.777268,11933,1,1
2,Payment,1652396374.777308,15197,8,1
2,Payment,1652396374.777386,15039,0,1
2,Payment,1652396374.777433,12538,7,1
2,Payment,1652396374.789212,83345,2,1
2,Payment,1652396374.789286,83460,1,1
2,Payment,1652396374.789661,82868,3,1
2,Payment,1652396374.790073,82491,7,1
2,Payment,1652396374.791648,80921,4,1
2,Payment,1652396374.792475,80098,0,1
2,Payment,1652396374.792601,79952,8,1
2,Payment,1652396374.794184,78388,6,1
2,Payment,1652396374.794186,78415,5,1
2,Payment,1652396374.794212,78521,9,1
2,Payment,1652396374.872608,66815,3,1
2,Payment,1652396374.872659,75807,4,1
2,Payment,1652396374.872688,75627,7,1
2,Payment,1652396374.872700,75618,2,1
2,Payment,1652396374.872702,75686,8,1
2,Payment,1652396374.872725,75663,5,1
2,Payment,1652396374.872763,75642,6,1
2,Payment,1652396374.872764,75854,0,1
2,Payment,1652396374.872782,75543,9,1
2,Payment,1652396374.872807,75767,1,1
2,Payment,1652396374.939537,25706,3,1
2,Payment,1652396374.948405,25957,2,1
2,Payment,1652396374.948427,25952,7,1
2,Payment,1652396374.948472,25962,5,1
2,Payment,1652396374.948496,26018,6,1
2,Payment,1652396374.948512,25971,8,1
2,Payment,1652396374.948559,25925,4,1
2,Payment,1652396374.948619,25689,1,1
2,Payment,1652396374.948663,25543,0,1
2,Payment,1652396374.948887,25524,9,1
2,Payment,1652396374.965332,17254,3,1
2,Payment,1652396374.974303,17246,0,1
2,Payment,1652396374.974381,17132,1,1
2,Payment,1652396374.974464,17182,9,1
2,Payment,1652396374.974492,17018,7,1
2,Payment,1652396374.974530,17072,5,1
2,Payment,1652396374.974556,16963,2,1
2,Payment,1652396374.974590,16942,4,1
2,Payment,1652396374.974592,9734,8,1
2,Payment,1652396374.974620,17095,6,1
2,Payment,1652396374.982658,17513,3,1
2,Payment,1652396374.984392,15778,8,1
2,Payment,1652396374.991610,17610,2,1
2,Payment,1652396374.991612,17649,4,1
2,Payment,1652396374.991623,17748,1,1
2,Payment,1652396374.991665,17555,7,1
2,Payment,1652396374.991684,17572,5,1
2,Payment,1652396374.991706,17532,9,1
2,Payment,1652396374.991706,17537,0,1
2,Payment,1652396374.991757,17530,6,1
2,Payment,1652396375.000258,17406,8,1
2,Payment,1652396375.000258,17406,3,1
2,Payment,1652396375.009308,18074,2,1
2,Payment,1652396375.009309,18051,7,1
2,Payment,1652396375.009353,18058,0,1
2,Payment,1652396375.009354,18056,6,1
2,Payment,1652396375.009397,18013,9,1
2,Payment,1652396375.009425,18044,4,1
2,Payment,1652396375.009432,17951,1,1
2,Payment,1652396375.009460,17894,5,1
2,Payment,1652396375.017756,18291,8,1
2,Payment,1652396375.017756,18291,3,1
2,Payment,1652396375.027423,17435,5,1
2,Payment,1652396375.027446,17486,7,1
2,Payment,1652396375.027462,17469,2,1
2,Payment,1652396375.027483,17418,1,1
2,Payment,1652396375.027510,17381,0,1
2,Payment,1652396375.027514,17523,9,1
2,Payment,1652396375.027520,17446,4,1
2,Payment,1652396375.028022,16860,6,1
2,Payment,1652396375.036203,92555,3,1
2,Payment,1652396375.036241,92544,8,1
2,Payment,1652396375.044927,117969,5,1
2,Payment,1652396375.044972,117898,6,1
2,Payment,1652396375.044983,117878,1,1
2,Payment,1652396375.044984,117851,0,1
2,Payment,1652396375.045018,117871,2,1
2,Payment,1652396375.045018,117871,7,1
2,Payment,1652396375.045053,117904,4,1
2,Payment,1652396375.045074,117764,9,1
2,Payment,1652396375.128833,75872,3,1
2,Payment,1652396375.128870,75835,8,1
2,Payment,1652396375.162941,67612,0,1
2,Payment,1652396375.162964,67476,9,1
2,Payment,1652396375.162986,67612,1,1
2,Payment,1652396375.162986,67454,6,1
2,Payment,1652396375.163014,67407,5,1
2,Payment,1652396375.163031,67393,4,1
2,Payment,1652396375.163046,67386,2,1
2,Payment,1652396375.163046,67386,7,1
2,Payment,1652396375.204774,109303,3,1
2,Payment,1652396375.204774,109303,8,1
2,Payment,1652396375.230485,100661,5,1
2,Payment,1652396375.230516,100633,9,1
2,Payment,1652396375.230516,100831,6,1
2,Payment,1652396375.230546,100699,7,1
2,Payment,1652396375.230546,100638,2,1
2,Payment,1652396375.230579,100645,4,1
2,Payment,1652396375.230597,100559,0,1
2,Payment,1652396375.230664,100496,1,1
2,Payment,1652396375.314147,58854,3,1
2,Payment,1652396375.314147,58865,8,1
2,Payment,1652396375.331227,67550,9,1
2,Payment,1652396375.331247,67442,0,1
2,Payment,1652396375.331262,67431,1,1
2,Payment,1652396375.331284,67418,2,1
2,Payment,1652396375.331295,67333,5,1
2,Payment,1652396375.331312,67437,4,1
2,Payment,1652396375.331330,67754,7,1
2,Payment,1652396375.331382,67375,6,1
2,Payment,1652396375.373069,42521,3,1
2,Payment,1652396375.373117,42540,8,1
2,Payment,1652396375.398687,25957,5,1
2,Payment,1652396375.398761,25944,0,1
2,Payment,1652396375.398772,25942,1,1
2,Payment,1652396375.398787,25874,2,1
2,Payment,1652396375.398825,26042,9,1
2,Payment,1652396375.398833,25887,6,1
2,Payment,1652396375.398836,25799,4,1
2,Payment,1652396375.399176,25617,7,1
2,Payment,1652396375.415654,25773,3,1
2,Payment,1652396375.415720,25746,8,1
2,Payment,1652396375.424708,33944,4,1
2,Payment,1652396375.424719,33907,5,1
2,Payment,1652396375.424750,34121,2,1
2,Payment,1652396375.424780,33921,0,1
2,Payment,1652396375.424780,33927,6,1
2,Payment,1652396375.424800,33890,1,1
2,Payment,1652396375.424898,34032,7,1
2,Payment,1652396375.424906,33830,9,1
2,Payment,1652396375.441495,25683,3,1
2,Payment,1652396375.441548,25693,8,1
2,Payment,1652396375.458775,42546,4,1
2,Payment,1652396375.458775,42532,9,1
2,Payment,1652396375.458779,42429,5,1
2,Payment,1652396375.458791,42377,1,1
2,Payment,1652396375.458792,42353,0,1
2,Payment,1652396375.458885,42442,6,1
2,Payment,1652396375.458931,42306,2,1
2,Payment,1652396375.459001,42460,7,1
2,Payment,1652396375.467284,50779,3,1
2,Payment,1652396375.467350,50845,8,1
2,Payment,1652396375.501212,51422,0,1
2,Payment,1652396375.501215,51462,1,1
2,Payment,1652396375.501264,51371,5,1
2,Payment,1652396375.501295,51338,2,1
2,Payment,1652396375.501357,51271,9,1
2,Payment,1652396375.501389,51311,4,1
2,Payment,1652396375.501392,51338,6,1
2,Payment,1652396375.501519,51192,7,1
2,Payment,1652396375.518113,43033,3,1
2,Payment,1652396375.518236,43073,8,1
2,Payment,1652396375.552670,25838,9,1
2,Payment,1652396375.552697,25834,0,1
2,Payment,1652396375.552700,25918,2,1
2,Payment,1652396375.552718,25929,5,1
2,Payment,1652396375.552726,25806,1,1
2,Payment,1652396375.552772,25821,4,1
2,Payment,1652396375.552811,25770,6,1
2,Payment,1652396375.552819,25885,7,1
2,Payment,1652396375.561246,59140,3,1
2,Payment,1652396375.561343,59138,8,1
2,Payment,1652396375.578545,67450,9,1
2,Payment,1652396375.578568,67451,1,1
2,Payment,1652396375.578568,67468,0,1
2,Payment,1652396375.578614,67470,6,1
2,Payment,1652396375.578633,67462,4,1
2,Payment,1652396375.578666,67369,2,1
2,Payment,1652396375.578683,67310,5,1
2,Payment,1652396375.578746,67539,7,1
2,Payment,1652396375.620423,117246,3,1
2,Payment,1652396375.620502,117295,8,1
