Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,1047.200,9.532,1.141,2.237,3.957,17.061,23.515,26.583,42.862,114.741,0.105
5,663.400,15.006,1.209,10.960,13.724,17.425,24.722,26.795,35.135,52.979,0.067
10,589.400,16.938,1.166,16.655,16.920,17.204,17.991,25.313,32.726,36.267,0.059
15,557.200,17.944,1.205,16.703,16.896,17.192,25.191,25.490,33.820,42.517,0.056
20,564.400,17.698,1.265,16.167,16.850,17.267,25.288,25.929,35.096,85.419,0.057
25,602.800,16.568,2.867,13.732,16.671,17.235,24.037,25.514,33.716,50.159,0.060
30,589.200,16.946,3.136,13.526,16.705,17.328,24.969,25.447,26.575,144.038,0.059
35,590.600,16.903,2.858,13.748,16.065,17.018,18.121,25.537,43.357,152.882,0.059
40,578.400,17.295,2.891,13.549,16.576,17.200,24.884,25.663,41.644,167.408,0.058
45,627.600,15.902,2.829,13.876,16.396,16.967,17.628,24.756,25.686,34.295,0.063
50,618.400,16.162,2.712,13.872,16.102,16.938,17.782,25.050,26.055,117.673,0.062
55,625.400,15.981,3.199,13.848,15.950,16.910,17.497,18.304,33.700,85.377,0.063
60,614.200,16.240,2.884,13.934,15.920,16.906,17.969,25.300,26.502,84.048,0.062
65,601.000,16.612,2.624,13.829,16.439,17.008,24.400,25.288,33.710,92.799,0.060
70,581.800,17.184,3.171,13.493,16.494,17.014,18.207,25.285,50.240,151.915,0.058
75,623.800,16.010,2.717,14.027,16.179,16.926,17.761,24.824,26.200,50.500,0.062
80,620.400,16.095,3.207,14.762,15.971,16.783,17.383,18.044,25.695,118.942,0.062
85,616.600,16.201,3.045,14.790,15.895,16.726,17.302,17.829,32.423,101.628,0.062
90,601.000,16.604,2.972,13.779,16.546,16.941,17.570,24.786,41.012,109.218,0.060
95,556.000,17.971,2.701,16.491,16.711,16.891,17.206,25.010,67.439,150.745,0.056
100,576.200,17.347,2.911,16.449,16.703,16.885,17.175,17.487,41.726,167.631,0.058
105,595.600,16.760,10.690,16.424,16.708,16.901,17.189,17.528,26.620,83.783,0.060
110,574.800,17.379,11.494,16.444,16.706,16.913,17.318,24.848,50.614,101.082,0.058
115,577.400,17.249,3.029,16.435,16.720,16.923,17.429,25.055,26.329,150.298,0.058
