Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,21.400,5.268,1.857,3.140,4.013,6.612,8.395,10.108,14.597,48.160,0.190
5,48.800,2.245,1.265,1.814,2.127,2.526,3.011,3.223,4.222,6.422,0.445
10,44.800,1.882,1.070,1.615,1.801,2.041,2.361,2.833,3.344,3.446,0.531
15,42.200,1.850,1.137,1.574,1.785,2.009,2.362,2.547,3.023,4.252,0.540
20,43.800,1.781,1.155,1.509,1.712,2.013,2.324,2.474,2.923,3.233,0.561
25,37.600,1.760,1.173,1.496,1.695,1.942,2.201,2.506,2.966,3.357,0.568
30,56.000,1.791,1.182,1.525,1.730,1.941,2.272,2.477,3.111,4.651,0.558
35,41.200,1.764,1.102,1.475,1.696,1.967,2.355,2.477,2.802,3.010,0.567
40,61.600,1.746,0.990,1.531,1.690,1.909,2.143,2.358,2.783,3.309,0.573
45,30.800,1.759,1.090,1.456,1.664,1.867,2.202,2.955,3.577,5.088,0.568
50,55.200,1.720,1.085,1.472,1.667,1.895,2.189,2.338,3.109,4.421,0.581
55,43.200,1.774,1.047,1.454,1.671,1.966,2.302,2.718,3.869,4.016,0.564
60,49.000,1.726,1.080,1.444,1.650,1.900,2.147,2.356,2.996,5.305,0.579
65,48.400,1.665,1.098,1.432,1.625,1.829,2.066,2.224,2.701,3.142,0.600
70,49.400,1.724,1.131,1.492,1.660,1.851,2.197,2.479,2.940,3.395,0.580
75,52.000,1.818,1.149,1.537,1.736,1.989,2.296,2.835,3.406,4.368,0.550
80,52.000,1.773,1.150,1.481,1.691,1.947,2.268,2.651,3.283,4.397,0.564
85,52.400,1.677,1.135,1.456,1.615,1.809,2.078,2.225,3.129,3.901,0.596
90,49.800,1.715,1.136,1.470,1.654,1.848,2.099,2.329,3.379,4.171,0.583
95,44.800,1.765,1.204,1.475,1.641,1.920,2.356,2.622,3.461,6.403,0.567
100,47.000,1.735,1.090,1.433,1.633,1.890,2.242,2.736,3.452,4.920,0.576
105,49.800,1.776,1.195,1.501,1.681,1.888,2.215,2.405,4.319,5.296,0.563
110,41.400,1.766,1.143,1.469,1.655,1.891,2.311,2.686,3.647,4.034,0.566
115,50.800,1.703,1.101,1.484,1.635,1.838,2.065,2.206,3.383,5.303,0.587
