Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,249.000,10.739,1.275,4.928,7.596,12.916,18.575,22.814,33.758,1012.979,0.093
5,507.400,6.533,1.083,3.387,4.612,7.999,13.648,16.244,22.921,82.294,0.153
10,501.600,6.131,1.111,3.063,4.089,7.339,13.473,15.793,21.664,71.529,0.163
15,460.600,5.972,0.957,2.888,3.804,5.846,12.379,15.223,20.266,1013.003,0.167
20,509.800,7.370,1.019,2.946,3.807,5.906,12.373,15.148,21.626,980.290,0.136
25,413.400,6.848,1.019,3.155,4.362,10.471,14.784,16.728,22.474,37.858,0.146
30,622.200,5.424,1.251,2.892,3.675,5.598,12.578,14.923,18.936,73.693,0.184
35,481.200,6.395,0.993,2.954,4.055,9.034,14.210,16.603,21.089,89.013,0.156
40,602.800,5.386,1.085,2.856,3.646,5.571,12.129,14.558,18.952,76.081,0.186
45,378.000,8.779,1.052,3.031,4.216,10.194,14.571,17.284,22.116,1005.509,0.114
50,626.000,5.313,1.059,2.842,3.619,5.544,12.211,14.802,18.386,71.133,0.188
55,460.000,6.605,1.116,2.953,4.003,9.670,14.572,17.131,24.681,59.227,0.151
60,532.800,5.886,0.952,2.870,3.846,7.300,13.238,15.473,19.721,80.795,0.170
65,528.600,5.864,1.124,2.856,3.756,7.581,13.485,15.559,19.215,34.626,0.171
70,558.800,5.795,1.109,2.870,3.758,6.713,13.194,15.604,20.062,59.450,0.173
75,546.400,5.929,1.019,3.010,3.974,6.947,12.772,15.277,19.290,74.291,0.169
80,530.600,5.976,1.147,2.984,3.898,7.551,13.288,15.601,20.940,78.966,0.167
85,542.600,5.787,1.165,2.901,3.842,7.223,13.124,15.627,19.116,29.174,0.173
90,515.400,6.153,1.086,2.992,3.968,7.656,13.405,15.832,22.549,77.711,0.163
95,561.600,5.608,1.143,2.930,3.770,6.224,13.018,15.274,19.586,74.482,0.178
100,579.000,5.422,1.020,2.848,3.724,5.911,12.191,14.743,18.881,69.378,0.184
105,556.000,5.848,1.075,2.878,3.817,7.077,13.024,15.725,19.647,81.538,0.171
110,444.600,6.526,1.141,2.906,3.959,9.652,14.773,17.117,22.902,75.164,0.153
115,600.000,5.485,1.067,2.909,3.721,5.922,12.286,14.659,20.211,97.203,0.182
