Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,23.200,5.896,1.642,4.341,5.189,5.812,7.484,8.895,11.175,73.238,0.170
5,44.400,4.446,0.880,3.806,4.374,5.010,5.888,6.158,7.047,12.412,0.225
10,48.000,4.460,1.639,3.701,4.294,4.840,5.867,7.201,8.372,9.004,0.224
15,39.400,4.219,0.890,3.556,4.100,4.653,5.548,5.985,7.188,9.616,0.237
20,44.200,4.306,1.686,3.613,4.244,4.900,5.342,5.791,7.089,9.174,0.232
25,40.800,4.721,2.917,3.836,4.550,5.211,6.227,6.979,8.742,11.986,0.212
30,61.400,4.381,2.326,3.684,4.261,4.986,5.634,6.056,7.284,7.609,0.228
35,46.200,4.319,0.820,3.673,4.204,4.942,5.449,6.177,7.208,7.909,0.232
40,57.200,4.294,0.890,3.655,4.227,4.904,5.430,5.887,6.439,7.350,0.233
45,37.000,4.665,1.983,3.878,4.584,5.350,5.947,6.552,7.608,8.591,0.214
50,55.400,4.304,2.079,3.647,4.225,4.992,5.425,5.946,6.871,7.061,0.232
55,46.600,4.468,0.870,3.619,4.319,5.158,5.856,6.732,8.310,9.047,0.224
60,51.000,4.423,2.556,3.706,4.300,5.009,5.699,6.226,7.214,9.529,0.226
65,47.000,4.374,2.649,3.702,4.257,4.981,5.752,6.206,6.944,7.644,0.229
70,53.400,4.392,2.001,3.619,4.244,4.940,5.721,6.514,7.731,9.203,0.228
75,49.000,4.376,0.729,3.741,4.199,5.031,5.771,6.225,6.706,7.251,0.229
80,57.200,4.619,1.517,3.964,4.517,5.129,5.967,6.646,7.322,7.776,0.216
85,45.200,4.523,2.562,3.803,4.417,5.105,5.698,6.352,7.241,9.631,0.221
90,43.800,4.579,2.668,3.851,4.469,5.163,6.027,6.435,7.375,8.790,0.218
95,46.200,4.453,2.337,3.719,4.287,4.933,5.568,6.038,7.622,12.781,0.225
100,53.200,4.316,0.947,3.656,4.159,4.838,5.569,6.190,7.580,8.290,0.232
105,50.200,4.314,0.599,3.598,4.221,4.944,5.762,6.099,7.116,7.487,0.232
110,40.400,4.516,2.507,3.755,4.426,5.066,5.793,6.327,7.834,8.655,0.221
115,55.600,4.397,2.154,3.706,4.232,4.903,5.820,6.204,8.033,9.274,0.227
