Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,27.800,5.895,0.952,4.347,5.115,6.457,7.575,9.284,13.008,65.576,0.170
5,29.400,6.748,0.696,4.276,4.994,6.127,12.418,21.160,35.067,37.788,0.148
10,42.200,4.685,0.702,3.996,4.504,5.291,6.354,7.103,8.868,9.445,0.213
15,33.800,4.793,0.650,3.895,4.381,5.150,6.390,7.380,8.298,28.633,0.209
20,38.200,4.589,0.591,3.880,4.481,5.190,5.854,6.554,7.602,8.269,0.218
25,38.200,4.560,0.610,3.952,4.486,5.276,6.157,6.609,9.230,12.390,0.219
30,34.600,4.550,0.719,3.867,4.333,5.208,5.977,6.311,7.457,8.046,0.220
35,35.000,4.672,0.632,3.998,4.512,5.451,6.364,7.124,8.487,9.638,0.214
40,36.200,4.498,0.682,3.884,4.482,5.176,5.840,6.172,7.464,7.528,0.222
45,43.400,4.543,0.671,4.018,4.441,4.947,5.901,6.279,7.235,8.168,0.220
50,33.000,4.453,0.718,3.848,4.423,5.016,5.839,6.177,7.121,7.950,0.225
55,36.600,4.747,0.658,3.961,4.611,5.606,6.582,7.599,9.477,9.936,0.211
60,39.400,4.394,0.637,3.785,4.267,5.036,5.658,6.570,8.111,12.729,0.228
65,39.600,4.711,0.793,3.995,4.544,5.410,6.250,6.904,7.934,8.178,0.212
70,40.600,5.370,0.631,4.418,5.173,6.215,7.374,8.202,9.641,14.041,0.186
75,33.400,4.460,0.640,3.805,4.378,4.963,5.938,6.347,8.124,10.381,0.224
80,33.000,4.570,0.605,3.867,4.418,5.141,6.194,6.864,8.085,11.851,0.219
85,28.800,4.864,0.533,4.297,4.715,5.245,6.064,7.635,11.311,16.038,0.206
90,37.200,4.745,0.706,4.043,4.646,5.436,6.273,6.689,8.534,9.097,0.211
95,31.600,5.119,0.756,4.107,4.760,5.623,7.050,9.306,11.436,13.659,0.195
100,37.000,4.699,0.687,4.083,4.553,5.265,6.444,7.040,8.378,8.961,0.213
105,38.200,4.773,0.744,4.162,4.606,5.493,6.417,6.713,8.876,9.680,0.210
110,29.800,5.604,0.757,4.035,4.607,6.091,8.635,11.597,18.343,30.272,0.178
115,34.800,4.853,0.614,4.173,4.653,5.294,6.341,7.239,8.680,8.748,0.206
