Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,792.000,12.598,6.034,8.229,8.453,16.465,16.940,17.676,82.374,109.635,0.079
5,1056.400,9.430,4.812,8.175,8.338,8.545,9.111,16.676,25.219,108.593,0.106
10,1070.400,9.327,5.723,8.208,8.338,8.493,8.839,16.712,24.781,108.609,0.107
15,1021.000,9.772,6.245,8.185,8.350,8.576,16.477,16.799,25.087,108.125,0.102
20,1083.200,9.350,6.900,8.193,8.331,8.496,8.774,16.644,25.464,108.298,0.107
25,1056.000,9.311,7.384,8.220,8.337,8.485,8.781,16.686,25.122,75.231,0.107
30,1060.000,9.419,7.511,8.212,8.341,8.484,8.717,16.632,17.220,149.882,0.106
35,1060.000,9.420,6.225,8.200,8.354,8.554,9.036,16.778,25.226,34.214,0.106
40,1052.000,9.487,7.496,8.211,8.335,8.489,8.771,16.640,25.682,141.461,0.105
45,1063.200,9.391,7.435,8.196,8.344,8.530,8.881,16.722,25.114,141.375,0.106
50,1033.800,9.671,7.109,8.189,8.336,8.513,8.810,16.718,25.663,149.769,0.103
55,1090.000,9.142,7.189,8.185,8.340,8.523,8.754,16.377,16.987,180.749,0.109
60,1118.000,8.928,7.170,8.205,8.336,8.490,8.711,16.091,17.064,74.795,0.112
65,1097.600,9.093,7.360,8.204,8.337,8.499,8.753,16.577,24.625,58.882,0.110
70,1037.600,9.631,7.227,8.182,8.347,8.536,8.891,16.750,42.167,75.389,0.104
75,1080.600,9.225,7.234,8.225,8.365,8.550,8.948,16.705,25.040,42.283,0.108
80,1075.200,9.290,6.602,8.179,8.361,8.561,8.857,16.695,25.315,108.509,0.108
85,1056.000,9.447,7.239,8.210,8.360,8.545,9.004,16.776,23.531,142.331,0.106
90,1048.000,9.538,7.087,8.177,8.353,8.561,8.934,16.802,25.174,100.608,0.105
95,951.800,10.490,6.959,8.227,8.368,8.582,16.616,16.906,50.700,175.696,0.095
100,1034.000,9.646,7.213,8.217,8.362,8.560,16.089,16.832,33.611,92.289,0.104
105,1047.800,9.536,7.167,8.197,8.361,8.562,8.965,16.753,25.122,142.402,0.105
110,1108.200,9.003,7.211,8.170,8.359,8.554,8.800,16.502,17.217,91.628,0.111
115,1065.600,9.354,7.162,8.197,8.343,8.529,8.898,16.696,17.441,141.739,0.107
