Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,390,390.000,14151,16228,16692,25757,17721,67328,91257,100843,101553,389,1,100843,16692,25757,17721,67328,91257
1,610,610.000,7255,8432,16377,16350,16767,17855,25641,108113,109635,609,1,108113,16377,16350,16767,17855,25641
2,970,970.000,6034,8178,8359,10223,8969,16762,16952,17409,19109,969,1,17409,8359,10223,8969,16762,16952
3,920,920.000,6079,8196,8428,10922,16324,16764,16931,23962,25250,919,1,23962,8428,10922,16324,16764,16931
4,1070,1070.000,7553,8197,8332,9254,8477,9009,16702,25071,25688,1069,1,25071,8332,9254,8477,9009,16702
5,1112,1112.000,5994,8174,8328,8937,8509,8850,16598,16996,17293,1111,1,16996,8328,8937,8509,8850,16598
6,1068,1068.000,6776,8175,8339,10026,8538,9138,16745,25345,108593,1067,1,25345,8339,10026,8538,9138,16745
7,869,869.000,4812,8179,8372,10621,8743,16660,17170,49739,50227,868,1,49739,8372,10621,8743,16660,17170
8,1120,1120.000,7339,8177,8331,8921,8528,8788,16534,17064,25395,1119,1,17064,8331,8921,8528,8788,16534
9,1113,1113.000,6797,8172,8338,8929,8523,8833,16457,17144,25673,1112,1,17144,8338,8929,8523,8833,16457
10,1109,1109.000,5723,8203,8348,9013,8509,8766,16560,17048,25071,1108,1,17048,8348,9013,8509,8766,16560
11,1097,1097.000,6487,8176,8340,9083,8530,8934,16709,17014,17250,1096,1,17014,8340,9083,8530,8934,16709
12,1030,1030.000,7124,8220,8340,9711,8529,16678,16968,24993,25327,1029,1,24993,8340,9711,8529,16678,16968
13,990,990.000,7685,8215,8334,10096,8480,8767,16726,107816,108609,989,1,107816,8334,10096,8480,8767,16726
14,1126,1126.000,7288,8217,8331,8846,8434,8609,16430,16974,25572,1125,1,16974,8331,8846,8434,8609,16430
15,875,875.000,7351,8258,8405,11398,16301,16810,17079,83240,83446,875,0,83240,8405,11398,16301,16810,17079
16,1089,1089.000,6588,8166,8337,9177,8608,15991,16697,17091,17472,1088,1,17091,8337,9177,8608,15991,16697
17,1060,1060.000,7005,8161,8337,9427,8568,9004,16828,25088,50555,1059,1,25088,8337,9427,8568,9004,16828
18,1080,1080.000,7245,8182,8349,9263,8504,8829,16705,18413,50562,1079,1,18413,8349,9263,8504,8829,16705
19,1001,1001.000,6245,8176,8331,9910,8544,8877,16639,25830,108125,1000,1,25830,8331,9910,8544,8877,16639
20,1089,1089.000,6900,8205,8338,9163,8486,8658,16532,17154,58496,1088,1,17154,8338,9163,8486,8658,16532
21,1117,1117.000,7650,8180,8319,8966,8480,8738,9276,17007,50862,1116,1,17007,8319,8966,8480,8738,9276
22,1090,1090.000,7581,8118,8312,9160,8542,8890,16416,17124,51767,1089,1,17124,8312,9160,8542,8890,16416
23,1100,1100.000,7666,8228,8340,9081,8469,8750,16657,17179,25258,1099,1,17179,8340,9081,8469,8750,16657
