Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,331,331.000,850,6812,19912,29891,37998,58759,96199,218261,241957,331,0,218261,19912,29891,37998,58759,96199
1,594,594.000,611,1440,12435,17007,26442,46309,56271,72993,83725,593,1,72993,12435,17007,26442,46309,56271
2,497,497.000,587,1382,15147,20076,33151,53576,60216,70171,88519,496,1,70171,15147,20076,33151,53576,60216
3,501,501.000,592,1360,13824,19817,35147,50761,58175,75249,95143,501,0,75249,13824,19817,35147,50761,58175
4,427,427.000,813,1324,17389,23501,40727,57494,64354,88925,90934,427,0,88925,17389,23501,40727,57494,64354
5,455,455.000,769,1326,17199,21959,39473,53504,55637,74655,76450,455,0,74655,17199,21959,39473,53504,55637
6,403,403.000,773,1351,21735,24854,43045,56064,64263,79027,80226,402,1,79027,21735,24854,43045,56064,64263
7,334,334.000,819,1448,27833,29522,46876,65634,70510,83305,111643,334,0,83305,27833,29522,46876,65634,70510
8,379,379.000,832,1531,27156,26219,43023,52632,63570,83113,91552,378,1,83113,27156,26219,43023,52632,63570
9,301,301.000,885,1990,36239,33808,53693,68136,70307,87021,88028,300,1,87021,36239,33808,53693,68136,70307
10,302,302.000,732,1842,36311,33051,53160,62380,69457,78210,90932,302,0,78210,36311,33051,53160,62380,69457
11,327,327.000,777,1421,29779,30256,51546,61536,66152,76642,86225,327,0,76642,29779,30256,51546,61536,66152
12,347,347.000,720,1416,27140,28973,46757,61994,71573,114312,152433,347,0,114312,27140,28973,46757,61994,71573
13,329,329.000,798,1632,34793,30016,45927,57456,64311,79163,85260,329,0,79163,34793,30016,45927,57456,64311
14,326,326.000,786,10630,32092,30714,43167,59675,71880,102008,111032,325,1,102008,32092,30714,43167,59675,71880
15,430,430.000,762,1970,27124,23459,35779,43532,45823,57161,64832,430,0,57161,27124,23459,35779,43532,45823
16,446,446.000,727,1722,26414,22047,34539,39238,45578,53689,61368,446,0,53689,26414,22047,34539,39238,45578
17,394,394.000,725,8752,26608,28581,35663,44628,49803,242205,262339,394,0,242205,26608,28581,35663,44628,49803
18,375,375.000,727,2354,26568,23300,35224,43470,44714,74717,76922,375,0,74717,26568,23300,35224,43470,44714
19,419,419.000,731,7104,26872,24201,35737,43289,47948,55470,69196,419,0,55470,26872,24201,35737,43289,47948
20,190,190.000,840,17998,43691,52739,61010,126848,196822,207322,219733,190,0,207322,43691,52739,61010,126848,196822
21,451,451.000,715,1201,13618,21891,36339,59414,71208,102009,112946,451,0,102009,13618,21891,36339,59414,71208
22,591,591.000,512,1163,10957,16787,23819,45034,63149,87669,98927,591,0,87669,10957,16787,23819,45034,63149
23,642,642.000,702,1218,16756,15589,26906,34257,35552,43456,45447,642,0,43456,16756,15589,26906,34257,35552
24,455,455.000,716,1477,25397,22357,30902,36540,59942,86439,113696,455,0,86439,25397,22357,30902,36540,59942
25,202,202.000,826,32897,56056,52790,74431,88093,94590,179165,180569,202,0,179165,56056,52790,74431,88093,94590
26,213,213.000,932,11592,53395,43801,64801,74445,80793,109819,154579,213,0,109819,53395,43801,64801,74445,80793
27,389,389.000,779,1276,17462,25788,42250,60252,67380,76462,939999,388,1,76462,17462,25788,42250,60252,67380
28,278,278.000,729,7634,40400,35656,57199,66193,71453,76428,96095,278,0,76428,40400,35656,57199,66193,71453
29,275,275.000,807,13174,44882,36681,54372,58401,66417,81680,82178,275,0,81680,44882,36681,54372,58401,66417
30,256,256.000,826,16910,46720,38941,55723,64028,73614,78074,92436,255,1,78074,46720,38941,55723,64028,73614
31,251,251.000,829,28950,44335,38938,55263,63908,65558,70044,100288,250,1,70044,44335,38938,55263,63908,65558
32,261,261.000,775,10841,43718,38970,53341,71483,95890,138573,138730,261,0,138573,43718,38970,53341,71483,95890
33,290,290.000,712,18239,40426,34594,51556,55751,61184,69023,71331,289,1,69023,40426,34594,51556,55751,61184
34,304,304.000,771,9218,37272,32369,45856,61164,67835,70034,90495,304,0,70034,37272,32369,45856,61164,67835
35,302,302.000,854,13435,36275,33087,51992,58993,61500,73591,78339,302,0,73591,36275,33087,51992,58993,61500
36,303,303.000,738,12737,36674,33059,46201,59256,62224,65151,71826,302,1,65151,36674,33059,46201,59256,62224
37,275,275.000,913,19506,37332,36515,53307,63421,77643,87700,95023,274,1,87700,37332,36515,53307,63421,77643
38,321,321.000,720,9747,35335,30878,45559,54558,62812,77787,99107,320,1,77787,35335,30878,45559,54558,62812
39,319,319.000,817,9312,34326,31244,47090,58522,61834,78467,81956,319,0,78467,34326,31244,47090,58522,61834
40,324,324.000,818,16898,35310,31598,45070,53966,61931,70661,81284,324,0,70661,35310,31598,45070,53966,61931
41,296,296.000,793,17536,35649,33143,51474,58041,61239,68449,71554,296,0,68449,35649,33143,51474,58041,61239
42,310,310.000,795,10407,35971,31896,50620,55205,61156,62213,64021,310,0,62213,35971,31896,50620,55205,61156
43,263,263.000,849,20424,36083,38696,52126,61687,85565,141559,150386,262,1,141559,36083,38696,52126,61687,85565
44,322,322.000,732,1816,34960,31325,44659,57947,67352,80384,97563,322,0,80384,34960,31325,44659,57947,67352
45,270,270.000,844,18508,43296,36479,52408,61557,68461,77925,79626,270,0,77925,43296,36479,52408,61557,68461
46,407,407.000,770,8631,26727,24381,35733,43999,46464,59271,62406,407,0,59271,26727,24381,35733,43999,46464
47,421,421.000,736,8890,26620,23605,35497,42754,45004,52745,72758,420,1,52745,26620,23605,35497,42754,45004
48,304,304.000,803,6956,27524,32743,48459,76459,90561,95816,111230,304,0,95816,27524,32743,48459,76459,90561
49,444,444.000,753,2074,26195,22782,35015,41902,44509,53463,79603,444,0,53463,26195,22782,35015,41902,44509
50,247,247.000,819,18326,36165,41096,59132,76821,85360,151617,172754,247,0,151617,36165,41096,59132,76821,85360
51,241,241.000,910,24020,48581,40645,57682,68364,76129,95590,109859,241,0,95590,48581,40645,57682,68364,76129
52,330,330.000,740,16097,26722,30296,35371,60195,84436,128037,137222,330,0,128037,26722,30296,35371,60195,84436
53,481,481.000,744,9141,25843,20824,29293,35113,35782,43607,48328,481,0,43607,25843,20824,29293,35113,35782
54,484,484.000,764,9128,25991,20678,27938,35046,35596,42148,45274,483,1,42148,25991,20678,27938,35046,35596
55,448,448.000,793,9829,26359,22341,33523,35690,37430,51684,64999,448,0,51684,26359,22341,33523,35690,37430
56,207,207.000,888,31281,57678,49959,70752,78753,92325,108848,111307,207,0,108848,57678,49959,70752,78753,92325
57,227,227.000,846,23231,52360,44657,63465,68596,88095,112544,113451,227,0,112544,52360,44657,63465,68596,88095
58,230,230.000,833,19795,44355,41316,59440,65928,94920,107673,110139,230,0,107673,44355,41316,59440,65928,94920
59,231,231.000,1014,31750,49771,43043,58202,66083,74505,88373,97915,230,1,88373,49771,43043,58202,66083,74505
60,282,282.000,748,17108,39914,35736,49260,58630,73725,93324,103464,281,1,93324,39914,35736,49260,58630,73725
61,256,256.000,783,16136,45064,38543,56837,66516,72881,83726,108654,256,0,83726,45064,38543,56837,66516,72881
62,262,262.000,824,19920,45319,38467,56437,63481,65285,72815,76440,262,0,72815,45319,38467,56437,63481,65285
63,323,323.000,782,1567,31296,30609,46180,62475,71291,79715,81952,323,0,79715,31296,30609,46180,62475,71291
64,310,310.000,797,15438,36877,32670,47172,59993,63473,77613,91546,310,0,77613,36877,32670,47172,59993,63473
65,316,316.000,821,18872,36731,32233,46332,55952,62137,65426,83577,316,0,65426,36731,32233,46332,55952,62137
66,283,283.000,902,7328,42510,34306,52468,62912,71099,84205,87062,283,0,84205,42510,34306,52468,62912,71099
67,284,284.000,807,19729,41569,35306,52660,54651,60830,69811,71340,283,1,69811,41569,35306,52660,54651,60830
68,293,293.000,821,12285,38145,34107,50338,59782,63233,105296,120257,293,0,105296,38145,34107,50338,59782,63233
69,311,311.000,772,9413,36376,32488,50876,58115,61767,65172,72410,310,1,65172,36376,32488,50876,58115,61767
70,313,313.000,703,15399,37055,32147,44872,53743,60783,69328,70669,312,1,69328,37055,32147,44872,53743,60783
71,302,302.000,784,23897,35768,32235,44713,52968,58556,63249,77183,302,0,63249,35768,32235,44713,52968,58556
72,311,311.000,762,10536,35458,32470,44981,60147,63146,78629,82845,310,1,78629,35458,32470,44981,60147,63146
73,319,319.000,758,14616,35251,31212,45090,53170,58830,69628,97448,319,0,69628,35251,31212,45090,53170,58830
74,290,290.000,777,10058,35911,34356,50270,53930,56737,120560,136867,290,0,120560,35911,34356,50270,53930,56737
75,290,290.000,921,24692,36144,35023,51718,60941,66886,77291,78961,290,0,77291,36144,35023,51718,60941,66886
76,311,311.000,757,8198,33851,32418,44818,60549,70443,142324,144305,310,1,142324,33851,32418,44818,60549,70443
77,319,319.000,829,12989,35004,31115,45685,52943,58962,63285,91018,319,0,63285,35004,31115,45685,52943,58962
78,287,287.000,830,12907,41999,34546,51987,60366,62876,70811,72994,287,0,70811,41999,34546,51987,60366,62876
79,316,316.000,788,11898,35202,31393,48729,55064,58992,66328,76373,316,0,66328,35202,31393,48729,55064,58992
80,267,267.000,788,8187,35389,37696,50215,78233,102941,159216,161024,266,1,159216,35389,37696,50215,78233,102941
