Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,470.000,21.250,0.587,1.477,14.908,33.743,52.885,61.582,89.404,241.957,0.047
5,374.400,26.700,0.769,1.425,24.999,45.118,57.557,68.983,80.486,111.643,0.037
10,326.200,30.544,0.720,1.590,33.056,49.879,61.287,69.478,93.403,152.433,0.033
15,412.800,24.254,0.725,2.354,26.719,35.551,43.447,45.678,61.368,262.339,0.041
20,465.800,21.467,0.512,1.261,16.954,29.591,48.574,65.526,105.352,219.733,0.047
25,271.400,36.865,0.729,1.815,40.108,56.945,68.979,78.673,96.095,939.999,0.027
30,272.400,36.554,0.712,16.910,41.725,53.256,62.591,69.007,96.143,138.730,0.027
35,304.000,32.849,0.720,12.202,36.043,48.622,59.553,63.421,78.467,99.107,0.030
40,303.000,33.135,0.732,14.342,35.506,50.123,57.458,62.077,85.358,150.386,0.030
45,369.200,26.967,0.736,8.631,27.111,37.286,50.963,60.627,86.453,111.230,0.037
50,356.600,28.026,0.740,9.676,26.590,35.357,53.190,68.830,109.153,172.754,0.036
55,268.600,37.181,0.793,17.421,36.558,55.975,67.623,75.801,106.744,113.451,0.027
60,286.600,34.918,0.748,12.781,38.315,52.254,62.672,69.071,81.952,108.654,0.029
65,297.400,33.637,0.772,11.242,37.464,50.959,57.797,62.809,83.314,120.257,0.030
70,307.000,32.453,0.703,14.964,35.695,45.198,53.743,60.911,77.183,136.867,0.031
75,304.600,32.830,0.757,12.940,35.302,49.719,57.256,61.547,76.373,144.305,0.030
80,302.000,33.221,0.623,1.493,31.404,50.535,68.868,85.733,166.092,203.249,0.030
85,387.200,25.776,0.701,8.555,26.245,34.761,51.668,68.979,100.263,127.679,0.039
90,260.600,38.322,0.730,17.798,42.596,55.809,64.315,68.795,77.843,1025.420,0.026
95,274.600,36.232,0.800,19.578,41.604,52.343,57.297,63.439,96.066,113.868,0.028
100,308.400,32.522,0.723,15.713,36.477,46.652,54.122,60.662,64.417,102.147,0.031
105,302.200,33.061,0.797,16.718,35.861,50.328,58.956,61.966,76.076,104.601,0.030
110,297.400,33.508,0.773,11.654,35.234,50.283,60.135,68.301,107.586,186.231,0.030
115,267.400,37.082,0.749,19.433,34.210,46.533,66.968,94.971,159.746,269.925,0.027
