time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,360,360.000,360.000,183003,183003,359,1
1,599,599.000,599.000,41291,41291,599,0
2,595,595.000,595.000,43493,43493,594,1
3,564,564.000,564.000,58222,58222,564,0
4,604,604.000,604.000,39212,39212,604,0
5,666,666.000,666.000,36800,36800,666,0
6,541,541.000,541.000,45464,45464,541,0
7,600,600.000,600.000,38984,38984,599,1
8,630,630.000,630.000,38422,38422,630,0
9,574,574.000,574.000,53588,53588,574,0
10,482,482.000,482.000,50611,50611,481,1
11,512,512.000,512.000,42928,42928,512,0
12,576,576.000,576.000,39355,39355,576,0
13,563,563.000,563.000,43766,43766,562,1
14,583,583.000,583.000,53067,53067,583,0
15,623,623.000,623.000,38737,38737,623,0
16,613,613.000,613.000,37728,37728,613,0
17,620,620.000,620.000,38248,38248,620,0
18,643,643.000,643.000,37900,37900,643,0
19,605,605.000,605.000,40571,40571,605,0
20,652,652.000,652.000,37885,37885,651,1
21,656,656.000,656.000,38057,38057,656,0
22,643,643.000,643.000,39036,39036,642,1
23,632,632.000,632.000,36407,36407,632,0
24,610,610.000,610.000,50654,50654,609,1
25,576,576.000,576.000,51642,51642,575,1
26,608,608.000,608.000,39686,39686,608,0
27,659,659.000,659.000,37821,37821,659,0
28,655,655.000,655.000,37976,37976,655,0
29,502,502.000,502.000,47256,47256,501,1
30,520,520.000,520.000,52543,52543,519,1
31,558,558.000,558.000,44373,44373,558,0
32,594,594.000,594.000,39814,39814,594,0
33,603,603.000,603.000,39158,39158,603,0
34,605,605.000,605.000,38951,38951,605,0
35,594,594.000,594.000,42770,42770,594,0
36,610,610.000,610.000,38909,38909,610,0
37,593,593.000,593.000,54241,54241,593,0
38,604,604.000,604.000,39903,39903,603,1
39,624,624.000,624.000,36817,36817,624,0
40,595,595.000,595.000,39334,39334,595,0
41,619,619.000,619.000,38678,38678,619,0
42,621,621.000,621.000,37619,37619,621,0
43,626,626.000,626.000,36208,36208,626,0
44,599,599.000,599.000,55534,55534,598,1
45,566,566.000,566.000,40206,40206,566,0
46,615,615.000,615.000,38265,38265,615,0
47,608,608.000,608.000,37725,37725,607,1
48,629,629.000,629.000,36463,36463,629,0
49,498,498.000,498.000,53202,53202,498,0
50,536,536.000,536.000,41445,41445,536,0
51,537,537.000,537.000,38134,38134,536,1
52,546,546.000,546.000,40297,40297,546,0
53,601,601.000,601.000,41550,41550,601,0
54,620,620.000,620.000,39421,39421,620,0
55,599,599.000,599.000,42970,42970,599,0
56,594,594.000,594.000,38504,38504,594,0
57,619,619.000,619.000,38713,38713,619,0
58,619,619.000,619.000,37875,37875,619,0
59,640,640.000,640.000,34988,34988,639,1
60,586,586.000,586.000,39330,39330,586,0
61,618,618.000,618.000,37502,37502,618,0
62,591,591.000,591.000,60539,60539,591,0
63,605,605.000,605.000,39335,39335,605,0
64,611,611.000,611.000,36998,36998,611,0
65,646,646.000,646.000,37116,37116,645,1
66,668,668.000,668.000,35819,35819,668,0
67,640,640.000,640.000,37295,37295,639,1
68,617,617.000,617.000,41408,41408,617,0
69,671,671.000,671.000,49033,49033,670,1
70,530,530.000,530.000,45443,45443,530,0
71,518,518.000,518.000,49641,49641,518,0
72,614,614.000,614.000,39197,39197,614,0
73,568,568.000,568.000,39535,39535,568,0
74,578,578.000,578.000,38868,38868,577,1
75,554,554.000,554.000,42663,42663,554,0
76,593,593.000,593.000,40545,40545,592,1
77,646,646.000,646.000,40260,40260,646,0
78,644,644.000,644.000,42049,42049,644,0
79,613,613.000,613.000,38954,38954,613,0
80,625,625.000,625.000,38379,38379,625,0
81,575,575.000,575.000,65719,65719,575,0
82,602,602.000,602.000,46490,46490,601,1
83,611,611.000,611.000,38048,38048,611,0
84,658,658.000,658.000,36511,36511,658,0
85,619,619.000,619.000,38532,38532,619,0
86,566,566.000,566.000,41366,41366,565,1
87,499,499.000,499.000,45418,45418,499,0
88,509,509.000,509.000,39915,39915,508,1
89,589,589.000,589.000,38967,38967,589,0
90,600,600.000,600.000,36803,36803,599,1
91,605,605.000,605.000,38325,38325,604,1
92,602,602.000,602.000,37500,37500,601,1
93,598,598.000,598.000,46364,46364,598,0
94,626,626.000,626.000,38880,38880,626,0
95,622,622.000,622.000,34895,34895,622,0
96,609,609.000,609.000,37220,37220,609,0
97,614,614.000,614.000,38138,38138,614,0
98,625,625.000,625.000,40420,40420,625,0
99,632,632.000,632.000,37333,37333,632,0
100,617,617.000,617.000,36807,36807,617,0
101,618,618.000,618.000,39033,39033,617,1
102,572,572.000,572.000,48138,48138,572,0
103,640,640.000,640.000,37495,37495,640,0
104,669,669.000,669.000,38780,38780,669,0
105,624,624.000,624.000,38237,38237,624,0
106,512,512.000,512.000,42086,42086,512,0
107,491,491.000,491.000,39470,39470,491,0
108,581,581.000,581.000,39507,39507,581,0
109,590,590.000,590.000,41962,41962,590,0
110,605,605.000,605.000,38512,38512,605,0
111,633,633.000,633.000,37082,37082,632,1
112,603,603.000,603.000,39768,39768,603,0
113,610,610.000,610.000,36768,36768,609,1
114,613,613.000,613.000,37532,37532,613,0
115,631,631.000,631.000,40477,40477,631,0
116,587,587.000,587.000,35860,35860,586,1
117,562,562.000,562.000,42919,42919,562,0
118,620,620.000,620.000,37542,37542,620,0
119,613,613.000,613.000,40144,40144,613,0
