Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file),error,aborted,retries,success,window
1,NewOrder,1664252518.905410,178970,8,1,0,0,1,0,0
1,NewOrder,1664252518.905411,183003,9,1,0,0,1,0,0
1,NewOrder,1664252518.905412,178550,3,1,0,0,1,0,0
1,NewOrder,1664252518.905446,191824,5,1,0,0,1,0,0
1,NewOrder,1664252518.906131,179500,6,1,0,0,1,0,0
1,NewOrder,1664252518.906181,177768,7,1,0,0,1,0,0
1,NewOrder,1664252518.906205,177669,4,1,0,0,1,0,0
1,NewOrder,1664252518.906258,177557,0,1,0,0,1,0,0
1,NewOrder,1664252518.906261,189038,2,1,0,0,1,0,0
1,NewOrder,1664252518.906269,177018,1,1,0,0,1,0,0
1,NewOrder,1664252519.083556,22815,1,1,0,0,0,1,12242
1,NewOrder,1664252519.083958,29716,0,1,0,0,0,1,1360
1,NewOrder,1664252519.084012,42650,4,1,0,0,0,1,1586
1,NewOrder,1664252519.084105,38695,7,1,0,0,0,1,1554
1,NewOrder,1664252519.084143,33287,3,1,0,0,0,1,4998
1,NewOrder,1664252519.084504,42936,8,1,0,0,0,1,1185
1,NewOrder,1664252519.085745,43543,6,1,0,0,0,1,4313
1,NewOrder,1664252519.088551,24921,9,1,0,0,0,1,3969
1,NewOrder,1664252519.095409,51872,2,1,0,0,0,1,1527
1,NewOrder,1664252519.097351,25591,5,1,0,0,0,1,1038
1,NewOrder,1664252519.106423,59891,1,1,0,0,1,0,0
1,NewOrder,1664252519.113552,37943,9,1,0,0,1,0,0
1,NewOrder,1664252519.113717,45438,0,1,0,0,1,0,0
1,NewOrder,1664252519.117485,40291,3,1,0,0,1,0,0
1,NewOrder,1664252519.122876,35764,7,1,0,0,1,0,0
1,NewOrder,1664252519.122984,47761,5,1,0,0,1,0,0
1,NewOrder,1664252519.126748,42737,4,1,0,0,1,0,0
1,NewOrder,1664252519.127475,51516,8,1,0,0,1,0,0
1,NewOrder,1664252519.129353,30372,6,1,0,0,1,0,0
1,NewOrder,1664252519.147337,35447,2,1,0,0,1,0,0
1,NewOrder,1664252519.151537,8920,9,1,0,0,0,1,2954
1,NewOrder,1664252519.157830,11187,3,1,0,0,0,1,1287
1,NewOrder,1664252519.158680,18436,7,1,0,0,0,1,8640
1,NewOrder,1664252519.159189,22120,0,1,0,0,0,1,11769
