Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
71,460,460.000,8131,23804,24948,21558,25067,25297,33307,33516,33638
72,408,408.000,8101,24696,24982,25830,25094,33623,50110,116651,116753
73,144,144.000,16460,58227,66741,74396,91822,108352,124966,308071,308158
74,247,247.000,8102,24724,24972,35336,25066,33341,33460,466502,466628
75,467,467.000,7939,16698,24951,21348,25050,25248,33293,33401,33522
76,455,455.000,8064,24678,24971,22131,25055,33239,33414,49897,50070
77,448,448.000,8133,24728,24960,22085,25035,33117,33373,50074,50275
78,441,441.000,8176,24696,24981,22724,25034,33279,33375,74961,75152
79,347,347.000,8180,24828,24993,28794,33312,50169,74897,83256,83417
80,463,463.000,8124,16759,24971,21533,25034,25217,33286,33418,33581
81,463,463.000,8169,16757,24960,21873,25042,25845,33353,50026,50098
82,454,454.000,8203,24675,24970,21799,25046,25254,33371,33518,50171
83,450,450.000,8107,23112,24961,22097,25040,25206,33396,58345,58490
84,432,432.000,8095,24725,24979,23345,25082,33329,33456,74955,75155
85,452,452.000,8147,24618,24977,21929,25056,25356,33392,41611,41657
86,441,441.000,8121,22009,24951,22718,25078,25805,33423,74957,83211
87,451,451.000,8053,24660,24972,22105,25038,25219,33371,58227,58578
88,440,440.000,8118,24686,24962,22714,25062,33235,33412,75108,75284
89,432,432.000,8197,24643,24975,23137,25044,33306,33453,75009,75096
90,448,448.000,8024,24407,24947,22308,25066,33056,33470,58309,58602
91,452,452.000,8184,24672,24963,22110,25040,25189,33364,58455,58565
92,436,436.000,8230,24604,24972,22927,25033,25208,33439,91429,91719
93,444,444.000,8079,24661,24972,22510,25081,33291,33413,49929,50111
94,428,428.000,8112,24772,24973,23354,25040,33197,33445,74879,83426
95,381,381.000,8171,24788,24993,26458,25170,49970,58441,75006,75048
96,447,447.000,8065,24723,24963,22178,25049,25245,33353,58334,58492
97,441,441.000,8160,24623,24971,22720,25045,25176,33355,91627,91685
98,435,435.000,8202,24549,24969,22920,25081,33140,33347,83273,83438
99,441,441.000,8227,24761,24965,22720,25064,33226,33459,58451,66812
100,463,463.000,8203,16759,24963,21531,25038,25200,33329,33484,33590
101,449,449.000,8117,24531,24962,22315,25065,33104,33469,58149,58299
102,439,439.000,8021,24586,24951,22711,25066,33131,33423,74941,75377
103,329,329.000,8144,24795,25005,30495,33356,66898,75061,91940,108373
104,439,439.000,7987,24773,25000,22952,25100,25347,33517,75112,75170
105,425,425.000,8168,24438,24979,23230,25160,33366,41810,58785,59029
106,444,444.000,8166,24577,24994,22550,25094,25222,33445,83470,83567
107,444,444.000,8083,24646,25005,22540,25157,33312,33504,50084,50515
108,432,432.000,8200,24729,25007,22977,25107,33335,33583,58375,66940
109,439,439.000,8182,24728,25006,22749,25084,25530,33479,74911,75061
110,452,452.000,8094,24767,24990,22135,25087,33109,33417,49895,50013
111,441,441.000,8149,24780,24997,22687,25078,33261,33420,58392,66852
112,447,447.000,8173,24748,24987,22327,25051,33266,33503,50243,50334
113,448,448.000,8169,24712,24983,22327,25094,33321,33480,41706,50206
114,449,449.000,8123,24604,24988,22330,25077,33219,33367,50018,50294
115,435,435.000,8158,24398,24991,22935,25089,33309,33432,74988,75265
116,429,429.000,7986,24245,24969,23608,25180,33374,33606,83137,83566
117,438,438.000,8129,21558,24981,22336,25113,33265,33415,49891,52798
118,450,450.000,7718,24432,24984,22515,25104,33243,33414,49907,50115
119,425,425.000,8120,16721,24974,22731,25065,25213,33454,83375,83461
