Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,350.000,13.957,1.220,6.953,13.584,18.839,24.235,28.713,38.365,115.843,0.072
5,362.400,13.724,1.058,6.501,12.913,18.079,23.192,26.720,35.944,1023.373,0.073
10,443.400,11.777,1.044,6.398,11.959,16.015,19.681,22.233,29.152,51.460,0.085
15,374.000,12.662,1.079,5.635,12.568,18.045,23.153,25.673,31.072,47.197,0.079
20,447.800,11.684,1.029,6.421,12.246,15.901,19.284,21.229,26.106,47.103,0.086
25,383.400,13.004,1.009,5.656,12.603,18.619,23.628,26.212,35.598,58.369,0.077
30,442.800,11.826,1.043,6.145,12.326,16.337,20.202,22.531,26.441,49.613,0.085
35,404.600,12.649,0.969,6.467,12.533,17.778,22.721,24.900,29.940,42.629,0.079
40,427.800,12.106,1.127,6.767,12.445,16.536,20.455,22.696,27.406,52.987,0.083
45,392.200,12.524,1.012,6.676,12.460,17.343,22.037,24.553,29.955,37.254,0.080
50,405.400,12.298,1.052,6.709,12.528,16.883,21.065,23.250,28.882,47.317,0.081
55,418.200,12.077,1.073,5.508,12.117,16.710,21.378,24.244,31.354,62.635,0.083
60,416.000,11.960,1.029,5.556,12.280,16.812,21.309,23.418,27.674,42.290,0.084
65,482.000,10.731,1.090,5.033,10.502,15.034,18.760,21.370,27.031,50.849,0.093
70,361.800,12.834,1.118,6.036,11.425,17.954,23.836,26.594,43.952,72.742,0.078
75,400.200,12.567,0.971,5.966,12.498,17.501,22.824,25.347,32.151,45.834,0.080
80,345.000,14.388,0.966,6.535,13.237,18.923,24.168,27.798,41.964,1015.874,0.070
85,383.400,12.417,1.102,5.298,12.410,17.972,22.614,24.519,30.786,39.150,0.081
90,434.400,11.736,1.003,6.490,11.956,15.854,19.614,22.366,28.501,57.422,0.085
95,375.800,13.692,1.029,5.948,12.730,18.115,23.037,25.782,32.739,982.130,0.073
100,444.000,11.505,1.123,5.955,11.820,16.031,19.781,21.847,25.608,33.044,0.087
105,404.800,12.788,0.979,6.559,12.624,17.767,22.563,25.839,34.532,50.992,0.078
110,381.600,13.887,1.082,7.687,13.141,17.330,21.580,24.230,30.057,1016.749,0.072
115,402.600,12.779,0.999,7.307,12.871,17.643,21.861,24.831,29.216,39.782,0.078
