Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,775.800,12.861,0.717,5.706,10.158,17.270,25.034,32.107,46.912,148.661,0.078
5,787.800,12.641,0.696,5.950,10.623,16.338,23.009,30.454,41.633,1023.373,0.079
10,997.600,10.010,0.594,4.883,7.948,13.616,19.255,24.193,36.205,60.528,0.100
15,839.400,11.887,0.522,5.613,11.022,15.816,22.732,27.261,37.139,63.463,0.084
20,993.000,10.049,0.585,5.068,8.376,13.703,18.811,23.347,34.663,58.492,0.100
25,833.400,11.989,0.726,5.300,10.875,15.952,23.318,28.689,39.036,65.022,0.083
30,977.200,10.200,0.632,4.949,8.490,13.678,19.369,24.125,35.209,73.374,0.098
35,906.400,11.028,0.789,5.060,9.736,14.685,21.651,25.994,37.434,78.060,0.091
40,965.800,10.327,0.648,5.053,8.681,13.906,19.645,24.199,36.563,65.738,0.097
45,890.600,11.221,0.594,5.329,9.951,14.771,21.680,27.249,37.097,53.308,0.089
50,921.800,10.821,0.610,5.239,9.111,14.470,20.769,25.643,36.467,89.603,0.092
55,944.400,10.574,0.767,4.907,8.359,14.448,20.525,26.003,37.803,62.635,0.095
60,935.000,10.666,0.567,5.063,9.531,14.215,20.309,24.530,35.387,61.915,0.094
65,1046.200,9.550,0.723,4.596,7.440,12.649,18.283,23.321,37.678,62.045,0.105
70,833.200,11.971,0.567,5.176,9.955,15.626,23.566,30.559,45.301,75.527,0.084
75,889.200,11.226,0.635,5.036,9.870,15.048,21.978,26.860,36.438,60.873,0.089
80,754.400,13.237,0.725,6.179,10.988,16.581,23.750,29.501,43.188,1015.874,0.076
85,867.400,11.508,0.705,5.471,10.380,15.381,22.201,26.330,35.023,55.144,0.087
90,986.000,10.133,0.537,5.171,8.195,13.803,19.177,23.826,34.160,74.794,0.099
95,823.600,12.128,0.578,5.266,10.514,15.971,22.516,28.114,38.316,982.130,0.082
100,991.600,10.063,0.625,5.135,8.561,13.463,19.058,22.978,33.505,60.583,0.099
105,883.400,11.309,0.631,5.040,9.933,15.062,22.136,27.986,36.277,56.254,0.088
110,862.600,11.572,0.545,5.534,9.620,14.830,20.925,25.818,36.828,1016.749,0.086
115,900.800,11.052,0.850,5.372,9.250,15.036,21.443,25.910,35.858,54.206,0.090
