Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,410.200,7.339,0.601,1.338,2.475,10.124,18.827,25.045,40.585,195.117,0.136
5,562.000,4.925,0.588,1.146,1.532,6.821,14.233,17.347,24.281,49.199,0.203
10,457.200,5.944,0.723,1.137,1.531,7.124,14.619,18.149,23.708,1008.342,0.168
15,590.200,4.801,0.662,1.129,1.479,6.284,13.918,17.505,23.285,48.653,0.208
20,604.800,4.906,0.728,1.135,1.478,6.716,14.218,17.321,22.327,67.066,0.204
25,460.400,5.612,0.729,1.138,1.464,6.566,13.720,17.229,22.871,1021.853,0.178
30,624.400,4.732,0.709,1.123,1.436,6.383,13.573,16.912,22.156,53.912,0.211
35,616.800,4.785,0.593,1.147,1.474,6.374,14.059,17.599,23.073,42.738,0.209
40,596.400,5.109,0.750,1.132,1.496,7.418,14.594,17.777,22.900,41.054,0.196
45,586.800,4.823,0.727,1.130,1.439,6.165,13.954,17.109,23.718,84.965,0.207
50,654.800,4.620,0.704,1.117,1.429,5.860,13.937,17.039,22.782,45.922,0.216
55,597.000,5.010,0.744,1.131,1.497,6.159,13.699,16.715,22.128,960.053,0.200
60,538.000,4.237,0.634,1.108,1.406,5.447,12.319,15.964,20.942,44.791,0.236
65,596.000,4.579,0.731,1.134,1.456,6.185,13.327,16.770,22.365,36.302,0.218
70,599.000,4.715,0.688,1.130,1.469,6.195,13.399,16.970,22.416,72.966,0.212
75,602.400,4.784,0.728,1.126,1.445,6.273,14.020,17.802,22.968,43.315,0.209
80,529.000,4.851,0.734,1.127,1.443,5.762,13.144,16.783,22.277,1015.531,0.206
85,3494.200,0.866,0.102,0.253,0.368,0.540,1.072,2.444,14.115,42.927,1.155
90,4593.800,0.440,0.103,0.315,0.413,0.532,0.635,0.673,0.900,36.029,2.274
95,4446.400,0.445,0.104,0.330,0.429,0.543,0.637,0.669,0.724,40.257,2.248
100,4482.200,0.446,0.104,0.333,0.431,0.542,0.636,0.667,0.718,38.915,2.244
105,4432.200,0.450,0.103,0.326,0.424,0.540,0.638,0.671,0.747,53.570,2.223
110,4505.400,0.435,0.104,0.328,0.426,0.539,0.631,0.664,0.714,40.484,2.300
115,4493.600,0.439,0.104,0.330,0.430,0.541,0.637,0.669,0.711,28.069,2.276
