Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,35.400,5.803,2.163,4.029,4.640,5.532,7.319,10.417,52.958,57.006,0.172
5,52.200,4.268,2.239,3.720,4.160,4.728,5.428,5.783,6.487,7.535,0.234
10,42.800,4.145,0.844,3.583,4.058,4.719,5.213,5.513,6.094,7.187,0.241
15,46.600,4.314,0.593,3.731,4.295,4.864,5.559,5.952,7.297,7.935,0.232
20,49.600,4.244,1.424,3.636,4.182,4.756,5.501,5.785,6.389,8.253,0.236
25,40.200,4.265,0.798,3.726,4.271,4.812,5.394,5.801,6.248,6.647,0.234
30,59.400,4.054,0.650,3.575,4.006,4.591,5.119,5.648,6.352,6.479,0.247
35,54.400,4.196,0.596,3.719,4.143,4.695,5.229,5.607,6.213,6.961,0.238
40,53.600,4.234,0.633,3.664,4.148,4.823,5.440,5.736,6.508,7.473,0.236
45,49.600,4.171,0.792,3.649,4.072,4.759,5.198,5.558,6.212,7.813,0.240
50,58.400,4.195,0.744,3.621,4.091,4.729,5.186,5.589,7.044,7.874,0.238
55,56.800,4.286,2.207,3.619,4.063,4.595,5.254,5.625,6.959,42.078,0.233
60,45.000,4.249,2.562,3.667,4.148,4.729,5.279,5.773,6.650,6.844,0.235
65,52.200,4.276,0.629,3.648,4.282,4.913,5.381,5.637,6.685,7.255,0.234
70,49.200,4.209,0.714,3.695,4.175,4.689,5.212,5.558,6.185,6.877,0.238
75,48.800,4.412,0.620,3.886,4.527,4.985,5.439,5.803,6.262,7.299,0.227
80,50.000,4.374,2.468,3.731,4.324,4.907,5.488,5.910,7.220,7.662,0.229
85,296.200,5.290,2.156,3.782,4.571,6.105,8.065,9.619,14.675,25.299,0.189
90,396.800,4.402,2.077,3.501,4.009,4.836,6.068,7.358,10.210,41.147,0.227
95,398.000,4.267,2.235,3.383,3.930,4.650,5.800,6.720,9.058,46.582,0.234
100,389.800,4.152,2.173,3.325,3.885,4.451,5.615,6.508,9.111,41.337,0.241
105,393.200,4.335,2.299,3.417,3.942,4.677,5.964,7.157,9.246,62.465,0.231
110,402.000,4.256,2.283,3.374,3.932,4.734,5.968,6.914,9.282,41.092,0.235
115,397.800,4.141,2.187,3.302,3.844,4.446,5.625,6.805,9.558,31.108,0.241
