Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,39.600,4.697,1.766,2.710,3.811,5.472,8.450,9.513,19.039,32.217,0.213
5,53.400,2.506,1.534,2.021,2.306,2.694,3.039,3.510,4.498,27.453,0.399
10,40.800,2.135,1.325,1.871,2.065,2.300,2.641,2.870,3.404,4.199,0.468
15,51.200,2.116,1.275,1.839,2.002,2.290,2.788,2.965,3.922,4.349,0.473
20,52.600,2.109,1.340,1.839,2.077,2.329,2.603,2.896,3.350,4.260,0.474
25,43.200,2.161,1.394,1.903,2.039,2.329,2.670,2.853,4.260,5.158,0.463
30,61.400,2.080,1.254,1.798,1.993,2.268,2.608,3.058,3.491,3.976,0.481
35,62.800,2.069,1.237,1.767,1.969,2.216,2.645,2.986,3.518,4.195,0.483
40,51.400,2.073,1.313,1.788,2.006,2.254,2.556,2.737,3.668,4.101,0.482
45,54.600,2.080,1.324,1.790,1.999,2.257,2.592,2.852,3.823,3.950,0.481
50,56.000,2.020,1.361,1.792,1.969,2.155,2.417,2.604,4.047,5.851,0.495
55,51.800,2.056,1.375,1.771,1.977,2.273,2.585,2.941,3.219,3.642,0.486
60,49.400,2.097,1.333,1.805,2.018,2.236,2.596,2.989,3.767,4.192,0.477
65,48.400,2.016,1.317,1.762,1.967,2.180,2.442,2.681,3.535,3.919,0.496
70,50.400,2.087,1.189,1.774,2.015,2.284,2.585,3.026,4.206,4.704,0.479
75,53.200,2.037,1.378,1.770,1.942,2.173,2.476,2.888,3.816,4.869,0.491
80,50.600,2.052,1.268,1.764,1.998,2.228,2.504,2.925,3.478,5.088,0.487
85,313.800,2.791,1.075,1.619,2.036,3.080,5.341,6.850,9.784,40.604,0.358
90,413.000,2.185,1.038,1.609,1.834,2.333,3.375,4.440,6.648,14.402,0.458
95,416.400,2.219,0.981,1.599,1.807,2.183,3.234,4.444,6.796,42.199,0.451
100,409.200,2.164,1.077,1.591,1.800,2.193,3.136,4.319,6.500,48.933,0.462
105,396.000,2.200,0.991,1.597,1.828,2.274,3.490,4.774,6.763,20.377,0.454
110,396.600,2.173,1.062,1.592,1.808,2.214,3.277,4.377,6.809,44.831,0.460
115,405.800,2.065,1.027,1.574,1.786,2.116,2.885,3.907,6.172,32.963,0.484
