Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,929.000,10.682,0.585,2.242,5.992,12.840,26.120,36.455,67.194,195.117,0.094
5,1251.800,7.980,0.496,1.541,4.780,7.909,18.962,26.832,62.460,116.007,0.125
10,1029.000,9.680,0.665,1.507,4.770,9.060,20.004,26.449,50.555,1008.342,0.103
15,1302.600,7.665,0.578,1.449,4.662,8.160,19.126,26.054,47.948,86.489,0.130
20,1319.400,7.550,0.543,1.427,4.634,8.193,18.059,23.783,53.719,90.101,0.132
25,1054.400,9.485,0.606,1.521,4.805,7.877,18.336,25.284,51.330,1026.168,0.105
30,1375.400,7.274,0.598,1.418,4.580,7.657,18.084,23.983,47.510,85.953,0.137
35,1359.800,7.301,0.587,1.452,4.532,7.450,18.401,24.884,44.965,79.599,0.137
40,1302.000,7.662,0.590,1.438,4.651,9.672,18.996,24.915,47.184,85.699,0.131
45,1308.400,7.622,0.612,1.448,4.624,8.204,18.475,25.409,47.432,86.697,0.131
50,1445.200,6.902,0.618,1.397,4.456,6.996,17.568,22.510,41.794,75.316,0.145
55,1304.600,9.097,0.578,1.439,4.540,7.709,18.192,27.294,54.918,1020.419,0.110
60,1231.200,6.569,0.588,1.427,4.469,6.496,16.295,22.023,39.507,82.703,0.152
65,1321.000,7.563,0.605,1.445,4.621,8.058,19.170,25.693,48.114,80.995,0.132
70,1316.800,7.586,0.603,1.422,4.633,7.937,18.275,24.463,54.294,134.780,0.132
75,1325.000,7.499,0.584,1.415,4.676,8.494,18.415,24.531,46.002,101.656,0.133
80,1171.600,8.535,0.572,1.430,4.551,6.814,17.342,21.652,44.023,1044.308,0.117
85,7672.400,1.291,0.037,0.125,0.252,0.561,3.636,5.886,19.078,80.019,0.775
90,10258.000,0.536,0.038,0.141,0.248,0.483,0.713,2.361,4.962,41.147,1.865
95,9998.400,0.542,0.037,0.143,0.271,0.500,0.707,2.243,4.902,46.582,1.845
100,10001.600,0.532,0.036,0.144,0.279,0.500,0.699,2.169,4.673,48.933,1.879
105,9999.400,0.541,0.036,0.142,0.258,0.495,0.703,2.309,4.949,62.465,1.848
110,10000.800,0.535,0.037,0.142,0.270,0.496,0.697,2.239,4.916,44.831,1.871
115,9992.000,0.528,0.037,0.143,0.277,0.500,0.699,2.122,4.626,32.963,1.893
