Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,803,803.000,448,1390,10979,12433,17268,23890,32234,76398,108558
1,911,911.000,523,774,10704,11062,17320,24505,31952,47789,63845
2,976,976.000,526,759,11097,10159,16183,21296,26313,37057,57990
3,1049,1049.000,500,722,10313,9462,15486,20452,24861,34500,49173
4,984,984.000,498,727,10638,10213,16164,21023,27437,48391,62748
5,978,978.000,484,707,10205,10163,15713,20121,25169,64954,118638
6,1092,1092.000,466,673,10298,9149,15395,18934,22151,32819,59061
7,1121,1121.000,471,678,9972,8910,15180,18783,21465,30865,47551
8,1125,1125.000,451,665,10143,8888,15136,18531,21297,31337,52833
9,1055,1055.000,471,692,10538,9403,15759,19558,22962,31653,52033
10,974,974.000,479,690,10832,10274,15868,19944,25523,72740,100648
11,1085,1085.000,446,682,10432,9224,15722,19224,22427,31527,41915
12,1131,1131.000,455,682,10169,8799,15154,18432,21074,29643,52003
13,1152,1152.000,463,660,10123,8668,14815,18436,21512,30318,52625
14,1075,1075.000,470,666,9705,9312,15535,20701,25421,37179,42599
15,1044,1044.000,443,674,10101,9566,15497,19362,24008,39246,84150
16,1131,1131.000,493,694,10190,8867,15087,18605,20721,32050,45810
17,1157,1157.000,463,675,9731,8618,14996,18429,20946,31264,45344
18,1179,1179.000,468,689,9935,8428,14596,17852,19708,29957,40413
19,1098,1098.000,450,707,10667,9099,15381,18729,20842,29787,52887
20,1154,1154.000,464,666,9988,8652,14877,18486,21025,30280,50919
21,1099,1099.000,468,663,9952,9132,14952,18508,22716,47326,83911
22,1094,1094.000,446,687,10538,9087,15354,19050,21195,31207,42750
23,1144,1144.000,444,659,10022,8747,14780,18258,20285,36063,55451
24,1161,1161.000,462,662,10331,8606,14791,18158,20205,26537,31671
25,1053,1053.000,460,673,10045,15052,15498,18910,21078,35924,1040790
26,224,224.000,527,778,10368,18437,16511,21451,29265,527536,774558
27,1043,1043.000,475,689,10392,9568,15288,18523,20590,44835,94562
28,948,948.000,446,678,10593,17708,15668,18920,21183,33516,1021099
29,282,282.000,467,701,10591,11383,15705,18640,21436,31240,685515
30,1097,1097.000,472,674,10738,9124,15434,18464,20415,31394,39251
31,1046,1046.000,447,676,10916,9506,15595,18605,21190,34024,41070
32,1146,1146.000,447,675,10680,8740,15104,18087,20238,27354,53520
33,1014,1014.000,437,685,10541,9859,15944,19322,22527,43994,85717
34,1065,1065.000,481,673,10396,9338,15324,18888,22783,37858,75717
35,1130,1130.000,452,687,10421,8863,15050,18541,20600,30011,51958
36,1106,1106.000,447,685,10217,9042,15114,18917,21532,33085,45328
37,1106,1106.000,451,682,10488,9039,15398,18774,22274,32186,50661
38,1082,1082.000,473,676,10295,9226,15473,19192,22192,33846,46199
39,1044,1044.000,470,698,10545,9523,15261,19444,21961,38381,89095
40,1172,1172.000,476,672,9941,8541,14673,18292,19928,28283,41063
41,1119,1119.000,447,673,10515,8903,14937,18180,19964,29498,36856
42,1147,1147.000,460,662,10361,8734,14807,17908,19461,25902,40453
43,160,160.000,497,644,8833,64546,14141,17677,901180,1009508,1010650
44,1115,1115.000,449,678,10171,8678,15208,18560,20466,27372,36701
45,1059,1059.000,474,667,10745,9438,15024,18772,20621,34471,76545
46,1062,1062.000,419,690,10854,9356,15656,18375,20776,30428,45297
47,1138,1138.000,451,676,10432,8777,14794,18570,20538,27095,38747
48,1135,1135.000,446,685,10147,8807,15060,18529,21070,29591,49290
49,1073,1073.000,485,690,10426,9302,15416,19082,23143,30926,49817
50,1156,1156.000,462,660,9812,8652,15125,18363,20766,29384,42888
51,1059,1059.000,467,687,10217,9443,15394,18937,21725,49467,88382
52,1104,1104.000,446,670,10286,9017,15224,18663,21233,31751,41503
53,726,726.000,458,709,9410,17237,15105,19291,21701,453208,1020899
54,795,795.000,456,718,10881,9446,15409,19399,21986,32400,118760
55,1044,1044.000,472,673,11138,9574,15496,18821,20565,29928,45637
56,1113,1113.000,465,682,10363,8964,15170,18527,20605,29907,42653
57,1055,1055.000,463,683,10409,9449,15204,18518,20763,44199,86161
58,1116,1116.000,480,665,10273,8937,15039,18420,21391,30271,46657
59,1124,1124.000,456,681,10447,8882,15056,17917,19666,28235,36786
60,1154,1154.000,465,668,10354,8695,14883,18288,20128,28653,38861
61,1108,1108.000,470,683,10578,8996,15308,18438,20919,29055,49024
62,1036,1036.000,468,683,10433,9636,15365,18761,22268,37412,75129
63,1114,1114.000,441,667,10372,8940,14884,18435,19906,29372,47051
64,1113,1113.000,453,674,10530,9013,15463,18661,20914,30454,43284
65,1095,1095.000,467,668,10434,9110,15379,18965,21827,33072,48062
66,1109,1109.000,445,685,10740,9019,15267,18409,20266,28077,39910
67,1147,1147.000,423,662,10185,8697,15093,18376,19980,28406,38905
68,1113,1113.000,450,660,9544,9012,14976,18712,21149,38276,91831
69,1144,1144.000,479,668,9956,8713,15166,18716,20849,31274,42005
70,1129,1129.000,465,674,10425,8848,14986,18420,20351,29008,38703
71,1100,1100.000,424,662,10502,9099,15600,18547,20536,30623,39960
72,1022,1022.000,472,669,10049,14064,15073,18385,20702,32338,1019651
73,397,397.000,473,701,10117,14086,16575,20522,22888,419688,557062
74,1052,1052.000,463,671,10197,9504,14681,18990,23163,42491,88056
75,1158,1158.000,444,653,10190,8592,14727,18069,19804,27616,39627
76,1095,1095.000,438,686,10512,9155,15358,18523,20157,29097,52920
77,1125,1125.000,459,679,10214,8864,15293,18622,20494,28081,45071
78,1118,1118.000,456,673,10465,8984,15246,18966,21236,29286,45356
79,1021,1021.000,378,684,10644,9738,15586,19248,21680,41430,104911
80,1082,1082.000,449,673,10616,9252,15326,18883,20710,28897,39311
81,1144,1144.000,451,652,10212,8700,15239,18072,20414,27680,41095
