Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,944.600,10.577,0.448,0.763,10.713,16.358,22.181,28.124,47.405,108.558,0.095
5,1074.200,9.279,0.451,0.680,10.259,15.408,19.036,22.744,34.403,118.638,0.108
10,1083.400,9.224,0.446,0.675,10.181,15.341,19.168,22.880,34.201,100.648,0.108
15,1121.800,8.899,0.443,0.688,10.082,15.110,18.612,21.050,32.004,84.150,0.112
20,1130.400,8.840,0.444,0.666,10.226,14.922,18.446,20.959,31.358,83.911,0.113
25,710.000,14.073,0.446,0.688,10.385,15.534,18.906,21.386,42.144,1040.790,0.071
30,1073.600,9.298,0.437,0.677,10.643,15.455,18.714,21.208,33.592,85.717,0.108
35,1093.600,9.133,0.447,0.688,10.385,15.261,18.980,21.628,32.073,89.095,0.109
40,942.600,10.608,0.447,0.671,10.237,14.860,18.197,20.092,29.306,1010.650,0.094
45,1093.400,9.127,0.419,0.681,10.568,15.150,18.702,21.013,30.749,76.545,0.110
50,968.000,10.327,0.446,0.679,10.225,15.283,18.811,21.365,32.568,1020.899,0.097
55,1090.400,9.153,0.456,0.677,10.523,15.218,18.460,20.565,30.415,86.161,0.109
60,1105.000,9.046,0.441,0.674,10.452,15.215,18.546,20.738,30.227,75.129,0.111
65,1121.600,8.908,0.423,0.668,10.121,15.211,18.571,20.785,31.114,91.831,0.112
70,940.000,10.631,0.424,0.670,10.282,15.277,18.668,21.268,33.226,1019.651,0.094
75,1103.400,9.051,0.378,0.674,10.403,15.239,18.572,20.656,29.510,104.911,0.110
80,1130.400,8.840,0.447,0.668,10.383,15.097,18.346,20.351,28.467,61.578,0.113
85,1112.400,8.984,0.436,0.672,10.462,15.200,18.500,20.449,29.193,80.826,0.111
90,895.800,11.156,0.446,0.680,10.415,15.320,18.581,20.931,32.066,1020.586,0.090
95,1041.600,10.569,0.445,0.672,10.506,15.310,18.723,21.634,33.010,1017.924,0.095
100,984.200,9.106,0.423,0.672,10.341,15.016,18.552,20.793,31.758,519.711,0.110
105,1092.400,9.148,0.445,0.678,10.618,15.308,18.558,20.683,30.735,88.349,0.109
110,879.200,11.506,0.428,0.695,10.751,15.758,19.497,22.856,41.355,1014.762,0.087
115,883.800,9.804,0.429,0.670,10.460,15.250,18.775,21.203,30.157,1014.185,0.102
