Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,487.000,20.493,0.726,16.927,17.517,25.060,26.933,33.767,52.853,264.390,0.049
5,534.000,18.718,0.862,16.878,17.094,17.672,25.418,25.854,34.091,85.051,0.053
10,544.800,18.300,0.644,16.810,17.038,17.642,25.370,25.766,34.116,69.238,0.055
15,584.000,17.117,0.635,16.649,16.945,17.465,25.179,25.652,34.609,131.950,0.058
20,570.200,17.527,0.756,16.734,16.905,17.156,17.743,24.916,30.548,41.709,0.057
25,547.400,18.245,0.703,16.705,16.963,20.326,25.183,25.496,33.827,109.384,0.055
30,622.600,16.052,0.765,16.357,16.873,17.445,21.089,24.937,33.115,109.099,0.062
35,554.800,17.986,0.774,16.669,16.840,17.163,24.836,25.213,26.368,50.753,0.056
40,569.200,17.562,0.764,16.619,16.796,17.037,17.508,24.969,33.586,83.581,0.057
45,529.400,18.867,0.730,16.637,16.823,17.181,24.946,25.521,82.813,84.319,0.053
50,567.200,17.634,0.720,16.591,16.770,16.987,17.360,17.878,33.589,150.682,0.057
55,569.600,17.568,0.780,16.619,16.772,16.969,17.393,25.025,41.375,58.955,0.057
60,544.000,18.286,0.749,16.648,16.768,16.924,24.274,25.211,58.440,100.468,0.055
65,562.800,17.731,0.777,16.628,16.768,16.949,17.669,25.187,33.340,92.057,0.056
70,534.600,18.702,0.737,16.636,16.758,16.938,24.601,25.322,58.294,150.390,0.053
75,561.800,17.791,0.755,16.622,16.759,16.946,24.580,25.272,33.441,50.320,0.056
80,524.400,19.041,0.724,16.617,16.751,16.953,25.024,25.594,66.806,150.281,0.053
85,527.000,18.955,0.772,16.625,16.750,16.926,24.879,25.298,66.460,167.313,0.053
90,625.200,15.967,0.713,16.279,16.765,17.386,21.239,25.156,33.654,108.522,0.063
95,591.200,16.889,0.737,16.474,16.765,17.190,20.392,21.643,83.040,158.530,0.059
100,584.000,17.604,0.754,16.582,16.768,17.094,24.632,25.251,49.191,159.118,0.057
105,528.200,18.366,0.796,16.603,16.732,16.903,21.304,25.185,51.961,150.367,0.054
110,529.800,18.874,0.816,16.620,16.749,16.953,24.801,25.249,41.769,200.176,0.053
115,552.600,17.992,0.687,16.619,16.752,16.950,24.371,25.036,33.464,100.064,0.056
