Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,369,369.000,3151,17178,20416,27485,27134,35673,44773,210410,264390,368,1,210410,20416,27485,27134,35673,44773
1,484,484.000,1874,16999,17954,20442,25221,28051,35007,82622,84696,483,1,82622,17954,20442,25221,28051,35007
2,572,572.000,1163,16767,17570,17527,21709,25866,26654,34688,38751,571,1,34688,17570,17527,21709,25866,26654
3,490,490.000,726,16975,17324,20205,25155,26600,33763,34667,45030,490,0,34667,17324,20205,25155,26600,33763
4,520,520.000,1053,16906,17159,19109,17965,25856,26118,33709,34396,519,1,33709,17159,19109,17965,25856,26118
5,513,513.000,1060,16974,17211,19487,24759,25552,26008,34044,35036,512,1,34044,17211,19487,24759,25552,26008
6,561,561.000,966,16845,17060,17861,17480,25072,25571,28857,34570,560,1,28857,17060,17861,17480,25072,25571
7,532,532.000,892,16881,17057,18695,17439,25504,25870,34182,34378,531,1,34182,17057,18695,17439,25504,25870
8,537,537.000,862,16877,17084,18777,17732,25342,25728,34065,34425,536,1,34065,17084,18777,17732,25342,25728
9,527,527.000,940,16804,17074,18841,18741,25391,27907,35727,85051,526,1,35727,17074,18841,18741,25391,27907
10,533,533.000,956,16898,17058,18690,17468,25382,25659,26536,34116,532,1,26536,17058,18690,17468,25382,25659
11,516,516.000,644,16876,17028,19315,17646,25498,26060,56948,69238,515,1,56948,17028,19315,17646,25498,26060
12,604,604.000,857,15572,17152,16664,20637,25706,26131,34300,68060,603,1,34300,17152,16664,20637,25706,26131
13,527,527.000,4943,16828,17030,18827,17481,25332,25704,33845,35248,526,1,33845,17030,18827,17481,25332,25704
