Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,392.400,15.219,0.739,5.723,7.632,18.891,37.035,49.001,81.053,174.881,0.066
5,541.400,11.690,0.641,4.831,5.950,14.196,26.363,40.548,69.163,113.002,0.086
10,445.200,15.337,0.608,4.726,5.866,15.199,27.141,39.352,57.963,961.375,0.065
15,566.400,11.039,0.660,4.804,5.875,14.076,23.932,34.094,58.530,86.862,0.091
20,546.400,11.408,0.642,4.679,5.803,15.107,25.160,38.670,59.523,73.279,0.088
25,459.400,15.078,0.628,4.734,5.728,13.681,27.244,39.441,63.718,1025.761,0.066
30,583.000,10.535,0.578,4.726,5.761,13.863,22.897,34.082,54.134,85.451,0.095
35,569.200,10.793,0.644,4.641,5.728,13.994,24.631,35.549,56.702,72.971,0.093
40,565.000,11.820,0.599,4.780,5.944,15.736,26.701,37.125,58.300,86.249,0.085
45,558.600,11.224,0.615,4.679,5.819,15.229,24.478,37.793,58.419,91.340,0.089
50,638.600,9.896,0.594,4.599,5.572,13.083,21.582,29.462,50.733,75.658,0.101
55,564.400,11.234,0.617,4.643,5.749,14.265,26.689,36.758,64.909,97.723,0.089
60,509.600,13.129,0.619,4.464,5.388,11.762,22.572,31.368,57.236,1019.182,0.076
65,574.400,10.835,0.616,4.591,5.605,14.050,24.408,37.625,57.782,69.291,0.092
70,571.200,11.360,0.573,4.760,5.879,14.998,25.289,34.791,62.821,130.858,0.088
75,572.800,11.009,0.597,4.731,5.840,14.704,23.948,34.440,58.939,103.720,0.091
80,492.800,13.872,0.581,4.629,5.661,12.492,23.046,32.893,57.626,1043.778,0.072
85,2941.200,1.454,0.036,0.074,0.113,0.152,4.294,6.792,25.452,82.348,0.688
90,4668.800,0.186,0.036,0.102,0.135,0.155,0.182,0.198,3.445,35.173,5.384
95,4299.800,0.190,0.038,0.110,0.138,0.160,0.183,0.197,1.104,34.112,5.250
100,4293.800,0.191,0.037,0.109,0.138,0.158,0.181,0.193,3.565,24.534,5.240
105,4291.200,0.185,0.038,0.106,0.137,0.157,0.180,0.188,0.769,23.416,5.403
110,4289.000,0.190,0.037,0.108,0.137,0.159,0.181,0.188,3.125,24.185,5.267
115,4309.200,0.188,0.038,0.105,0.136,0.157,0.180,0.188,3.687,44.611,5.306
