Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,411.800,7.953,0.712,1.367,2.706,11.000,19.766,26.371,47.385,171.190,0.126
5,578.000,4.927,0.575,1.165,1.558,6.689,14.331,17.671,24.137,39.192,0.203
10,472.000,5.392,0.695,1.138,1.487,6.470,14.264,18.173,24.818,967.830,0.185
15,578.600,4.770,0.667,1.145,1.448,6.384,13.941,17.083,22.706,59.356,0.210
20,599.000,4.930,0.749,1.138,1.477,6.485,14.081,17.860,24.254,64.480,0.203
25,485.600,5.090,0.743,1.138,1.462,6.472,13.744,16.355,22.699,1024.703,0.196
30,625.400,4.867,0.685,1.154,1.558,6.498,14.207,17.688,22.373,63.759,0.205
35,609.200,4.867,0.769,1.162,1.522,6.463,13.874,17.793,23.523,52.300,0.205
40,568.400,4.667,0.750,1.129,1.418,6.227,13.748,17.010,22.751,38.419,0.214
45,612.000,4.671,0.751,1.134,1.421,6.079,13.786,17.025,22.047,77.912,0.214
50,644.400,4.473,0.753,1.133,1.427,5.863,13.014,16.881,22.377,30.587,0.224
55,576.400,4.793,0.656,1.144,1.476,6.260,14.110,17.303,23.015,65.770,0.209
60,555.600,4.671,0.719,1.117,1.404,5.509,12.611,15.939,22.687,1023.311,0.214
65,623.200,4.757,0.741,1.142,1.419,6.436,14.164,17.241,22.875,36.826,0.210
70,582.800,4.708,0.701,1.122,1.445,6.391,13.946,17.569,22.602,51.930,0.212
75,615.000,4.719,0.734,1.157,1.495,6.243,13.671,17.068,21.567,62.575,0.212
80,500.200,5.003,0.627,1.153,1.499,5.876,13.280,17.074,22.598,1023.567,0.200
85,3069.400,1.007,0.104,0.251,0.379,0.578,1.234,3.841,16.587,84.625,0.993
90,4897.800,0.543,0.105,0.304,0.405,0.517,0.635,0.677,1.623,31.439,1.842
95,4528.800,0.578,0.105,0.329,0.426,0.542,0.648,0.684,1.351,46.849,1.730
100,4503.400,0.572,0.105,0.330,0.428,0.542,0.648,0.685,1.334,38.251,1.748
105,4511.800,0.582,0.104,0.327,0.427,0.542,0.648,0.684,4.643,50.628,1.717
110,4505.200,0.573,0.104,0.327,0.423,0.537,0.641,0.680,1.331,39.207,1.745
115,4468.400,0.573,0.104,0.321,0.417,0.534,0.642,0.680,3.118,40.134,1.744
