Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,327.000,30.601,4.227,25.004,25.457,33.920,49.597,56.983,72.964,108.740,0.033
5,365.800,27.297,3.166,24.582,25.236,25.867,34.139,42.897,103.855,197.960,0.037
10,378.200,26.380,3.153,24.781,25.215,25.613,33.528,41.733,58.838,191.424,0.038
15,395.000,25.303,2.861,24.724,25.188,25.513,33.349,41.365,50.708,83.613,0.040
20,369.200,27.031,2.788,24.754,25.208,25.539,33.545,42.073,158.772,183.690,0.037
25,382.000,26.489,3.364,24.650,25.190,25.481,33.434,41.909,84.204,185.929,0.038
30,393.200,25.109,2.863,24.764,25.199,25.452,31.361,33.922,50.845,109.118,0.040
35,374.400,26.704,2.766,24.654,25.167,25.428,32.882,42.331,100.290,239.270,0.037
40,402.000,24.864,2.748,24.759,25.212,25.482,32.871,34.313,50.060,66.918,0.040
45,381.000,26.189,2.711,24.707,25.229,25.582,33.263,41.459,58.523,242.797,0.038
50,391.000,25.563,2.841,24.721,25.218,25.503,33.248,41.654,58.435,115.728,0.039
55,371.600,26.904,3.161,24.728,25.206,25.540,33.486,41.639,149.837,198.592,0.037
60,360.800,27.673,2.577,24.793,25.237,25.661,33.855,42.165,151.255,217.377,0.036
65,394.600,25.328,3.048,24.767,25.198,25.437,28.821,34.420,68.238,109.453,0.039
70,383.000,26.098,2.719,24.726,25.189,25.468,28.811,38.467,98.783,208.578,0.038
75,401.000,24.898,2.869,24.647,25.181,25.399,26.277,33.794,58.079,108.424,0.040
80,380.600,26.295,3.199,24.767,25.195,25.456,27.023,34.629,116.761,185.022,0.038
85,379.200,26.361,2.852,24.755,25.195,25.494,33.439,41.393,51.592,275.241,0.038
90,351.200,28.480,2.643,24.817,25.259,26.524,36.115,47.763,138.783,196.372,0.035
95,353.400,28.205,2.706,25.203,25.802,26.778,34.523,41.088,202.436,243.289,0.035
100,375.400,26.653,3.044,24.840,25.395,25.847,33.712,41.307,92.055,187.462,0.038
105,381.800,26.162,2.799,24.786,25.298,25.713,33.506,35.039,67.086,184.170,0.038
110,335.600,29.767,3.252,24.537,25.216,25.589,33.458,40.810,58.740,1046.476,0.034
115,311.000,31.962,2.991,24.711,25.243,25.606,33.729,42.120,217.425,1029.970,0.031
