Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file),error,aborted,retries,success,window
1,NewOrder,1664339769.581904,93174,6,1,0,0,1,0,93174
1,NewOrder,1664339769.583030,83183,4,1,0,0,1,0,83183
2,Payment,1664339769.583103,112389,5,1,0,0,1,0,112389
2,Payment,1664339769.583194,109399,0,1,0,0,1,0,109399
5,StockLevel,1664339769.583268,88859,3,1,0,0,1,0,88859
2,Payment,1664339769.583288,110043,7,1,0,0,1,0,110043
2,Payment,1664339769.583365,109697,2,1,0,0,1,0,109697
2,Payment,1664339769.583421,113540,8,1,0,0,1,0,113540
2,Payment,1664339769.583463,109996,1,1,0,0,1,0,109996
1,NewOrder,1664339769.666608,32952,9,1,0,0,1,0,32952
1,NewOrder,1664339769.666771,7182,4,1,0,0,1,0,7182
1,NewOrder,1664339769.672251,28526,3,1,0,0,1,0,28526
2,Payment,1664339769.674051,26825,4,1,0,0,1,0,26825
1,NewOrder,1664339769.675221,18357,6,1,0,0,1,0,18357
2,Payment,1664339769.692709,15695,0,1,0,0,1,0,15695
1,NewOrder,1664339769.693210,19621,2,1,0,0,1,0,19621
1,NewOrder,1664339769.693461,9523,7,1,0,0,1,0,9523
1,NewOrder,1664339769.693614,19567,1,1,0,0,1,0,19567
1,NewOrder,1664339769.693658,11041,6,1,0,0,1,0,11041
2,Payment,1664339769.695609,13236,5,1,0,0,1,0,13236
4,Delivery,1664339769.697115,42384,8,1,0,0,1,0,42384
2,Payment,1664339769.699636,9855,9,1,0,0,1,0,9855
2,Payment,1664339769.700840,9327,3,1,0,0,1,0,9327
5,StockLevel,1664339769.700967,16518,4,1,0,0,0,1,16518
2,Payment,1664339769.703076,5442,7,1,0,0,1,0,5442
5,StockLevel,1664339769.704771,14081,6,1,0,0,0,1,14081
1,NewOrder,1664339769.708457,34232,0,1,0,0,1,0,34232
2,Payment,1664339769.708561,66392,7,1,0,0,1,0,66392
1,NewOrder,1664339769.708906,32045,5,1,0,0,1,0,32045
4,Delivery,1664339769.709569,56360,9,1,0,0,1,0,56360
2,Payment,1664339769.710211,64899,3,1,0,0,1,0,64899
1,NewOrder,1664339769.712889,19441,2,1,0,0,1,0,19441
2,Payment,1664339769.713248,62686,1,1,0,0,1,0,62686
1,NewOrder,1664339769.717591,35593,4,1,0,0,1,0,35593
3,OrderStatus,1664339769.718931,42437,6,1,0,0,0,1,42437
1,NewOrder,1664339769.732361,18421,2,1,0,0,1,0,18421
1,NewOrder,1664339769.739572,9912,8,1,0,0,1,0,9912
2,Payment,1664339769.741026,36655,5,1,0,0,1,0,36655
1,NewOrder,1664339769.742762,16305,0,1,0,0,1,0,16305
2,Payment,1664339769.749587,29367,8,1,0,0,1,0,29367
2,Payment,1664339769.750825,26481,2,1,0,0,1,0,26481
1,NewOrder,1664339769.753258,28325,4,1,0,0,1,0,28325
2,Payment,1664339769.759138,17664,0,1,0,0,1,0,17664
2,Payment,1664339769.761449,16407,6,1,0,0,1,0,16407
1,NewOrder,1664339769.766010,15769,9,1,0,0,1,0,15769
2,Payment,1664339769.775026,16997,7,1,0,0,1,0,16997
2,Payment,1664339769.775185,16791,3,1,0,0,1,0,16791
2,Payment,1664339769.776014,15705,1,1,0,0,1,0,15705
1,NewOrder,1664339769.776857,17807,0,1,0,0,1,0,17807
2,Payment,1664339769.777378,15050,2,1,0,0,1,0,15050
1,NewOrder,1664339769.777761,9331,5,1,0,0,1,0,9331
1,NewOrder,1664339769.777930,9625,6,1,0,0,1,0,9625
2,Payment,1664339769.779042,13822,8,1,0,0,1,0,13822
2,Payment,1664339769.781681,10607,4,1,0,0,1,0,10607
2,Payment,1664339769.781860,11236,9,1,0,0,1,0,11236
5,StockLevel,1664339769.787170,17905,5,1,0,0,0,1,17905
5,StockLevel,1664339769.787635,7378,6,1,0,0,0,1,7378
1,NewOrder,1664339769.791792,9465,1,1,0,0,1,0,9465
