Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,379.600,26.266,0.858,6.663,15.731,30.258,70.356,89.195,147.653,235.488,0.038
5,399.400,25.024,1.067,4.888,15.639,30.113,67.628,83.465,122.953,179.746,0.040
10,520.200,19.257,0.632,4.361,13.092,24.618,54.086,72.471,92.834,110.239,0.052
15,484.600,20.546,0.611,4.112,12.804,24.894,56.295,74.150,104.045,209.434,0.049
20,540.000,18.639,0.520,3.614,10.596,22.648,48.491,66.558,100.351,374.294,0.054
25,487.400,20.420,0.585,4.307,13.673,25.203,57.623,71.675,103.151,126.392,0.049
30,399.400,24.929,0.587,5.313,15.999,27.183,64.307,84.957,149.239,201.054,0.040
35,549.600,18.251,0.576,3.757,11.495,24.117,48.434,65.519,102.708,181.343,0.055
40,605.000,16.448,0.504,3.175,8.689,17.258,42.595,63.771,102.243,142.459,0.061
45,471.800,21.251,0.646,3.673,13.226,25.162,61.508,75.660,103.240,242.389,0.047
50,584.200,17.023,0.567,3.314,8.612,18.099,42.788,69.879,108.949,150.309,0.059
55,445.800,22.524,0.557,4.324,15.030,25.465,61.508,78.094,111.951,200.653,0.044
60,560.800,20.768,0.565,3.207,11.138,23.095,51.001,67.828,93.028,1035.792,0.048
65,405.400,20.452,0.730,3.935,12.836,24.905,54.887,70.926,113.151,1010.681,0.049
70,608.800,16.406,0.612,3.105,9.981,18.358,40.700,59.886,92.845,167.149,0.061
75,456.000,22.071,0.675,4.297,14.672,25.376,61.607,78.894,96.927,123.147,0.045
80,426.600,23.297,0.554,5.033,15.215,25.474,60.828,81.034,109.569,259.919,0.043
85,487.000,20.549,0.531,3.806,13.183,25.088,57.152,74.681,101.935,151.098,0.049
90,450.400,22.102,0.527,4.483,14.733,25.809,61.173,75.195,94.569,224.670,0.045
95,583.600,19.749,0.621,3.200,8.510,17.306,43.621,63.353,103.856,1110.727,0.051
100,367.600,23.149,0.575,4.181,13.543,25.353,65.566,84.164,119.788,218.430,0.043
105,500.800,20.056,0.531,4.120,13.263,24.960,52.451,71.788,105.374,224.989,0.050
110,419.400,23.742,0.527,4.880,16.121,26.684,65.081,78.422,100.470,144.806,0.042
115,383.400,25.735,0.634,6.234,16.633,30.916,62.683,78.184,144.959,227.862,0.039
