Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,170.000,14.354,1.180,4.263,10.683,23.878,28.843,33.683,47.319,93.174,0.070
5,188.400,13.811,1.117,3.097,9.654,24.218,25.709,32.905,54.170,123.622,0.072
10,232.000,11.030,0.990,2.588,5.488,20.975,25.296,26.928,37.341,57.808,0.091
15,215.200,11.599,0.999,2.494,5.385,21.717,25.206,26.538,41.910,158.680,0.086
20,247.000,12.215,0.934,2.325,4.471,19.541,25.283,32.874,71.859,333.745,0.082
25,231.600,12.254,0.994,2.629,8.425,23.546,25.324,27.113,38.343,55.697,0.082
30,186.200,14.840,1.049,3.000,12.664,24.430,25.353,29.731,67.346,171.825,0.067
35,242.600,10.862,1.044,2.373,4.382,18.447,25.197,26.411,33.702,168.085,0.092
40,261.600,8.938,1.004,2.261,3.393,13.166,24.965,25.711,42.053,125.176,0.112
45,210.200,11.741,1.004,2.450,6.203,21.014,25.251,26.211,41.498,208.896,0.085
50,271.400,9.231,1.034,2.319,3.788,16.205,25.066,25.467,33.404,83.551,0.108
55,201.000,12.602,0.987,2.392,7.222,23.583,25.368,29.486,42.270,119.419,0.079
60,246.400,12.167,0.969,2.142,3.736,16.771,25.123,26.151,40.728,1019.766,0.082
65,180.800,12.248,0.981,2.434,5.060,21.050,25.270,29.619,41.986,224.062,0.082
70,275.000,8.905,0.994,2.203,3.339,15.715,25.110,25.761,37.108,42.452,0.112
75,203.800,12.270,1.006,2.573,7.762,23.005,25.272,28.573,41.370,91.598,0.082
80,185.200,13.383,1.079,2.703,9.982,23.849,25.359,28.861,43.133,196.049,0.075
85,219.800,11.127,0.979,2.433,5.349,21.167,25.247,26.321,40.465,67.221,0.090
90,205.600,12.578,0.977,2.466,7.539,23.308,25.359,27.917,41.510,224.670,0.080
95,264.600,10.127,1.008,2.182,3.575,16.251,25.035,25.328,32.964,1027.605,0.099
100,171.000,12.649,1.002,2.693,7.077,22.326,25.340,28.927,57.017,165.746,0.079
105,224.200,12.308,0.997,2.442,6.273,22.912,25.279,26.605,40.994,204.429,0.081
110,193.400,13.752,1.021,2.587,10.950,24.521,25.360,28.582,52.154,92.119,0.073
115,170.600,15.157,1.032,3.253,15.161,24.757,25.479,30.435,46.220,174.581,0.066
