Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,24.400,5.496,0.915,4.011,4.798,5.725,6.972,8.582,21.554,47.131,0.182
5,36.400,4.448,2.307,3.740,4.269,4.851,5.497,6.206,9.313,22.562,0.225
10,25.000,4.472,0.785,3.847,4.369,5.151,5.553,6.326,6.988,7.437,0.224
15,30.200,4.510,0.649,3.678,4.437,5.415,6.064,6.838,8.211,8.368,0.222
20,27.200,4.155,0.699,3.545,4.115,4.709,5.736,6.160,6.980,7.242,0.241
25,24.000,4.223,0.635,3.508,4.334,5.116,6.024,6.456,7.115,7.333,0.237
30,34.400,4.011,0.622,3.446,3.905,4.600,5.341,6.381,8.277,8.794,0.249
35,29.800,4.041,0.792,3.273,3.945,4.628,5.340,5.967,8.794,9.040,0.247
40,27.800,4.140,0.787,3.415,4.046,4.880,5.565,6.092,7.372,7.584,0.242
45,25.200,4.348,0.603,3.856,4.422,4.987,5.895,6.043,7.002,7.377,0.230
50,28.800,4.509,0.633,3.945,4.541,5.264,5.914,6.410,7.600,8.341,0.222
55,31.600,4.528,0.623,3.788,4.551,5.300,5.969,6.382,8.666,10.139,0.221
60,33.800,4.220,0.625,3.755,4.232,4.958,5.869,6.597,7.218,7.934,0.237
65,25.800,4.129,0.591,3.690,4.245,4.861,5.477,5.736,8.150,8.339,0.242
70,44.000,4.073,0.601,3.530,4.146,4.713,5.499,5.873,6.402,6.550,0.246
75,34.200,4.245,0.821,3.539,4.129,4.732,5.393,5.890,8.888,13.354,0.236
80,41.600,4.316,2.553,3.777,4.252,4.743,5.323,5.847,6.385,6.663,0.232
85,38.400,4.364,0.658,3.871,4.337,4.970,5.537,6.018,6.976,7.090,0.229
90,43.800,4.228,0.591,3.590,4.210,4.777,5.351,6.049,7.031,7.845,0.237
95,40.400,4.142,2.328,3.644,4.079,4.637,5.151,5.514,6.259,6.599,0.241
100,452.200,4.658,2.140,3.481,4.109,5.243,7.082,8.461,11.458,15.303,0.215
105,391.000,4.021,2.093,3.170,3.738,4.364,5.495,6.616,9.319,30.288,0.249
110,401.000,3.967,2.118,3.126,3.669,4.262,5.416,6.352,8.665,35.557,0.252
115,401.400,3.901,2.037,3.137,3.697,4.257,5.202,6.104,9.082,12.017,0.256
