Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,1848,1848.000,1499,2384,2822,5332,3681,6355,18834,54135,90930,1847,1,54135,2822,5332,3681,6355,18834
1,1095,1095.000,1394,2562,3726,9166,7882,24721,40581,67399,96757,1094,1,67399,3726,9166,7882,24721,40581
2,925,925.000,1432,3670,5827,10775,12245,23866,39484,68694,88244,924,1,68694,5827,10775,12245,23866,39484
3,941,941.000,1319,3992,6060,10580,12203,24758,37902,52633,75560,940,1,52633,6060,10580,12203,24758,37902
4,930,930.000,1464,3098,5441,10668,12500,28256,41706,53210,73666,929,1,53210,5441,10668,12500,28256,41706
5,889,889.000,1785,4646,6996,11240,14043,25184,34726,49810,70875,888,1,49810,6996,11240,14043,25184,34726
6,858,858.000,1244,4207,6914,11650,15542,28009,36026,57481,70462,857,1,57481,6914,11650,15542,28009,36026
7,872,872.000,1380,4332,6971,11492,15002,27797,36586,45053,61670,871,1,45053,6971,11492,15002,27797,36586
8,932,932.000,1332,4242,6390,10651,12729,27046,35464,44908,57062,931,1,44908,6390,10651,12729,27046,35464
9,900,900.000,1179,3396,6064,11081,14052,28239,35628,58115,80642,899,1,58115,6064,11081,14052,28239,35628
10,830,830.000,1438,4256,6970,12076,16810,30136,36688,45067,59068,830,0,45067,6970,12076,16810,30136,36688
11,675,675.000,1067,5289,9856,14870,22101,34487,40785,49161,58658,675,0,49161,9856,14870,22101,34487,40785
12,312,312.000,1306,16603,27844,33810,43706,59142,62632,67963,1039126,312,0,67963,27844,33810,43706,59142,62632
13,256,256.000,1336,21227,35875,36724,49478,61734,70591,89829,92625,256,0,89829,35875,36724,49478,61734,70591
14,283,283.000,1155,21007,37201,35438,45646,53430,59265,70639,79690,282,1,70639,37201,35438,45646,53430,59265
15,286,286.000,1041,21440,35921,34731,44932,53792,62142,69571,71245,286,0,69571,35921,34731,44932,53792,62142
16,282,282.000,1143,22996,35866,35271,46061,56327,61457,67890,71066,282,0,67890,35866,35271,46061,56327,61457
17,217,217.000,1800,35668,51397,47038,60538,68859,84841,87588,94535,216,1,87588,51397,47038,60538,68859,84841
18,349,349.000,1411,18870,27300,28231,36006,45196,52276,54931,102342,349,0,54931,27300,28231,36006,45196,52276
19,305,305.000,1408,18965,27475,34149,36423,45774,51619,212769,219980,305,0,212769,27475,34149,36423,45774,51619
20,344,344.000,1500,21313,27559,27765,35056,40855,45724,55512,64866,344,0,55512,27559,27765,35056,40855,45724
21,323,323.000,1448,24980,27711,31339,36538,46548,66265,71399,85916,323,0,71399,27711,31339,36538,46548,66265
22,165,165.000,3915,35275,45045,60883,73772,142462,187506,194422,196664,165,0,194422,45045,60883,73772,142462,187506
23,213,213.000,1782,42156,49736,46959,52912,62484,68210,94775,105291,213,0,94775,49736,46959,52912,62484,68210
24,338,338.000,1063,19400,27036,29036,35082,49558,54490,64603,65136,338,0,64603,27036,29036,35082,49558,54490
25,429,429.000,1143,18223,26207,23264,27365,30038,35962,44803,55294,428,1,44803,26207,23264,27365,30038,35962
26,381,381.000,4834,18435,26404,26489,27283,32458,60125,102443,119961,381,0,102443,26404,26489,27283,32458,60125
27,169,169.000,3738,46186,54364,59315,70225,91168,99898,103359,103476,169,0,103359,54364,59315,70225,91168,99898
28,215,215.000,1542,33830,47543,47085,60022,66183,77078,90535,108340,215,0,90535,47543,47085,60022,66183,77078
29,212,212.000,6260,40970,44257,46098,51558,63983,69796,75212,102734,212,0,75212,44257,46098,51558,63983,69796
30,237,237.000,3663,29657,41455,47795,57559,67746,75518,206040,214385,237,0,206040,41455,47795,57559,67746,75518
31,210,210.000,1176,31340,40983,41016,48820,60093,65202,73900,116102,209,1,73900,40983,41016,48820,60093,65202
32,288,288.000,1187,28426,37003,35289,42173,50296,56917,63818,70290,287,1,63818,37003,35289,42173,50296,56917
33,303,303.000,1237,25553,31048,32933,40493,47286,51205,56202,100278,303,0,56202,31048,32933,40493,47286,51205
34,278,278.000,1195,29997,37379,35377,38911,48820,54373,56075,59923,278,0,56075,37379,35377,38911,48820,54373
35,256,256.000,1372,31433,38941,38755,46304,53494,56513,63473,82790,256,0,63473,38941,38755,46304,53494,56513
36,251,251.000,6698,29472,37108,40192,46978,55942,71383,79344,79800,250,1,79344,37108,40192,46978,55942,71383
37,290,290.000,2028,27388,35742,34499,45107,52413,55238,69881,70604,290,0,69881,35742,34499,45107,52413,55238
38,284,284.000,4285,27995,36131,35391,42520,51801,54822,61513,78273,284,0,61513,36131,35391,42520,51801,54822
39,271,271.000,2155,27916,35925,36422,44478,52537,54544,71495,72255,271,0,71495,35925,36422,44478,52537,54544
40,266,266.000,4284,27733,35683,38157,44683,54301,56637,119943,122829,266,0,119943,35683,38157,44683,54301,56637
41,276,276.000,2577,27143,36193,35601,44222,51320,59645,65143,71172,275,1,65143,36193,35601,44222,51320,59645
42,254,254.000,1716,33634,38914,40531,45159,60668,69900,77907,79008,253,1,77907,38914,40531,45159,60668,69900
43,244,244.000,7637,31203,39204,40555,51712,60376,64269,82894,96470,244,0,82894,39204,40555,51712,60376,64269
44,267,267.000,6702,27598,35611,36869,44690,52834,55447,61970,63081,267,0,61970,35611,36869,44690,52834,55447
45,290,290.000,1809,26326,34976,34481,44232,51967,53826,66494,71916,290,0,66494,34976,34481,44232,51967,53826
46,285,285.000,1645,27095,35767,35400,43655,51969,52782,58513,60202,285,0,58513,35767,35400,43655,51969,52782
47,250,250.000,8552,34107,42857,40259,51609,52880,54758,63529,64763,250,0,63529,42857,40259,51609,52880,54758
48,267,267.000,3913,27408,36121,37287,44302,52972,55932,60905,61712,267,0,60905,36121,37287,44302,52972,55932
49,285,285.000,5700,25997,34290,34875,43246,51785,59515,77208,88375,285,0,77208,34290,34875,43246,51785,59515
50,251,251.000,1066,30980,35483,39719,51790,60373,76085,85264,88031,251,0,85264,35483,39719,51790,60373,76085
51,159,159.000,8117,35467,43186,64181,63553,182729,185459,202998,203011,158,1,202998,43186,64181,63553,182729,185459
52,196,196.000,3442,35368,50294,50838,56750,76786,126454,152668,153548,195,1,152668,50294,50838,56750,76786,126454
53,194,194.000,8895,44018,51920,51367,59951,69031,76679,77413,80839,194,0,77413,51920,51367,59951,69031,76679
54,393,393.000,1319,19234,26421,24892,27324,32870,41948,59338,60313,393,0,59338,26421,24892,27324,32870,41948
55,409,409.000,1063,18600,26432,24363,27297,29660,35162,52454,63320,409,0,52454,26432,24363,27297,29660,35162
56,314,314.000,7462,24176,26880,32955,33589,68060,72030,79230,87634,314,0,79230,26880,32955,33589,68060,72030
57,182,182.000,1456,40885,52360,53346,62083,82633,97264,118254,119474,181,1,118254,52360,53346,62083,82633,97264
58,200,200.000,8774,46616,52092,50764,59885,73565,76348,81098,81180,200,0,81098,52092,50764,59885,73565,76348
59,215,215.000,1346,35654,44298,46435,52712,67346,79431,101710,118586,214,1,101710,44298,46435,52712,67346,79431
60,246,246.000,5613,36017,40602,40185,47512,51644,59077,64798,80356,245,1,64798,40602,40185,47512,51644,59077
61,239,239.000,4763,37221,40347,42551,49436,56832,66381,72780,80867,239,0,72780,40347,42551,49436,56832,66381
62,214,214.000,5366,31094,43782,49700,49598,59110,112310,148958,1014236,213,1,148958,43782,49700,49598,59110,112310
63,250,250.000,1202,26089,36014,36932,45558,59446,64129,83225,90712,250,0,83225,36014,36932,45558,59446,64129
64,316,316.000,1111,27108,30271,31559,38277,46396,50391,55520,80937,316,0,55520,30271,31559,38277,46396,50391
65,282,282.000,1186,27851,36253,35425,45191,53487,57989,68823,92743,281,1,68823,36253,35425,45191,53487,57989
66,249,249.000,4503,28898,37182,39925,51984,59412,66818,73486,88140,248,1,73486,37182,39925,51984,59412,66818
67,369,369.000,898,12239,17856,26838,29276,47978,60001,215692,242949,368,1,215692,17856,26838,29276,47978,60001
68,307,307.000,7433,18341,27543,33215,39939,50009,57646,73404,1023589,306,1,73404,27543,33215,39939,50009,57646
69,436,436.000,2022,14661,19177,24430,26537,35737,47277,65583,1021205,435,1,65583,19177,24430,26537,35737,47277
70,330,330.000,990,17848,26975,28033,35162,50753,54824,62831,99217,329,1,62831,26975,28033,35162,50753,54824
71,257,257.000,3814,28300,36825,38819,44648,55615,71003,74772,117030,257,0,74772,36825,38819,44648,55615,71003
72,312,312.000,1214,25714,34649,32105,42777,47893,52444,53572,56276,311,1,53572,34649,32105,42777,47893,52444
73,283,283.000,8439,26731,35417,35175,43979,51707,59255,62410,70032,282,1,62410,35417,35175,43979,51707,59255
74,256,256.000,6632,27844,41611,39472,48691,60288,61611,66058,78900,255,1,66058,41611,39472,48691,60288,61611
75,290,290.000,5359,25999,34712,34208,43757,52130,54845,61900,68636,290,0,61900,34712,34208,43757,52130,54845
76,258,258.000,3120,27428,36290,38255,48809,58124,61310,77117,77308,258,0,77117,36290,38255,48809,58124,61310
77,273,273.000,7901,27379,35560,37351,43891,53182,61374,76186,76480,272,1,76186,35560,37351,43891,53182,61374
78,258,258.000,1662,26738,35211,42174,44028,52249,60488,211583,215622,258,0,211583,35211,42174,44028,52249,60488
79,243,243.000,1789,27072,35263,36873,44266,51750,52249,61513,70110,243,0,61513,35263,36873,44266,51750,52249
80,248,248.000,8249,26767,34746,44144,43486,59973,61234,256178,256647,247,1,256178,34746,44144,43486,59973,61234
81,247,247.000,7782,27168,37051,36918,43970,52280,52865,67701,68394,247,0,67701,37051,36918,43970,52280,52865
82,238,238.000,2746,30301,35551,42123,44103,54181,85703,143229,143467,237,1,143229,35551,42123,44103,54181,85703
83,210,210.000,5978,32722,36625,48036,51313,69268,104455,215559,216795,210,0,215559,36625,48036,51313,69268,104455
84,156,156.000,17280,42653,58711,62580,63612,95822,160323,160981,186789,155,1,160981,58711,62580,63612,95822,160323
85,213,213.000,3096,47538,51458,49301,54734,59824,65431,76276,115162,213,0,76276,51458,49301,54734,59824,65431
86,176,176.000,3884,42713,51259,54032,65264,77984,87963,97651,97703,175,1,97651,51259,54032,65264,77984,87963
87,194,194.000,1486,42686,47881,52219,64177,77333,84788,95932,99860,193,1,95932,47881,52219,64177,77333,84788
88,228,228.000,8736,38740,42913,43862,50810,61114,63890,75040,80135,228,0,75040,42913,43862,50810,61114,63890
89,230,230.000,4669,40504,42983,43677,50187,56440,58528,66310,82008,229,1,66310,42983,43677,50187,56440,58528
90,229,229.000,1574,32736,39577,43171,47970,57343,63435,85660,499070,229,0,85660,39577,43171,47970,57343,63435
91,242,242.000,6762,31583,39563,40819,47374,62700,71678,73391,73999,241,1,73391,39563,40819,47374,62700,71678
92,253,253.000,5243,29497,40284,40456,47674,57891,64250,74691,75366,253,0,74691,40284,40456,47674,57891,64250
93,208,208.000,4693,37687,46012,48108,52841,65023,75243,131020,132147,208,0,131020,46012,48108,52841,65023,75243
94,268,268.000,5947,29105,37630,36938,45479,53910,55627,64865,76398,268,0,64865,37630,36938,45479,53910,55627
95,242,242.000,3401,34766,44510,40676,47645,53907,55581,64737,79157,242,0,64737,44510,40676,47645,53907,55581
96,272,272.000,8316,30343,36872,37553,44694,48276,59491,72420,88340,272,0,72420,36872,37553,44694,48276,59491
97,280,280.000,7364,27787,35418,35295,44486,50982,55586,72588,81990,280,0,72588,35418,35295,44486,50982,55586
98,253,253.000,8723,34105,42350,40008,45210,53628,54680,68348,80617,252,1,68348,42350,40008,45210,53628,54680
99,262,262.000,6825,28232,36286,37324,44575,53523,60875,69563,73600,262,0,69563,36286,37324,44575,53523,60875
100,244,244.000,8997,35740,42342,41927,45235,55026,60987,77226,87276,244,0,77226,42342,41927,45235,55026,60987
101,292,292.000,6106,27244,34854,33816,43551,47078,52926,62173,64929,292,0,62173,34854,33816,43551,47078,52926
102,275,275.000,1373,27319,35532,36113,44999,54998,58932,68804,78851,275,0,68804,35532,36113,44999,54998,58932
103,254,254.000,4755,27532,37732,39405,47884,53954,69682,86066,91022,254,0,86066,37732,39405,47884,53954,69682
