Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,24.000,5.320,1.670,3.216,4.461,6.438,7.618,11.269,26.593,38.599,0.188
5,26.200,2.705,1.333,2.121,2.520,3.104,3.906,4.176,5.763,7.287,0.370
10,20.800,2.836,1.321,1.825,2.261,3.332,4.749,5.628,7.367,13.989,0.353
15,30.800,2.856,1.290,1.866,2.257,3.137,4.860,6.667,11.761,12.557,0.350
20,22.400,2.413,1.268,1.655,1.903,2.620,3.333,5.202,11.021,12.419,0.414
25,22.800,2.431,1.252,1.648,1.909,2.644,4.293,5.205,6.345,6.387,0.411
30,22.200,2.473,1.246,1.680,1.950,2.684,4.497,5.605,6.913,6.968,0.404
35,31.600,2.339,1.255,1.574,1.900,2.522,3.886,4.890,8.122,9.818,0.428
40,23.000,2.356,1.147,1.525,1.861,2.780,3.934,4.545,7.903,10.021,0.424
45,25.200,2.257,1.180,1.627,1.904,2.499,3.390,4.321,6.299,6.999,0.443
50,20.600,2.534,1.305,1.680,2.109,2.725,3.926,5.471,7.760,8.973,0.395
55,22.600,2.468,1.350,1.616,1.922,2.623,4.089,6.314,7.185,7.273,0.405
60,23.400,2.447,1.322,1.631,2.012,2.659,4.195,5.512,6.967,7.177,0.409
65,25.600,2.569,1.254,1.581,2.071,3.008,4.346,5.254,8.535,13.054,0.389
70,12.600,2.576,1.354,1.685,2.202,2.740,3.318,4.322,17.018,17.018,0.388
75,28.400,2.532,1.394,1.647,2.046,2.809,4.515,5.073,8.740,9.550,0.395
80,21.400,2.465,1.282,1.686,2.105,2.759,3.840,5.339,6.649,6.862,0.406
85,27.200,2.404,1.311,1.667,2.052,2.647,3.782,4.709,7.128,7.334,0.416
90,28.200,2.655,1.217,1.605,1.951,2.937,4.467,6.384,9.949,10.222,0.377
95,19.800,2.325,1.248,1.634,2.006,2.584,3.535,4.788,7.496,7.496,0.430
100,29.600,2.370,1.231,1.646,1.886,2.531,3.839,4.503,7.082,12.055,0.422
105,25.400,2.565,1.270,1.648,2.008,3.048,4.497,5.145,9.064,9.481,0.390
110,21.600,2.575,1.248,1.692,2.008,2.702,5.326,5.951,6.390,6.872,0.388
115,31.000,2.156,1.263,1.601,1.869,2.367,3.036,4.033,6.383,6.865,0.464
